@relation restaurant#general

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
2472,'The price is reasonable although the service is poor . ','the price be reasonable although the service be poor . ','The_price price_is is_reasonable reasonable_although although_the the_service service_is is_poor poor_. ','the_price price_be be_reasonable reasonable_although although_the the_service service_be be_poor poor_. ','DT_NN NN_VBZ VBZ_JJ JJ_IN IN_DT DT_NN NN_VBZ VBZ_JJ JJ_. ',false
2484,'fresh restaurant was amazing . ','fresh restaurant be amazing . ','fresh_restaurant restaurant_was was_amazing amazing_. ','fresh_restaurant restaurant_be be_amazing amazing_. ','JJ_NN NN_VBD VBD_JJ JJ_. ',true
2496,'food was delicious and of course fresh . ','food be delicious and of course fresh . ','food_was was_delicious delicious_and and_of of_course course_fresh fresh_. ','food_be be_delicious delicious_and and_of of_course course_fresh fresh_. ','NN_VBD VBD_JJ JJ_CC CC_IN IN_NN NN_JJ JJ_. ',true
2508,'great for a romantic evening , or a fun evening with friends . ','great for a romantic evening , or a fun evening with friend . ','great_for for_a a_romantic romantic_evening evening_, ,_or or_a a_fun fun_evening evening_with with_friends friends_. ','great_for for_a a_romantic romantic_evening evening_, ,_or or_a a_fun fun_evening evening_with with_friend friend_. ','JJ_IN IN_DT DT_JJ JJ_NN NN_, ,_CC CC_DT DT_JJ JJ_NN NN_IN IN_NNS NNS_. ',false
2520,'I will be going back very soon . ','I will be go back very soon . ','I_will will_be be_going going_back back_very very_soon soon_. ','I_will will_be be_go go_back back_very very_soon soon_. ','PRP_MD MD_VB VB_VBG VBG_RB RB_RB RB_RB RB_. ',true
2532,'keep up the good work . ','keep up the good work . ','keep_up up_the the_good good_work work_. ','keep_up up_the the_good good_work work_. ','VB_RP RP_DT DT_JJ JJ_NN NN_. ',true
2544,'Hats off to the chef . ','hat off to the chef . ','Hats_off off_to to_the the_chef chef_. ','hat_off off_to to_the the_chef chef_. ','NNS_RP RP_IN IN_DT DT_NN NN_. ',false
2556,'It was wonderful . ','it be wonderful . ','It_was was_wonderful wonderful_. ','it_be be_wonderful wonderful_. ','PRP_VBD VBD_JJ JJ_. ',true
2568,'the salads are delicious , both refreshing and very spicy . ','the salad be delicious , both refreshing and very spicy . ','the_salads salads_are are_delicious delicious_, ,_both both_refreshing refreshing_and and_very very_spicy spicy_. ','the_salad salad_be be_delicious delicious_, ,_both both_refreshing refreshing_and and_very very_spicy spicy_. ','DT_NNS NNS_VBP VBP_JJ JJ_, ,_CC CC_JJ JJ_CC CC_RB RB_JJ JJ_. ',false
2580,'We had Pam s special fried fish and it was amazing . ','we have pam s special fried fish and it be amazing . ','We_had had_Pam Pam_s s_special special_fried fried_fish fish_and and_it it_was was_amazing amazing_. ','we_have have_pam pam_s s_special special_fried fried_fish fish_and and_it it_be be_amazing amazing_. ','PRP_VBD VBD_NNP NNP_POS POS_JJ JJ_JJ JJ_NN NN_CC CC_PRP PRP_VBD VBD_JJ JJ_. ',false
2592,'too large for just two people but nothing was left . ','too large for just #crd# people but nothing be leave . ','too_large large_for for_just just_two two_people people_but but_nothing nothing_was was_left left_. ','too_large large_for for_just just_#crd# #crd#_people people_but but_nothing nothing_be be_leave leave_. ','RB_JJ JJ_IN IN_RB RB_CD CD_NNS NNS_CC CC_NN NN_VBD VBD_VBN VBN_. ',false
2604,'Great vibe , lots of people . ','great vibe , lot of people . ','Great_vibe vibe_, ,_lots lots_of of_people people_. ','great_vibe vibe_, ,_lot lot_of of_people people_. ','JJ_NN NN_, ,_NNS NNS_IN IN_NNS NNS_. ',false
2616,'I did nt complain , I liked the atmosphere so much . ','I do not complain , I like the atmosphere so much . ','I_did did_nt nt_complain complain_, ,_I I_liked liked_the the_atmosphere atmosphere_so so_much much_. ','I_do do_not not_complain complain_, ,_I I_like like_the the_atmosphere atmosphere_so so_much much_. ','PRP_VBD VBD_RB RB_VB VB_, ,_PRP PRP_VBD VBD_DT DT_NN NN_RB RB_RB RB_. ',false
2628,'On a hot day it was fabulous to stop in and enjoy lunch . ','on a hot day it be fabulous to stop in and enjoy lunch . ','On_a a_hot hot_day day_it it_was was_fabulous fabulous_to to_stop stop_in in_and and_enjoy enjoy_lunch lunch_. ','on_a a_hot hot_day day_it it_be be_fabulous fabulous_to to_stop stop_in in_and and_enjoy enjoy_lunch lunch_. ','IN_DT DT_JJ JJ_NN NN_PRP PRP_VBD VBD_JJ JJ_TO TO_VB VB_RP RP_CC CC_VB VB_NN NN_. ',true
2640,'Ambience is so cute and quaint , good for business although we were there on vacation . ','ambience be so cute and quaint , good for business although we be there on vacation . ','Ambience_is is_so so_cute cute_and and_quaint quaint_, ,_good good_for for_business business_although although_we we_were were_there there_on on_vacation vacation_. ','ambience_be be_so so_cute cute_and and_quaint quaint_, ,_good good_for for_business business_although although_we we_be be_there there_on on_vacation vacation_. ','NN_VBZ VBZ_RB RB_JJ JJ_CC CC_JJ JJ_, ,_JJ JJ_IN IN_NN NN_IN IN_PRP PRP_VBD VBD_RB RB_IN IN_NN NN_. ',false
2652,'Salads were fantastic . ','salad be fantastic . ','Salads_were were_fantastic fantastic_. ','salad_be be_fantastic fantastic_. ','NNS_VBD VBD_JJ JJ_. ',false
2664,'Although we were looking for regular lettuce and some walnuts the salads we got were great . ','although we be look for regular lettuce and some walnuts the salad we get be great . ','Although_we we_were were_looking looking_for for_regular regular_lettuce lettuce_and and_some some_walnuts walnuts_the the_salads salads_we we_got got_were were_great great_. ','although_we we_be be_look look_for for_regular regular_lettuce lettuce_and and_some some_walnuts walnuts_the the_salad salad_we we_get get_be be_great great_. ','IN_PRP PRP_VBD VBD_VBG VBG_IN IN_JJ JJ_NN NN_CC CC_DT DT_VBZ VBZ_DT DT_NNS NNS_PRP PRP_VBD VBD_VBD VBD_JJ JJ_. ',false
2676,'Ingredients are organic which is a real plus for me . ','ingredient be organic which be a real plus for me . ','Ingredients_are are_organic organic_which which_is is_a a_real real_plus plus_for for_me me_. ','ingredient_be be_organic organic_which which_be be_a a_real real_plus plus_for for_me me_. ','NNS_VBP VBP_JJ JJ_WDT WDT_VBZ VBZ_DT DT_JJ JJ_CC CC_IN IN_PRP PRP_. ',false
2688,'We will be back . ','we will be back . ','We_will will_be be_back back_. ','we_will will_be be_back back_. ','PRP_MD MD_VB VB_RB RB_. ',true
2700,'This is some really good , inexpensive sushi . ','this be some really good , inexpensive sushi . ','This_is is_some some_really really_good good_, ,_inexpensive inexpensive_sushi sushi_. ','this_be be_some some_really really_good good_, ,_inexpensive inexpensive_sushi sushi_. ','DT_VBZ VBZ_DT DT_RB RB_JJ JJ_, ,_JJ JJ_NN NN_. ',false
2712,'In any event , this is a place I ll be sure to stop by again when I m in this part of town . ','in any event , this be a place I will be sure to stop by again when I be in this part of town . ','In_any any_event event_, ,_this this_is is_a a_place place_I I_ll ll_be be_sure sure_to to_stop stop_by by_again again_when when_I I_m m_in in_this this_part part_of of_town town_. ','in_any any_event event_, ,_this this_be be_a a_place place_I I_will will_be be_sure sure_to to_stop stop_by by_again again_when when_I I_be be_in in_this this_part part_of of_town town_. ','IN_DT DT_NN NN_, ,_DT DT_VBZ VBZ_DT DT_NN NN_PRP PRP_MD MD_VB VB_JJ JJ_TO TO_VB VB_RP RP_RB RB_WRB WRB_PRP PRP_VBP VBP_IN IN_DT DT_NN NN_IN IN_NN NN_. ',true
2724,'Big Wong gets big Ups for a fine establishment . ','big wong get big ups for a fine establishment . ','Big_Wong Wong_gets gets_big big_Ups Ups_for for_a a_fine fine_establishment establishment_. ','big_wong wong_get get_big big_ups ups_for for_a a_fine fine_establishment establishment_. ','NNP_NNP NNP_VBZ VBZ_JJ JJ_NNP NNP_IN IN_DT DT_JJ JJ_NN NN_. ',true
2736,'They have it all -- great price , food , and service . ','they have it all -- great price , food , and service . ','They_have have_it it_all all_-- --_great great_price price_, ,_food food_, ,_and and_service service_. ','they_have have_it it_all all_-- --_great great_price price_, ,_food food_, ,_and and_service service_. ','PRP_VBP VBP_PRP PRP_DT DT_: :_JJ JJ_NN NN_, ,_NN NN_, ,_CC CC_NN NN_. ',true
2748,'The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can . ','the atmosphere be noisy and the waiter be literally walk around do thing as fast as they can . ','The_atmosphere atmosphere_is is_noisy noisy_and and_the the_waiters waiters_are are_literally literally_walking walking_around around_doing doing_things things_as as_fast fast_as as_they they_can can_. ','the_atmosphere atmosphere_be be_noisy noisy_and and_the the_waiter waiter_be be_literally literally_walk walk_around around_do do_thing thing_as as_fast fast_as as_they they_can can_. ','DT_NN NN_VBZ VBZ_JJ JJ_CC CC_DT DT_NNS NNS_VBP VBP_RB RB_VBG VBG_RB RB_VBG VBG_NNS NNS_RB RB_RB RB_IN IN_PRP PRP_MD MD_. ',false
2760,'The food is prepared quickly and efficiently . ','the food be prepare quickly and efficiently . ','The_food food_is is_prepared prepared_quickly quickly_and and_efficiently efficiently_. ','the_food food_be be_prepare prepare_quickly quickly_and and_efficiently efficiently_. ','DT_NN NN_VBZ VBZ_VBN VBN_RB RB_CC CC_RB RB_. ',false
2772,'And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3-6 each ) . ','and it all come at a very reasonable price ( congee , noodle , and rice dish be no more than $ 0 each ) . ','And_it it_all all_comes comes_at at_a a_very very_reasonable reasonable_price price_( (_congee congee_, ,_noodles noodles_, ,_and and_rice rice_dishes dishes_are are_no no_more more_than than_$ $_3-6 3-6_each each_) )_. ','and_it it_all all_come come_at at_a a_very very_reasonable reasonable_price price_( (_congee congee_, ,_noodle noodle_, ,_and and_rice rice_dish dish_be be_no no_more more_than than_$ $_0 0_each each_) )_. ','CC_PRP PRP_DT DT_VBZ VBZ_IN IN_DT DT_RB RB_JJ JJ_NN NN_-LRB- -LRB-_NN NN_, ,_NNS NNS_, ,_CC CC_NN NN_NNS NNS_VBP VBP_RB RB_JJR JJR_IN IN_$ $_CD CD_DT DT_-RRB- -RRB-_. ',false
2784,'The takeout is great too since they give high quality tupperware as well . ','the takeout be great too since they give high quality tupperware as well . ','The_takeout takeout_is is_great great_too too_since since_they they_give give_high high_quality quality_tupperware tupperware_as as_well well_. ','the_takeout takeout_be be_great great_too too_since since_they they_give give_high high_quality quality_tupperware tupperware_as as_well well_. ','DT_NN NN_VBZ VBZ_JJ JJ_RB RB_IN IN_PRP PRP_VBP VBP_JJ JJ_NN NN_NN NN_RB RB_RB RB_. ',false
2796,'This place is always very crowded and popular . ','this place be always very crowded and popular . ','This_place place_is is_always always_very very_crowded crowded_and and_popular popular_. ','this_place place_be be_always always_very very_crowded crowded_and and_popular popular_. ','DT_NN NN_VBZ VBZ_RB RB_RB RB_JJ JJ_CC CC_JJ JJ_. ',false
2808,'We both opted for a pasta dish and they were served timely and fresh . ','we both opt for a pasta dish and they be serve timely and fresh . ','We_both both_opted opted_for for_a a_pasta pasta_dish dish_and and_they they_were were_served served_timely timely_and and_fresh fresh_. ','we_both both_opt opt_for for_a a_pasta pasta_dish dish_and and_they they_be be_serve serve_timely timely_and and_fresh fresh_. ','PRP_DT DT_VBD VBD_IN IN_DT DT_NN NN_NN NN_CC CC_PRP PRP_VBD VBD_VBN VBN_JJ JJ_CC CC_JJ JJ_. ',false
2820,'We concluded with tiramisu chocolate cake , both were delicious . ','we conclude with tiramisu chocolate cake , both be delicious . ','We_concluded concluded_with with_tiramisu tiramisu_chocolate chocolate_cake cake_, ,_both both_were were_delicious delicious_. ','we_conclude conclude_with with_tiramisu tiramisu_chocolate chocolate_cake cake_, ,_both both_be be_delicious delicious_. ','PRP_VBD VBD_IN IN_JJ JJ_NN NN_NN NN_, ,_DT DT_VBD VBD_JJ JJ_. ',false
2832,'We d go back again ','we would go back again ','We_d d_go go_back back_again ','we_would would_go go_back back_again ','PRP_MD MD_VB VB_RB RB_RB ',true
2844,'I recently went to this restaurant with some co-workers for lunch and had an amazing time . ','I recently go to this restaurant with some co-worker for lunch and have an amazing time . ','I_recently recently_went went_to to_this this_restaurant restaurant_with with_some some_co-workers co-workers_for for_lunch lunch_and and_had had_an an_amazing amazing_time time_. ','I_recently recently_go go_to to_this this_restaurant restaurant_with with_some some_co-worker co-worker_for for_lunch lunch_and and_have have_an an_amazing amazing_time time_. ','PRP_RB RB_VBD VBD_IN IN_DT DT_NN NN_IN IN_DT DT_NNS NNS_IN IN_NN NN_CC CC_VBD VBD_DT DT_JJ JJ_NN NN_. ',true
2856,'The staff was accomodating , the food was absolutely delicious and the place is lovely . ','the staff be accomodate , the food be absolutely delicious and the place be lovely . ','The_staff staff_was was_accomodating accomodating_, ,_the the_food food_was was_absolutely absolutely_delicious delicious_and and_the the_place place_is is_lovely lovely_. ','the_staff staff_be be_accomodate accomodate_, ,_the the_food food_be be_absolutely absolutely_delicious delicious_and and_the the_place place_be be_lovely lovely_. ','DT_NN NN_VBD VBD_VBG VBG_, ,_DT DT_NN NN_VBD VBD_RB RB_JJ JJ_CC CC_DT DT_NN NN_VBZ VBZ_JJ JJ_. ',false
2868,'We even had a visit from the Manager who wanted to make sure we were enjoying ourselves . ','we even have a visit from the manager who want to make sure we be enjoy ourselves . ','We_even even_had had_a a_visit visit_from from_the the_Manager Manager_who who_wanted wanted_to to_make make_sure sure_we we_were were_enjoying enjoying_ourselves ourselves_. ','we_even even_have have_a a_visit visit_from from_the the_manager manager_who who_want want_to to_make make_sure sure_we we_be be_enjoy enjoy_ourselves ourselves_. ','PRP_RB RB_VBD VBD_DT DT_NN NN_IN IN_DT DT_NNP NNP_WP WP_VBD VBD_TO TO_VB VB_JJ JJ_PRP PRP_VBD VBD_VBG VBG_PRP PRP_. ',false
2880,'Yes , the prices are high , but I felt it was worth it . ','yes , the price be high , but I feel it be worth it . ','Yes_, ,_the the_prices prices_are are_high high_, ,_but but_I I_felt felt_it it_was was_worth worth_it it_. ','yes_, ,_the the_price price_be be_high high_, ,_but but_I I_feel feel_it it_be be_worth worth_it it_. ','UH_, ,_DT DT_NNS NNS_VBP VBP_JJ JJ_, ,_CC CC_PRP PRP_VBD VBD_PRP PRP_VBD VBD_JJ JJ_PRP PRP_. ',true
2892,'We all felt it was worth it . ','we all feel it be worth it . ','We_all all_felt felt_it it_was was_worth worth_it it_. ','we_all all_feel feel_it it_be be_worth worth_it it_. ','PRP_DT DT_VBD VBD_PRP PRP_VBD VBD_JJ JJ_PRP PRP_. ',true
2904,'sometimes i get good food and ok service . ','sometimes I get good food and ok service . ','sometimes_i i_get get_good good_food food_and and_ok ok_service service_. ','sometimes_I I_get get_good good_food food_and and_ok ok_service service_. ','RB_PRP PRP_VBP VBP_JJ JJ_NN NN_CC CC_UH UH_NN NN_. ',false
2916,'sometimes i get bad food and bad service , sometimes i get good good and bad service . ','sometimes I get bad food and bad service , sometimes I get good good and bad service . ','sometimes_i i_get get_bad bad_food food_and and_bad bad_service service_, ,_sometimes sometimes_i i_get get_good good_good good_and and_bad bad_service service_. ','sometimes_I I_get get_bad bad_food food_and and_bad bad_service service_, ,_sometimes sometimes_I I_get get_good good_good good_and and_bad bad_service service_. ','RB_PRP PRP_VBP VBP_JJ JJ_NN NN_CC CC_JJ JJ_NN NN_, ,_RB RB_PRP PRP_VBP VBP_JJ JJ_JJ JJ_CC CC_JJ JJ_NN NN_. ',false
2928,'it is not consistent . ','it be not consistent . ','it_is is_not not_consistent consistent_. ','it_be be_not not_consistent consistent_. ','PRP_VBZ VBZ_RB RB_JJ JJ_. ',true
2940,'And where does Patis go wrong ; no where . ','and where do patis go wrong ; no where . ','And_where where_does does_Patis Patis_go go_wrong wrong_; ;_no no_where where_. ','and_where where_do do_patis patis_go go_wrong wrong_; ;_no no_where where_. ','CC_WRB WRB_VBZ VBZ_NNPS NNPS_VB VB_JJ JJ_: :_DT DT_WRB WRB_. ',true
2952,'You are not eating haut cuisine with subtle hints of whatever but : Cassuolet , Steake Fritte , Tripe Stew , etc ; simple stuff . ','you be not eat haut cuisine with subtle hint of whatever but : cassuolet , steake fritte , tripe stew , etc ; simple stuff . ','You_are are_not not_eating eating_haut haut_cuisine cuisine_with with_subtle subtle_hints hints_of of_whatever whatever_but but_: :_Cassuolet Cassuolet_, ,_Steake Steake_Fritte Fritte_, ,_Tripe Tripe_Stew Stew_, ,_etc etc_; ;_simple simple_stuff stuff_. ','you_be be_not not_eat eat_haut haut_cuisine cuisine_with with_subtle subtle_hint hint_of of_whatever whatever_but but_: :_cassuolet cassuolet_, ,_steake steake_fritte fritte_, ,_tripe tripe_stew stew_, ,_etc etc_; ;_simple simple_stuff stuff_. ','PRP_VBP VBP_RB RB_VBG VBG_JJ JJ_NN NN_IN IN_JJ JJ_NNS NNS_IN IN_WDT WDT_CC CC_: :_NNP NNP_, ,_NNP NNP_NNP NNP_, ,_NNP NNP_NNP NNP_, ,_FW FW_: :_JJ JJ_NN NN_. ',false
