@relation Preis-Leistungs-Verhltnis-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute feature__average numeric
@attribute feature__normal numeric
@attribute feature__simple numeric
@attribute feature__okay numeric
@attribute feature__ok numeric
@attribute feature__not_great numeric
@attribute feature__nothing_great numeric
@attribute feature__moderate numeric
@attribute feature__typical numeric
@attribute feature__alright numeric
@attribute feature__fair numeric
@attribute feature__mediocre numeric
@attribute feature__just numeric
@attribute feature__fine numeric
@attribute feature__not_too_good numeric
@attribute feature__good_enough numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
12385,0.0,0.0,-0.05555555555555555,'quite a large homeless population in the area  ','_quite_a _a_large _large_homeless _homeless_population _population_in _in_the _the_area _area_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12446,0.0,0.0,0.0,'it  s was ok  ','_it_ __s _s_was _was_ok _ok_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12447,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12448,0.75,0.25,0.0,'is very nice  ','_is_very _very_nice _nice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12449,0.0,0.0,0.0,'carpet needs to be changed  ','_carpet_needs _needs_to _to_be _be_changed _changed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12450,0.25,0.08333333333333333,0.0625,'room wasn  t the best mold around bottom of tiles  ','_room_wasn _wasn_ __t _t_the _the_best _best_mold _mold_around _around_bottom _bottom_of _of_tiles _tiles_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12451,0.3333333333333333,0.16666666666666666,0.0,'melled like pot in the room ','_melled_like _like_pot _pot_in _in_the _the_room ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12552,0.08333333333333333,0.0,0.0,'i would stay here again  but i would ensure mgmt  ','_i_would _would_stay _stay_here _here_again _again_ __but _but_i _i_would _would_ensure _ensure_mgmt _mgmt_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12553,0.0,-0.125,0.0,'follows up on any concerns i address  ','_follows_up _up_on _on_any _any_concerns _concerns_i _i_address _address_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12554,0.6,0.2,0.0,'the location was great  ','_the_location _location_was _was_great _great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12555,1.0,0.3333333333333333,0.2222222222222222,'the lobby nice and clean  staff helpful  ','_the_lobby _lobby_nice _nice_and _and_clean _clean_ __staff _staff_helpful _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12556,0.0,0.0,0.0,'sort of  ','_sort_of _of_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12557,0.11864406779661017,-0.06779661016949153,-0.03389830508474576,'the furniture was falling apart the dresser drawers were broken     the bathroom ceiling had mold  the drapes were dirty and stained  i informed staff of the situation specially the broken furniture  but they did nt seem to be interested in following up  they just noted that the condition of it  ','_the_furniture _furniture_was _was_falling _falling_apart _apart_the _the_dresser _dresser_drawers _drawers_were _were_broken _broken_ __ __ __ __the _the_bathroom _bathroom_ceiling _ceiling_had _had_mold _mold_ __the _the_drapes _drapes_were _were_dirty _dirty_and _and_stained _stained_ __i _i_informed _informed_staff _staff_of _of_the _the_situation _situation_specially _specially_the _the_broken _broken_furniture _furniture_ __but _but_they _they_did _did_nt _nt_seem _seem_to _to_be _be_interested _interested_in _in_following _following_up _up_ __they _they_just _just_noted _noted_that _that_the _the_condition _condition_of _of_it _it_ ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,false
12558,0.0,0.0,0.0,'i would have pursued it with mgmt  ','_i_would _would_have _have_pursued _pursued_it _it_with _with_mgmt _mgmt_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12559,0.06666666666666667,-0.06666666666666667,0.03333333333333333,'but based on staff s level of concern i assumed it would not matter  ','_but_based _based_on _on_staff _staff_s _s_level _level_of _of_concern _concern_i _i_assumed _assumed_it _it_would _would_not _not_matter _matter_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12665,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12666,0.375,0.125,0.0,'location of the hotel  great bed  ','_location_of _of_the _the_hotel _hotel_ __great _great_bed _bed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12667,0.0,0.0,0.09090909090909091,'near to the center of montreal and a metro station  ','_near_to _to_the _the_center _center_of _of_montreal _montreal_and _and_a _a_metro _metro_station _station_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12668,0.0,-0.125,0.0625,'breakfast  quite expensive for the quality  ','_breakfast_ __quite _quite_expensive _expensive_for _for_the _the_quality _quality_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12669,0.14285714285714285,0.07142857142857142,0.07142857142857142,'there are plenty of restaurant in the neighborhood that serve a better breakfast  ','_there_are _are_plenty _plenty_of _of_restaurant _restaurant_in _in_the _the_neighborhood _neighborhood_that _that_serve _serve_a _a_better _better_breakfast _breakfast_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12730,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12731,0.0,0.0,0.0,'it is an old hotel  and its facilities reflect it  ','_it_is _is_an _an_old _old_hotel _hotel_ __and _and_its _its_facilities _facilities_reflect _reflect_it _it_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12777,0.5,0.16666666666666666,0.0,'great location and great value ! ','_great_location _location_and _and_great _great_value _value_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,true
12778,0.5454545454545454,0.18181818181818182,0.0,'the view was amazing and the beds were very comfortable ! ','_the_view _view_was _was_amazing _amazing_and _and_the _the_beds _beds_were _were_very _very_comfortable _comfortable_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
12779,0.0,-0.058823529411764705,0.029411764705882353,'the music is very loud across the street on weekends but it ends at  pm  ','_the_music _music_is _is_very _very_loud _loud_across _across_the _the_street _street_on _on_weekends _weekends_but _but_it _it_ends _ends_at _at_ __pm _pm_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12780,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12781,0.06896551724137931,-0.06896551724137931,-0.08620689655172414,'e was a noise that woke us up  days in a row at  am and  am and complained a few times but nothing was fixed  ','_e_was _was_a _a_noise _noise_that _that_woke _woke_us _us_up _up_ __days _days_in _in_a _a_row _row_at _at_ __am _am_and _and_ __am _am_and _and_complained _complained_a _a_few _few_times _times_but _but_nothing _nothing_was _was_fixed _fixed_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12887,0.42857142857142855,0.14285714285714285,0.0,'reasonably priced hotel in great location  ','_reasonably_priced _priced_hotel _hotel_in _in_great _great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12888,0.42857142857142855,0.14285714285714285,0.0,'with some updates could be great  ','_with_some _some_updates _updates_could _could_be _be_great _great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12889,0.0,0.0,0.0,'would stay again  ','_would_stay _stay_again _again_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12890,0.5555555555555556,0.3333333333333333,0.2222222222222222,'staff friendly and helpful  easy check in  ','_staff_friendly _friendly_and _and_helpful _helpful_ __easy _easy_check _check_in _in_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12891,0.0,0.0,0.0,'on site underground covered parking with in  out access was a plus for downtown  ','_on_site _site_underground _underground_covered _covered_parking _parking_with _with_in _in_ __out _out_access _access_was _was_a _a_plus _plus_for _for_downtown _downtown_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12892,0.0,0.0,0.03809523809523809,'the hotel location itself ca nt be beat for the price too  it s close to berri  uqam metro  there is a food court in the building and a grocery store  ','_the_hotel _hotel_location _location_itself _itself_ca _ca_nt _nt_be _be_beat _beat_for _for_the _the_price _price_too _too_ __it _it_s _s_close _close_to _to_berri _berri_ __uqam _uqam_metro _metro_ __there _there_is _is_a _a_food _food_court _court_in _in_the _the_building _building_and _and_a _a_grocery _grocery_store _store_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12893,0.047619047619047616,0.0,0.047619047619047616,'you re also real close to the village  ste denis and other streets of interest within walking distance too  ','_you_re _re_also _also_real _real_close _close_to _to_the _the_village _village_ __ste _ste_denis _denis_and _and_other _other_streets _streets_of _of_interest _interest_within _within_walking _walking_distance _distance_too _too_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12894,0.2727272727272727,0.0,0.0,'furniture in the rooms a little run down  bathroom too could do with a good scrubbing  but nothing horrific  ','_furniture_in _in_the _the_rooms _rooms_a _a_little _little_run _run_down _down_ __bathroom _bathroom_too _too_could _could_do _do_with _with_a _a_good _good_scrubbing _scrubbing_ __but _but_nothing _nothing_horrific _horrific_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12895,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12896,0.0,-0.04,-0.02,'a none smoking hotel there were guests smoking in rooms  the smell came through the vents on the last night of our stay  ','_a_none _none_smoking _smoking_hotel _hotel_there _there_were _were_guests _guests_smoking _smoking_in _in_rooms _rooms_ __the _the_smell _smell_came _came_through _through_the _the_vents _vents_on _on_the _the_last _last_night _night_of _of_our _our_stay _stay_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
12897,0.0,0.0,0.025,'a quick call to the frontdesk and they were very apologetic and said they would look in to it  ','_a_quick _quick_call _call_to _to_the _the_frontdesk _frontdesk_and _and_they _they_were _were_very _very_apologetic _apologetic_and _and_said _said_they _they_would _would_look _look_in _in_to _to_it _it_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13038,0.2222222222222222,0.2222222222222222,0.2222222222222222,'can do better  transparent  customer service  ','_can_do _do_better _better_ __transparent _transparent_ __customer _customer_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13039,0.5,0.25,0.25,'location and comfort  ','_location_and _and_comfort _comfort_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13040,0.0,0.0,0.1875,'i reserved king bed w city view  ','_i_reserved _reserved_king _king_bed _bed_w _w_city _city_view _view_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13041,0.0,0.1111111111111111,0.05555555555555555,'they said they upgraded me to business level  ','_they_said _said_they _they_upgraded _upgraded_me _me_to _to_business _business_level _level_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13042,0.0,0.0,0.0,'it did not have a city view and it was next to the elevator  ','_it_did _did_not _not_have _have_a _a_city _city_view _view_and _and_it _it_was _was_next _next_to _to_the _the_elevator _elevator_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13043,0.23809523809523808,0.047619047619047616,0.047619047619047616,'felt like i was in an amusement park for  days  with sounds of elevators going up and down  ','_felt_like _like_i _i_was _was_in _in_an _an_amusement _amusement_park _park_for _for_ __days _days_ __with _with_sounds _sounds_of _of_elevators _elevators_going _going_up _up_and _and_down _down_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13114,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13115,0.0,0.0,0.0,'the bathroom fans was very loud  bathroom was not as what the picture on the website showed ','_the_bathroom _bathroom_fans _fans_was _was_very _very_loud _loud_ __bathroom _bathroom_was _was_not _not_as _as_what _what_the _the_picture _picture_on _on_the _the_website _website_showed ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13156,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13157,1.0,0.25,0.0,'location us terrific  ','_location_us _us_terrific _terrific_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13158,0.0,0.0,0.0,'hotel is getting a bit dated  but still quite okay  ','_hotel_is _is_getting _getting_a _a_bit _bit_dated _dated_ __but _but_still _still_quite _quite_okay _okay_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13159,0.25,-0.08333333333333333,-0.08333333333333333,'i was disappointed that there was no fridge in the room  ','_i_was _was_disappointed _disappointed_that _that_there _there_was _was_no _no_fridge _fridge_in _in_the _the_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13235,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13236,0.0,0.0,0.3333333333333333,'good location  ','_good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13237,0.16666666666666666,-0.05555555555555555,-0.03333333333333333,'my vehicle could not fit in underground parking which created a bit of chaos at the beginning  ','_my_vehicle _vehicle_could _could_not _not_fit _fit_in _in_underground _underground_parking _parking_which _which_created _created_a _a_bit _bit_of _of_chaos _chaos_at _at_the _the_beginning _beginning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13238,0.0,0.07692307692307693,0.0,'trying to find a spot close enough for to get to vehicle  ','_trying_to _to_find _find_a _a_spot _spot_close _close_enough _enough_for _for_to _to_get _get_to _to_vehicle _vehicle_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13239,0.0,0.0,0.0,'so this part was rather inconcvenient  ','_so_this _this_part _part_was _was_rather _rather_inconcvenient _inconcvenient_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13240,0.15789473684210525,0.05263157894736842,0.05263157894736842,'but the weather was good so getting back and forth to vehicle when located a place was okay  ','_but_the _the_weather _weather_was _was_good _good_so _so_getting _getting_back _back_and _and_forth _forth_to _to_vehicle _vehicle_when _when_located _located_a _a_place _place_was _was_okay _okay_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13241,0.1111111111111111,-0.05555555555555555,-0.013888888888888888,'was a bit concerned about leaving the vehicle in and unattended parking lot but took my chances  ','_was_a _a_bit _bit_concerned _concerned_about _about_leaving _leaving_the _the_vehicle _vehicle_in _in_and _and_unattended _unattended_parking _parking_lot _lot_but _but_took _took_my _my_chances _chances_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13347,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13348,0.0,0.1,0.0,'location  space of the room  comfy bed  ','_location_ __space _space_of _of_the _the_room _room_ __comfy _comfy_bed _bed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13349,0.16666666666666666,-0.2222222222222222,-0.08333333333333333,'there were terrible noises from the plumbing in adjacent rooms  a high whining  vibrating sound  ','_there_were _were_terrible _terrible_noises _noises_from _from_the _the_plumbing _plumbing_in _in_adjacent _adjacent_rooms _rooms_ __a _a_high _high_whining _whining_ __vibrating _vibrating_sound _sound_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13350,0.0,0.0,0.0,'also in our bathroom while taking a shower  ','_also_in _in_our _our_bathroom _bathroom_while _while_taking _taking_a _a_shower _shower_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13351,0.0,-0.05555555555555555,-0.027777777777777776,'the noise from adjacent rooms plumbing woke us at  pm and then again at  am  ','_the_noise _noise_from _from_adjacent _adjacent_rooms _rooms_plumbing _plumbing_woke _woke_us _us_at _at_ __pm _pm_and _and_then _then_again _again_at _at_ __am _am_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13352,0.0,0.0,0.0,'we were on the  floor  ','_we_were _were_on _on_the _the_ __floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13353,0.0,0.0,0.0,'i feel there must be some sort of fix for this and it should be done  ','_i_feel _feel_there _there_must _must_be _be_some _some_sort _sort_of _of_fix _fix_for _for_this _this_and _and_it _it_should _should_be _be_done _done_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13449,0.4,0.2,0.0,'could of been better  ','_could_of _of_been _been_better _better_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13450,0.0,0.1,0.0,'location  parking right next door for    ','_location_ __parking _parking_right _right_next _next_door _door_for _for_ __ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13451,0.09090909090909091,0.09090909090909091,-0.022727272727272728,'parking ticket did not work when we tried to leave  ','_parking_ticket _ticket_did _did_not _not_work _work_when _when_we _we_tried _tried_to _to_leave _leave_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13452,0.06666666666666667,-0.044444444444444446,-0.08148148148148147,'stains  melted areas on carpet  dresser falling apart  plugs fall right out of outlets  lock hinge on the door was broken  just about falling off   pillows to flat  not enough for two people     ','_stains_ __melted _melted_areas _areas_on _on_carpet _carpet_ __dresser _dresser_falling _falling_apart _apart_ __plugs _plugs_fall _fall_right _right_out _out_of _of_outlets _outlets_ __lock _lock_hinge _hinge_on _on_the _the_door _door_was _was_broken _broken_ __just _just_about _about_falling _falling_off _off_ __ __pillows _pillows_to _to_flat _flat_ __not _not_enough _enough_for _for_two _two_people _people_ __ __ __ ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,false
13453,0.0,0.0,0.05357142857142857,'i booked queen rooms for us  our guest  they ended up getting a king bed  that should of went to me seeing i paid  ','_i_booked _booked_queen _queen_rooms _rooms_for _for_us _us_ __our _our_guest _guest_ __they _they_ended _ended_up _up_getting _getting_a _a_king _king_bed _bed_ __that _that_should _should_of _of_went _went_to _to_me _me_seeing _seeing_i _i_paid _paid_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13519,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13520,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13521,0.0,-0.25,0.0,'the staff was rude ','_the_staff _staff_was _was_rude ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13622,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13623,0.0,0.0,0.0,'location  close to metro station and the village district  ','_location_ __close _close_to _to_metro _metro_station _station_and _and_the _the_village _village_district _district_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13624,0.0,-0.25,-0.125,'e  cheap  ','_e_ __cheap _cheap_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13625,0.0,-0.2727272727272727,0.0,'check in and check out time  slow slow slow  ','_check_in _in_and _and_check _check_out _out_time _time_ __slow _slow_slow _slow_slow _slow_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13626,0.0,0.0,-0.08333333333333333,' mins wait both times  ','__mins _mins_wait _wait_both _both_times _times_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13627,0.09523809523809523,0.0,0.09523809523809523,'a single staff member who seemed determined to stretch the process out for each customer as long as she could  ','_a_single _single_staff _staff_member _member_who _who_seemed _seemed_determined _determined_to _to_stretch _stretch_the _the_process _process_out _out_for _for_each _each_customer _customer_as _as_long _long_as _as_she _she_could _could_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13628,0.16666666666666666,-0.16666666666666666,-0.08333333333333333,' worn and old looking  ','__worn _worn_and _and_old _old_looking _looking_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13629,0.0,0.06896551724137931,0.017241379310344827,'no available power outlets near the bed and one set near the coffee machine didnft work at all and the electrics had actually crumbled back into the wall  ','_no_available _available_power _power_outlets _outlets_near _near_the _the_bed _bed_and _and_one _one_set _set_near _near_the _the_coffee _coffee_machine _machine_didnft _didnft_work _work_at _at_all _all_and _and_the _the_electrics _electrics_had _had_actually _actually_crumbled _crumbled_back _back_into _into_the _the_wall _wall_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
