@relation Ausstattung

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
13033,'equipment innovate guest other ','_equipment_have _innovate_themselves _guest_experience _other_. ',false
13034,'feel date ','_feel_date _date_. ',true
13035,'free wifi speed bad ','_free_internet _wifi_speed _speed_be _bad_. ',false
13036,'still old fashioned business model pay wifi location mini equipment expensive other ','_still_have _old_fashioned _fashioned_business _business_model _model_with _pay_internet _wifi_access _location_, _mini_bar _equipment_and _expensive_breakfast _other_. ',true
13128,'pleasant ','_pleasant_. ',false
13129,'location other #ord# class could ask ','_location_and _other_be _#ord#_- _class_- _could_not _ask_for ',false
13130,'personel helpful gracious ','_personel_be _helpful_and _gracious_. ',false
13131,'everywhere seem wonderfully keep clean ','_everywhere_seem _seem_wonderfully _wonderfully_keep _keep_and _clean_. ',true
13132,'comfort thin many ','_comfort_be _thin_and _many_of ',false
13133,'air conditioning difficult get keep comfortable temperature ','_air_conditioning _conditioning_be _difficult_to _get_and _keep_a _comfortable_temperature _temperature_. ',false
13134,'also could large cleanliness ','_also_could _could_have _large_towel _cleanliness_. ',false
13184,'wonderful other park inn equipment s well locate ','_wonderful_stay _other_at _park_inn _inn_hotel _equipment_, _s_very _well_locate _locate_. ',false
13185,'near location location ','_near_a _location_station _location_. ',false
13186,'location equipment really great ','_location_of _equipment_be _really_great _great_! ',false
13187,'other good ','_other_be _good_too ',false
13188,'wifi connection bit slow sometimes ','_wifi_connection _connection_be _bit_slow _slow_sometimes _sometimes_. ',false
13224,'great location comfy comfort frill ','_great_location _location_, _comfy_room _comfort_, _frill_. ',false
13225,'location literally minute walk alexanderplatz location right beside tv tower ','_location_, _literally_minute _minute_walk _walk_from _alexanderplatz_station _location_, _right_beside _beside_the _tv_tower _tower_. ',false
13226,'really easy find s #crd# tall building location good orientation ','_really_easy _easy_to _find_as _s_#crd# _#crd#_of _tall_building _building_in _location_, _good_for _orientation_. ',false
13227,'personel front desk pleasant efficient may queue other other move quickly ','_personel_at _front_desk _desk_be _pleasant_and _efficient_- _may_be _queue_at _other_in _other_out _move_quickly _quickly_. ',false
13228,'offer luggage storage personel euro per bag ','_offer_a _luggage_storage _storage_service _personel_for _euro_per _per_bag _bag_. ',false
13229,'other #ord# floor give size equipment lift quick ','_other_on _#ord#_floor _floor_, _give_the _size_of _equipment_, _lift_be _quick_. ',true
13230,'onsite equipment also plenty option other drink right outside equipment ','_onsite_restaurant _equipment_, _also_plenty _plenty_of _option_for _other_and _drink_right _right_outside _outside_the _equipment_. ',false
13231,'comfort bit warm other seem effect make skin really dry ','_comfort_be _bit_warm _warm_at _other_, _seem_to _effect_( _make_my _skin_really _really_dry _dry_) ',false
13232,'comfort oddly design minimal privacy ','_comfort_be _oddly_design _design_, _minimal_privacy _privacy_. ',false
13233,'other other other provided comfort live usually could find convenience store close ','_other_/ _other_or _other_provided _provided_in _comfort_, _live_with _usually_, _could_not _find_any _convenience_store _store_close _close_by ',false
13234,'cafe s right outside quite expensive peripheral like ','_cafe_s _s_right _right_outside _outside_, _quite_expensive _expensive_for _peripheral_like _like_that ',false
13312,'wonderful ','_wonderful_. ',false
13313,'equipment close everywhere sbahn ubahn regional train location ','_equipment_be _close_to _everywhere_- _sbahn_, _ubahn_and _regional_train _train_station _location_. ',false
13314,'locate heart alexanderplatz ','_locate_at _heart_of _alexanderplatz_. ',false
13336,'wonderful ','_wonderful_. ',false
13337,'everething good ','_everething_be _good_+ ',false
13352,'pleasant go ','_pleasant_, _go_again ',false
13353,'poor other ms thier checkout ','_poor_experience _other_with _ms_thier _thier_at _checkout_. ',false
13354,'efficiently run equipment ','_efficiently_run _run_hotel _equipment_. ',true
13355,'comfort clean well lay daily personel good ','_comfort_clean _clean_, _well_lay _lay_out _daily_service _personel_very _good_. ',true
13356,'good practical other go ','_good_, _practical_choice _other_, _go_again ',false
13357,'unpleasant other ms thier reception ','_unpleasant_experience _other_with _ms_s _thier_at _reception_. ',false
13358,'wait point 0 front desk walk personel #crd# front ','_wait_at _point_about _0_m _front_desk _desk_and _walk_up _personel_with _#crd#_in _front_of ',false
13359,'retrospect #crd# wait line call error ','_retrospect_, _#crd#_have _wait_on _line_and _call_, _error_. ',false
13360,'.. ','',false
13361,'ms thier treat aggressively admonish approach desk ','_ms_thier _thier_treat _treat_me _aggressively_and _admonish_me _approach_her _desk_. ',false
13362,'treat like little child feel belittled ','_treat_like _like_a _little_child _child_and _feel_belittled _belittled_. ',false
13363,'unpleasant other ','_unpleasant_experience _other_. ',false
13364,'sour other ','_sour_my _other_. ',false
13365,'other could varied ','_other_could _could_be _varied_. ',false
13464,'unassuming location good comfort good location ','_unassuming_location _location_- _good_room _comfort_, _good_view _location_. ',false
13465,'comfort comfy comfort quiet ','_comfort_be _comfy_and _comfort_be _quiet_. ',false
13466,'small single certainly pay less ','_small_single _single_and _certainly_that _pay_less _less_for ',false
13467,'other really good ','_other_be _really_good _good_. ',false
13468,'location impressive ','_location_be _impressive_. ',false
13469,'location bit strange arrive location entrance essentially burger king come way ','_location_be _bit_strange _strange_- _arrive_from _location_and _entrance_be _essentially_through _burger_king _king_if _come_in _way_. ',false
13470,'lobby quite hectic people cut ','_lobby_be _quite_hectic _hectic_as _people_be _cut_through ',false
13471,'equipment doesn?ft much impact #ord# impression entrance comfort clean nice ','_equipment_doesn?ft _doesn?ft_have _much_impact _impact_from _#ord#_impression _impression_of _entrance_- _comfort_be _clean_and _nice_. ',true
13528,'excellent location amenity comfort could improve ','_excellent_location _location_but _amenity_in _comfort_could _could_be _improve_. ',false
13529,'location alexanderplatz excellent ','_location_at _alexanderplatz_be _excellent_. ',false
13530,'separate wc equipment wash basin make rather inconvenient washing hand ','_separate_wc _wc_, _equipment_and _wash_basin _basin_make _make_it _rather_inconvenient _inconvenient_for _washing_of _hand_. ',false
13531,'body lotion provided ','_body_lotion _lotion_provided _provided_. ',false
13532,'other maker boiler provided although equipment provided #crd# upon request ','_other_maker _maker_/ _boiler_be _provided_although _although_hotel _equipment_provided _provided_#crd# _#crd#_upon _upon_request _request_. ',false
13533,'cleanliness rack small hang cleanliness ','_cleanliness_rack _rack_be _small_to _hang_all _cleanliness_. ',false
13534,'comfort equipment open #crd# piece luggage comfort ','_comfort_to _equipment_and _open_#crd# _#crd#_piece _piece_of _luggage_in _comfort_. ',false
13584,'good ','_good_. ',false
13585,'great central location ','_great_central _central_location _location_. ',false
13586,'comfort really small price pay ','_comfort_be _really_small _small_for _price_i ',false
13608,'#crd# problem fan comfort noisy impossible switch ','_#crd#_problem _problem_- _fan_in _comfort_too _noisy_and _impossible_to _switch_off ',false
13609,'location audience ','_location_and _audience_. ',false
13610,'fan comfort noisy switch ','_fan_in _comfort_be _noisy_and _switch_off ',false
13632,'wonderful ','_wonderful_. ',false
13633,'nt offer other comfort ','_nt_offer _offer_any _other_in _comfort_. ',false
13634,'s nice ','_s_just _nice_. ',false
13656,'excellenet location hic cup mostly enjoyable ','_excellenet_location _location_, _hic_cup _cup_, _mostly_enjoyable _enjoyable_. ',false
13657,'like personel equipment especially trainee go extra mile ','_like_the _personel_in _equipment_, _especially_the _trainee_who _go_the _extra_mile _mile_. ',false
13658,'also love burger like surround leather seating equipment comfortable cooler ','_also_love _love_the _burger_, _like_the _surround_leather _leather_seating _seating_in _equipment_as _comfortable_and _cooler_. ',true
13659,'nt like back ground music enough personel reception ','_nt_like _like_the _back_ground _ground_music _music_, _enough_staff _personel_on _reception_. ',false
13660,'comfort minimilistic small hang comfort hanger bulky fridge comfort comfort ok slippy get equipment glass screen fix non slip part equipment near screen ','_comfort_too _minimilistic_, _small_hang _hang_space _comfort_, _hanger_too _bulky_, _fridge_in _comfort_, _comfort_ok _ok_but _slippy_to _get_out _equipment_as _glass_screen _screen_be _fix_, _non_slip _slip_part _part_of _equipment_be _near_the ',false
13696,'good ','_good_. ',false
13697,'excellent location nearby equipment ','_excellent_location _location_and _nearby_facility _equipment_. ',false
13698,'large equipment busy ','_large_hotel _equipment_so ',true
13720,'wonderful ','_wonderful_. ',false
13721,'personel great extra professional helpful ','_personel_be _great_and _extra_professional _professional_, _helpful_. ',false
13736,'wonderful ','_wonderful_. ',false
13737,'amazing location ','_amazing_location _location_! ',false
13738,'hallway weird cleanliness nt nice ','_hallway_have _weird_smell _cleanliness_which _nt_nice _nice_. ',false
13760,'good ','_good_. ',false
13761,'great location ','_great_location _location_. ',false
13762,'amazing other ','_amazing_breakfast _other_! ',false
13763,'dinner equipment also delicious ','_dinner_at _equipment_also _also_it _delicious_. ',false
13764,'heater didn?ft heat comfort much would want ','_heater_didn?ft _didn?ft_heat _heat_the _comfort_up _much_as _would_want _want_it ',false
13765,'weren?ft cold fine ','_weren?ft_cold _cold_so _fine_. ',false
13766,'also comfort small ','_also_the _comfort_be _small_. ',false
13767,'good sleep ','_good_sleep _sleep_. ',false
13768,'comfort keep separate #crd# twin comfort together ','_comfort_keep _keep_separate _separate_because _#crd#_twin _twin_bed _comfort_together _together_. ',false
13769,'alright comfortable ','_alright_& _comfortable_. ',false
13840,'nice location close shop transportation ','_nice_location _location_close _close_to _shop_and _transportation_. ',false
13841,'equipment main level good good selection other other ','_equipment_on _main_level _level_be _good_and _good_selection _selection_of _other_for _other_. ',true
13842,'young personel wait us spectacular ','_young_lady _personel_who _wait_on _us_and _spectacular_. ',false
13843,'other #ord# floor mediocre need variety like equipment downstairs ','_other_on _#ord#_floor _floor_be _mediocre_and _need_some _variety_like _like_the _equipment_downstairs _downstairs_. ',false
13844,'personel selectively other people come eat pass ','_personel_) _selectively_check _other_some _people_come _come_to _eat_for _pass_. ',false
13880,'good ','_good_. ',false
