@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
6591,'disappoint fridge comfort ','_disappoint_that _fridge_in _comfort_. ',false
6635,'good ','_good_. ',false
6636,'good location ','_good_location _location_. ',false
6637,'vehicle could fit underground parking create bit chaos beginning ','_vehicle_could _could_not _fit_in _underground_parking _parking_which _create_a _bit_of _chaos_at _beginning_. ',false
6638,'try find spot close enough get vehicle ','_try_to _find_a _spot_close _close_enough _enough_for _get_to _vehicle_. ',false
6639,'part rather inconcvenient ','_part_be _rather_inconcvenient _inconcvenient_. ',false
6640,'weather good get back forth vehicle locate equipment okay ','_weather_be _good_so _get_back _back_and _forth_to _vehicle_when _locate_a _equipment_be _okay_. ',false
6641,'bit concerned leave vehicle unattended parking lot take chance ','_bit_concerned _concerned_about _leave_the _vehicle_in _unattended_parking _parking_lot _lot_but _take_my _chance_. ',false
6691,'good ','_good_. ',false
6692,'location comfort comfort comfy comfort ','_location_, _comfort_of _comfort_, _comfy_bed _comfort_. ',false
6693,'terrible noise plumbing adjacent comfort -- high whining vibrate sound ','_terrible_noise _noise_from _plumbing_in _adjacent_room _comfort_-- _--_a _high_whining _whining_, _vibrate_sound _sound_. ',false
6694,'also comfort take comfort ','_also_in _comfort_while _take_a _comfort_. ',false
6695,'noise adjacent comfort plumbing wake us 0 pm ','_noise_from _adjacent_room _comfort_plumbing _plumbing_wake _wake_us _us_at _0_pm _pm_and ',false
6696,'0 floor ','_0_floor _floor_. ',false
6697,'feel must sort fix ','_feel_there _must_be _sort_of _fix_for ',false
6737,'could well ','_could_of _well_. ',false
6738,'location park right next comfort 0 ','_location_, _park_right _right_next _next_door _comfort_for _0_. ',false
6739,'parking ticket work try leave ','_parking_ticket _ticket_do _work_when _try_to _leave_. ',false
6740,'stain melt location carpet dresser fall apart plug fall right outlet lock hinge comfort break fall comfort flat enough #crd# people ','_stain_/ _melt_area _location_on _carpet_, _dresser_fall _fall_apart _apart_, _plug_fall _fall_right _right_out _outlet_, _lock_hinge _hinge_on _comfort_be _break_( _fall_off _comfort_to _flat_& _enough_for _#crd#_people _people_( ',false
6741,'book queen comfort us guest ended get king comfort go see pay ','_book_queen _queen_room _comfort_for _us_& _guest_& _ended_up _get_a _king_bed _comfort_, _go_to _see_i _pay_. ',false
6767,'okay ','_okay_. ',false
6768,'location ','_location_. ',false
6769,'personel rude ','_personel_be ',false
6846,'okay ','_okay_. ',false
6847,'location close location location village district ','_location_- _close_to _location_station _location_and _village_district _district_. ',false
6848,'cheap ','_cheap_. ',false
6849,'other other other slow slow slow ','_other_in _other_out _other_- _slow_slow _slow_slow _slow_. ',false
6850,'0 min wait other ','_0_min _min_wait _wait_both _other_. ',false
6851,'single personel member seem determined stretch process customer long could ','_single_staff _personel_member _member_who _seem_determined _determined_to _stretch_the _process_out _customer_as _long_as _could_. ',false
6852,'wear old looking ','_wear_and _old_looking _looking_. ',false
6853,'available power outlet near comfort #crd# set near other machine didn?ft work electric actually crumble back wall ','_available_power _power_outlet _outlet_near _near_the _comfort_and _#crd#_set _set_near _near_the _other_machine _machine_didn?ft _didn?ft_work _work_at _electric_have _actually_crumble _crumble_back _back_into _wall_. ',false
6854,'comfort furnishing filthy dirt stain though sheet immaculate ','_comfort_furnishing _furnishing_be _filthy_with _dirt_and _stain_though _though_the _sheet_be _immaculate_. ',false
6855,'bathtub take 0 min drain short comfort ','_bathtub_take _take_0 _0_min _min_to _drain_out _short_shower _comfort_. ',false
6856,'single shampoo bottle 0 use replace previous guest leave ','_single_shampoo _shampoo_bottle _bottle_be _0_use _use_and _replace_after _previous_guest _guest_leave _leave_. ',false
6857,'','',false
6858,'whole equipment tired dated ','_whole_hotel _equipment_be _tired_and _dated_. ',false
6859,'glad need other #crd# night convenience location ','_glad_o _need_to _other_here _#crd#_night _night_for _convenience_of _location_. ',false
6958,'enjoyable other roll punch ','_enjoyable_time _other_and _roll_with _punch_. ',false
6959,'good friend meet visit ','_good_friend _friend_meet _meet_up _visit_. ',false
6960,'personel nice ','_personel_be _nice_. ',false
6961,'front desk welcome clean personel courteous ','_front_desk _desk_be _welcome_and _clean_staff _personel_courteous _courteous_. ',false
6962,'fire alarm incident upon arrival nice personel housekeep make sure leave floor follow procedure exit ','_fire_alarm _alarm_incident _incident_upon _upon_arrival _arrival_and _nice_woman _personel_from _housekeep_make _make_sure _sure_i _leave_floor _floor_and _follow_procedure _procedure_to _exit_. ',false
6963,'exit premise ','_exit_the _premise_with ',false
6964,'personel ','_personel_. ',false
6965,'comfort bit tired ','_comfort_be _bit_tired _tired_. ',false
6966,'other equipment previously comfort bright date ','_other_at _equipment_previously _previously_and _comfort_be _bright_and _date_. ',false
6967,'','',false
6968,'comfort mold ceiling equipment enclosure ','_comfort_have _mold_on _ceiling_in _equipment_enclosure _enclosure_. ',false
6969,'dresser old ensure clothes ok put plastic liner protect clothing touch wood ','_dresser_be _old_and _ensure_it _clothes_be _ok_, _put_in _plastic_liner _liner_to _protect_our _clothing_from _touch_the _wood_. ',false
6970,'','',false
6971,'comfort sheet good quality concern comfort bug ','_comfort_sheet _sheet_be _good_quality _quality_and _concern_of _comfort_bug _bug_. ',false
7020,'pleasant utilization equipment great location ','_pleasant_, _utilization_hotel _equipment_in _great_location _location_. ',false
7021,'equipment lounge except attach equipment limit hour ','_equipment_/ _lounge_except _except_attach _attach_to _equipment_, _limit_hour _hour_. ',false
7022,'','',false
7023,'personel great ','_personel_be _great_. ',false
7072,'pleasant ','_pleasant_. ',false
7073,'comfort standard nice location downtown ','_comfort_be _standard_with _nice_view _location_of _downtown_. ',false
7074,'personel friendly available help need ','_personel_be _friendly_and _available_to _help_when _need_. ',false
7075,'comfort appear fully clean upon #ord# location ','_comfort_do _appear_to _fully_clean _clean_upon _upon_our _#ord#_access _location_to ',false
7076,'comfort look little date damage other ','_comfort_be _look_a _little_date _date_and _damage_from _other_. ',false
7077,'gym equipment minimal #crd# machine whole equipment ','_gym_equipment _equipment_be _minimal_with _#crd#_machine _machine_in _whole_facility _equipment_. ',false
7078,'parking price credit card without explain would happen also price long location call local other equipment ','_parking_be _price_to _credit_card _card_without _without_be _explain_to _would_happen _happen_, _also_charge _price_for _long_distance _location_ _call_to _local_food _other_place _equipment_. ',true
7079,'bad equipment overall other expect little base price ','_bad_place _equipment_overall _overall_to _other_, _expect_a _little_more _base_on _price_. ',false
7171,'overall pleasant ','_overall_pleasant _pleasant_. ',false
7172,'location incredible !! ','_location_be _incredible_!! ',false
7173,'comfort comfortable comfort size decent ','_comfort_be _comfortable_and _comfort_size _size_be _decent_. ',false
7174,'price match star rating ','_price_match _match_the _star_rating _rating_. ',true
7175,'big con equipment hour ','_big_con _con_for _equipment_hour _hour_. ',false
7176,'website indicate noon pm 0 pm subject change see decide call make sure correct hour personel agree ','_website_it _indicate_0 _noon_and _pm_to _0_pm _pm_( _subject_to _change_) _see_that _decide_to _call_to _make_sure _sure_these _correct_hour _hour_which _personel_agree _agree_they ',false
7177,'arrive night see equipment longer open morning ','_arrive_that _night_, _see_that _equipment_be _longer_open _open_in _morning_. ',false
7178,'know prior book probably wouldn?ft other really look forward morning swim ','_know_that _prior_to _book_we _probably_wouldn?ft _wouldn?ft_have _other_there _really_look _look_forward _forward_to _morning_swim _swim_. ',false
7179,'','',false
7180,'think pet friendly equipment great dog owner carpeting don?ft think it?fs appropriate flooring slight dog scent allergy act little ','_think_pet _pet_friendly _friendly_hotel _equipment_be _great_for _dog_owner _owner_but _carpeting_, _don?ft_think _think_it?fs _it?fs_appropriate _appropriate_flooring _flooring_, _slight_dog _dog_scent _scent_and _allergy_act _act_up _little_. ',false
7181,'i?fm assume limit clientel discourage non pet owner whoever isn?ft bring pet along book ','_i?fm_assume _assume_that _limit_the _clientel_and _discourage_non _non_pet _pet_owner _owner_or _whoever_that _isn?ft_bring _bring_a _pet_along _along_, _book_there ',false
7182,'wasn?ft overly disgusting mean cleanliness well ','_wasn?ft_overly _overly_disgusting _disgusting_which _mean_the _cleanliness_be _well_do ',false
7183,'also comfort wall kind gross garbage sink look like someone sick leave dry souvenir ','_also_the _comfort_wall _wall_be _kind_of _gross_by _garbage_be _sink_, _look_like _like_someone _someone_be _sick_and _leave_a _dry_up _souvenir_. ',false
7184,'','',false
7185,'omer personel wasn?ft overly friendly other i?fve bad ','_omer_service _personel_wasn?ft _wasn?ft_overly _overly_friendly _friendly_when _other_- _i?fve_have _bad_. ',false
7241,'nice equipment perfect location location location around corner super close grocery shopping ','_nice_hotel _equipment_, _perfect_location _location_, _location_station _location_just _around_the _corner_, _super_close _close_grocery _grocery_shopping _shopping_. ',false
7242,'unfortunately get comfort beside elevator loud ','_unfortunately_, _get_a _comfort_just _beside_the _elevator_and _loud_! ',false
7243,'could fall asleep #ord# night due noise ','_could_not _fall_asleep _asleep_the _#ord#_night _night_due _due_to _noise_. ',false
7244,'awake due noise elevator operate beside us ','_awake_due _due_to _noise_from _elevator_operate _operate_just _beside_us _us_. ',false
7245,'lesson learn next other ask comfort far away elevator ','_lesson_learn _learn_- _next_time _other_ask _ask_for _comfort_far _far_away _away_from _elevator_. ',false
7276,'good deal get great price like #crd# #crd# dollar canadian night ','_good_deal _deal_only _get_great _great_price _price_like _like_#crd# _#crd#_#crd# _#crd#_dollar _dollar_canadian _canadian_a _night_. ',true
7277,'fancy hi class equipment let other go dustin exchange cheap price ','_fancy_hi _hi_class _class_hotel _equipment_that _let_everything _other_go _go_down _dustin_in _exchange_for _cheap_price _price_. ',false
7278,'worth price cause well locate large comfort nice tv recommend get great price ','_worth_the _price_cause _cause_you _well_locate _locate_, _large_bed _comfort_and _nice_tv _tv_but _recommend_only _get_great _great_price _price_. ',true
7279,'fancy equipment let other go gutter exchange chepear price ','_fancy_hotel _equipment_that _let_everything _other_go _go_down _gutter_in _exchange_of _chepear_price _price_. ',false
7298,'pleasant ','_pleasant_. ',false
7299,'expensive parking include comfort price ','_expensive_parking _parking_not _include_in _comfort_price _price_. ',true
