@relation valence

@attribute id numeric
@attribute wordA string
@attribute dependency_type string
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
1706,smile,Hotelpersonal,0,0,0,0,0,65,negative
1707,location,Lage,0,0,0,0,0,74,positive
1708,view,Lage,0,0,0,0,0,74,positive
1709,staff,Hotelpersonal,0,0,0,0,0,74,positive
1710,staff,Hotelpersonal,0,0,0,0,0,74,positive
1711,spare,Komfort,0,0,0,1,0,88,negative
1712,privacy,Komfort,0,0,0,0,0,88,negative
1713,location,Lage,0,0,0,0,0,16,positive
1714,process,OTHER,0,0,0,0,0,32,negative
1715,location,Lage,0,0,0,0,0,15,positive
1716,center,Lage,0,0,0,1,0,28,positive
1717,room,Komfort,0,0,0,0,0,12,positive
1718,queue,OTHER,0,0,0,0,0,43,negative
1719,form,OTHER,0,0,0,0,0,64,negative
1720,experience,Komfort,0,0,0,0,0,61,negative
1721,feel,Ausstattung,0,0,0,0,0,16,negative
1722,internet,WLAN,0,0,0,1,0,28,negative
1723,model,Ausstattung,0,0,0,1,0,108,negative
1724,breakfast,Preis-Leistungs-Verhltnis,0,0,0,0,0,108,negative
1725,location,Lage,0,0,0,0,0,82,positive
1726,breakfast,OTHER,0,0,0,0,0,82,positive
1727,staff,Hotelpersonal,0,0,0,0,0,44,positive
1728,staff,Hotelpersonal,0,0,0,0,0,44,positive
1729,keep,Ausstattung,0,0,0,0,0,51,positive
1730,pillow,Komfort,0,0,0,0,0,65,negative
1731,pillow,Komfort,0,0,0,0,0,65,negative
1732,air,Komfort,0,0,0,0,0,78,negative
1733,temperature,Komfort,0,0,0,0,0,78,negative
1734,towel,Komfort,0,0,0,0,0,50,negative
1735,towel,Komfort,0,0,0,0,0,50,negative
1736,stay,OTHER,0,0,0,0,0,66,positive
1737,locate,Lage,0,0,0,0,0,66,positive
1738,station,Lage,0,0,0,0,0,22,positive
1739,location,Lage,0,0,0,0,0,43,positive
1740,breakfast,OTHER,0,0,0,0,0,29,positive
1741,wifi,WLAN,0,0,0,0,0,42,negative
1742,location,Lage,0,0,0,0,0,46,positive
1743,room,Komfort,0,0,0,1,0,46,positive
1744,frill,Komfort,0,0,0,1,0,46,negative
1745,find,Lage,0,0,0,0,0,97,positive
1746,orientation,Lage,0,0,0,1,0,97,positive
1747,staff,Hotelpersonal,0,0,0,1,0,131,positive
1748,staff,Hotelpersonal,0,0,0,1,0,131,positive
1749,lift,Ausstattung,0,0,0,0,0,91,positive
1750,option,OTHER,0,0,0,1,0,103,negative
1751,room,Komfort,0,0,0,0,0,123,positive
1752,a,Komfort,0,0,0,0,0,123,negative
1753,design,Komfort,0,0,0,0,0,56,negative
1754,privacy,Komfort,0,0,0,0,0,56,negative
1755,water,OTHER,0,0,0,0,0,144,negative
1756,coffee,OTHER,0,0,0,1,0,144,negative
1757,tea,OTHER,0,0,0,1,0,144,negative
1758,store,Lage,0,0,0,0,0,144,negative
1759,cafe,Preis-Leistungs-Verhltnis,0,0,0,0,0,90,negative
1760,hotel,Lage,0,0,0,0,0,88,positive
1761,station,Lage,0,0,0,0,0,88,positive
1762,everywhere,Lage,0,0,0,0,0,88,positive
1763,locate,Lage,0,0,0,0,0,47,positive
1764,experience,Hotelpersonal,0,0,0,0,0,43,negative
1765,hotel,Ausstattung,0,0,0,1,0,28,positive
1766,room,Sauberkeit,0,0,0,0,0,55,positive
1767,lay,Ausstattung,0,0,0,0,0,55,positive
1768,service,Hotelpersonal,0,0,0,0,0,55,positive
1769,choice,OTHER,0,0,0,0,0,41,positive
1770,choice,OTHER,0,0,0,0,0,41,positive
1771,experience,Hotelpersonal,0,0,0,1,0,52,negative
1772,treat,Hotelpersonal,0,0,0,0,0,96,negative
1773,feel,OTHER,0,0,0,0,0,54,negative
1774,experience,OTHER,0,0,0,1,0,28,negative
1775,stay,OTHER,0,0,0,0,0,19,negative
1776,breakfast,OTHER,0,0,0,0,0,32,negative
1777,room,Komfort,0,0,0,0,0,46,positive
1778,view,Lage,0,0,0,0,0,46,positive
1779,bed,Komfort,0,0,0,0,0,42,positive
1780,room,Komfort,0,0,0,0,0,42,positive
1781,breakfast,OTHER,0,0,0,0,0,31,positive
1782,view,Lage,0,0,0,0,0,24,positive
1783,location,Lage,0,0,0,0,0,140,negative
1784,lobby,OTHER,0,0,0,0,0,57,negative
1785,hotel,Ausstattung,0,0,0,0,0,115,negative
1786,room,Komfort,0,0,0,0,0,115,positive
1787,room,Sauberkeit,0,0,0,0,0,115,positive
1788,location,Lage,0,0,0,1,0,64,positive
1789,room,Komfort,0,0,0,0,0,64,negative
1790,location,Lage,0,0,0,0,0,41,positive
1791,basin,Komfort,0,0,0,0,0,86,negative
1792,lotion,Komfort,0,0,0,1,0,25,negative
1793,maker,Komfort,0,0,0,0,0,80,negative
1794,boiler,Komfort,0,0,0,1,0,80,negative
1795,rack,Komfort,0,0,0,0,0,48,negative
1796,space,Komfort,0,0,0,1,0,62,negative
1797,location,Lage,0,0,0,1,0,24,positive
1798,location,Lage,0,0,0,1,0,24,positive
1799,room,Komfort,0,0,0,0,0,42,negative
1800,fan,Komfort,0,0,0,0,0,80,negative
1801,switch,Komfort,0,0,0,0,0,80,negative
1802,fan,Komfort,0,0,0,0,0,54,negative
1803,fan,Komfort,0,0,0,0,0,54,negative
1804,water,OTHER,0,0,0,1,0,41,negative
1805,location,Lage,0,0,0,0,0,66,positive
1806,staff,Hotelpersonal,0,0,0,1,0,81,positive
1807,burger,OTHER,0,0,0,0,0,114,positive
1808,seating,Komfort,0,0,0,1,0,114,positive
1809,seating,Ausstattung,0,0,0,1,0,114,positive
1810,music,Komfort,0,0,0,1,0,67,negative
1811,staff,Hotelpersonal,0,0,0,1,0,67,negative
1812,room,Komfort,0,0,0,0,0,204,negative
1813,space,Komfort,0,0,0,0,0,204,negative
1814,hanger,Komfort,0,0,0,0,0,204,negative
1815,fridge,Komfort,0,0,0,1,0,204,negative
1816,bathroom,Sauberkeit,0,0,0,0,0,204,negative
1817,facility,Lage,0,0,0,0,0,42,positive
1818,location,Lage,0,0,0,1,0,42,positive
1819,hotel,Ausstattung,0,0,0,0,0,29,positive
1820,staff,Komfort,0,0,0,0,0,59,positive
1821,staff,Komfort,0,0,0,0,0,59,positive
1822,staff,Komfort,0,0,0,0,0,59,positive
1823,location,Lage,0,0,0,0,0,18,positive
1824,smell,Sauberkeit,0,0,0,1,0,49,negative
1825,smell,Sauberkeit,0,0,0,1,0,49,negative
1826,location,Lage,0,0,0,0,0,16,positive
1827,breakfast,OTHER,0,0,0,0,0,19,positive
1828,dinner,OTHER,0,0,0,1,0,52,positive
1829,heater,OTHER,0,0,0,0,0,67,negative
1830,we,Komfort,0,0,0,0,0,37,positive
1831,pillow,Komfort,0,0,0,0,0,29,negative
1832,sleep,Komfort,0,0,0,0,0,25,positive
1833,location,Lage,0,0,0,0,0,49,positive
1834,transportation,Lage,0,0,0,0,0,49,positive
1835,shop,Lage,0,0,0,0,0,49,positive
1836,restaurant,Ausstattung,0,0,0,1,0,95,positive
1837,selection,OTHER,0,0,0,0,0,95,positive
1838,lady,Hotelpersonal,0,0,0,0,0,65,positive
1839,breakfast,OTHER,0,0,0,0,0,90,negative
1840,staff,Hotelpersonal,0,0,0,0,0,91,negative
1841,wifi,WLAN,0,0,0,0,0,53,positive
1842,breakfast,OTHER,0,0,0,0,0,39,positive
1843,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,39,positive
1844,pillow,Komfort,0,0,0,0,0,39,negative
1845,pillow,Komfort,0,0,0,0,0,39,negative
1846,quality,OTHER,0,0,0,0,0,74,positive
1847,staff,Hotelpersonal,0,0,0,1,0,74,positive
1848,location,Lage,0,0,0,1,0,21,positive
1849,air,Komfort,0,0,0,1,0,70,negative
1850,machine,Komfort,0,0,0,0,0,145,negative
1851,water,OTHER,0,0,0,0,0,145,negative
1852,location,Lage,0,0,0,0,0,33,positive
1853,staff,Hotelpersonal,0,0,0,0,0,44,positive
1854,facility,Ausstattung,0,0,0,0,0,44,positive
1855,location,Lage,0,0,0,0,0,103,positive
1856,staff,Hotelpersonal,0,0,0,0,0,103,positive
1857,room,Sauberkeit,0,0,0,0,0,103,positive
1858,bed,Komfort,0,0,0,0,0,103,positive
1859,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,103,positive
1860,location,Lage,0,0,0,0,0,62,positive
1861,view,Lage,0,0,0,0,0,62,positive
1862,room,Komfort,0,0,0,0,0,62,positive
1863,cost,Preis-Leistungs-Verhltnis,0,0,0,0,0,62,positive
1864,breakfast,OTHER,0,0,0,0,0,37,positive
1865,selection,OTHER,0,0,0,0,0,37,positive
1866,service,Hotelpersonal,0,0,0,0,0,51,positive
1867,service,Hotelpersonal,0,0,0,0,0,51,positive
1868,door,Komfort,0,0,0,1,0,68,negative
1869,water,Sauberkeit,0,0,0,0,0,44,negative
1870,bathroom,Komfort,0,0,0,0,0,87,negative
1871,hotel,Ausstattung,0,0,0,0,0,52,negative
1872,reception,OTHER,0,0,0,0,0,52,negative
1873,wait,Komfort,0,0,0,1,0,231,positive
1874,staff,Hotelpersonal,0,0,0,0,0,231,positive
1875,staff,Hotelpersonal,0,0,0,0,0,231,positive
1876,ask,Hotelpersonal,0,0,0,0,0,67,positive
1877,space,Komfort,0,0,0,1,0,110,negative
1878,location,Lage,0,0,0,0,0,16,positive
1879,location,Lage,0,0,0,0,0,56,positive
1880,room,Komfort,0,0,0,0,0,56,positive
1881,leak,Sauberkeit,0,0,0,0,0,102,negative
1882,woman,Hotelpersonal,0,0,0,0,0,149,negative
1883,toilet,Komfort,0,0,0,0,0,161,negative
1884,personnel,Hotelpersonal,0,0,0,1,0,161,negative
1885,receptionist,Hotelpersonal,0,0,0,0,0,185,positive
1886,reaction,Hotelpersonal,0,0,0,0,0,131,negative
1887,stay,OTHER,0,0,0,1,0,37,negative
1888,ac,Komfort,0,0,0,0,0,36,negative
1889,bed,Komfort,0,0,0,0,0,40,negative
1890,pillow,Komfort,0,0,0,0,0,40,negative
1891,elevator,Ausstattung,0,0,0,0,0,67,negative
1892,breath,Komfort,0,0,0,0,0,44,negative
1893,weekend,OTHER,0,0,0,0,0,40,positive
1894,weekend,OTHER,0,0,0,0,0,40,positive
1895,view,Lage,0,0,0,0,0,80,positive
1896,bed,Komfort,0,0,0,0,0,80,positive
1897,room,Sauberkeit,0,0,0,1,0,80,positive
1898,facility,Komfort,0,0,0,0,0,84,negative
1899,tray,Komfort,0,0,0,0,0,84,negative
1900,request,Hotelpersonal,0,0,0,1,0,84,positive
1901,location,Lage,0,0,0,0,0,54,positive
1902,heart,Lage,0,0,0,0,0,54,positive
1903,room,Komfort,0,0,0,0,0,63,negative
1904,location,Lage,0,0,0,0,0,23,positive
1905,staff,Hotelpersonal,0,0,0,0,0,38,positive
1906,staff,Hotelpersonal,0,0,0,0,0,38,positive
1907,feel,OTHER,0,0,0,0,0,23,positive
1908,location,Lage,0,0,0,0,0,30,positive
1909,view,Lage,0,0,0,0,0,33,positive
1910,door,Komfort,0,0,0,0,0,38,negative
1911,shower,Sauberkeit,0,0,0,1,0,43,negative
1912,nice,Komfort,0,0,0,1,0,23,negative
1913,gym,Ausstattung,0,0,0,0,0,59,negative
1914,means,Ausstattung,0,0,0,1,0,59,negative
1915,hotel,Ausstattung,0,0,0,0,0,103,positive
1916,location,Lage,0,0,0,0,0,103,positive
1917,room,Komfort,0,0,0,0,0,103,positive
1918,view,Lage,0,0,0,0,0,103,positive
1919,room,Komfort,0,0,0,0,0,103,positive
1920,internet,WLAN,0,0,0,1,0,70,negative
1921,connection,WLAN,0,0,0,0,0,70,positive
1922,hotel,Ausstattung,0,0,0,0,0,35,positive
1923,room,Lage,0,0,0,0,0,72,positive
1924,room,Sauberkeit,0,0,0,0,0,20,positive
1925,hotel,Lage,0,0,0,1,0,80,positive
1926,hotel,Lage,0,0,0,1,0,80,positive
1927,staff,Komfort,0,0,0,0,0,190,negative
1928,water,OTHER,0,0,0,1,0,190,negative
1929,pillow,Komfort,0,0,0,0,0,132,positive
1930,pillow,Komfort,0,0,0,0,0,132,negative
1931,pillow,Komfort,0,0,0,0,0,132,negative
1932,request,Hotelpersonal,0,0,0,0,0,132,positive
1933,place,Ausstattung,0,0,0,0,0,50,positive
1934,location,Lage,0,0,0,0,0,39,positive
1935,bar,Lage,0,0,0,1,0,147,positive
1936,restaurant,Lage,0,0,0,1,0,147,positive
1937,shop,Lage,0,0,0,1,0,147,positive
1938,facility,Ausstattung,0,0,0,0,0,55,negative
1939,staff,Hotelpersonal,0,0,0,0,0,65,positive
1940,staff,Hotelpersonal,0,0,0,0,0,65,positive
1941,minibar,Komfort,0,0,0,0,0,87,negative
1942,water,OTHER,0,0,0,0,0,87,negative
1943,facility,Ausstattung,0,0,0,1,0,45,negative
1944,location,Lage,0,0,0,0,0,39,positive
1945,staff,Hotelpersonal,0,0,0,0,0,39,positive
1946,check,OTHER,0,0,0,0,0,18,negative
1947,location,Lage,0,0,0,1,0,33,positive
1948,iron,Komfort,0,0,0,1,0,33,negative
1949,location,Lage,0,0,0,1,0,55,positive
1950,central,Lage,0,0,0,1,0,55,positive
1951,staff,Hotelpersonal,0,0,0,0,0,32,positive
1952,staff,Hotelpersonal,0,0,0,0,0,32,positive
1953,lobby,Ausstattung,0,0,0,0,0,45,negative
1954,lobby,Ausstattung,0,0,0,0,0,45,negative
1955,room,Sauberkeit,0,0,0,0,0,16,positive
1956,iron,Komfort,0,0,0,1,0,108,negative
1957,iron,Komfort,0,0,0,0,0,108,negative
1958,mess,OTHER,0,0,0,0,0,161,negative
1959,corridor,Komfort,0,0,0,1,0,23,negative
1960,location,Lage,0,0,0,0,0,39,positive
1961,room,Sauberkeit,0,0,0,0,0,39,positive
1962,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,127,negative
1963,point,OTHER,0,0,0,1,0,127,negative
1964,bar,Ausstattung,0,0,0,0,0,46,positive
1965,breakfast,OTHER,0,0,0,0,0,46,positive
1966,location,Lage,0,0,0,0,0,46,positive
1967,bar,Ausstattung,0,0,0,0,0,46,positive
1968,staff,Hotelpersonal,0,0,0,0,0,46,positive
1969,staff,Hotelpersonal,0,0,0,0,0,46,positive
1970,breakfast,OTHER,0,0,0,0,0,35,positive
1971,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,35,positive
1972,privacy,Komfort,0,0,0,1,0,44,negative
1973,tv,Komfort,0,0,0,0,0,56,negative
1974,location,Lage,0,0,0,0,0,82,positive
1975,facility,Komfort,0,0,0,0,0,48,positive
1976,coffee,OTHER,0,0,0,1,0,16,negative
1977,view,Lage,0,0,0,0,0,26,positive
1978,bed,Komfort,0,0,0,0,0,36,positive
1979,view,Lage,0,0,0,0,0,36,positive
1980,pillow,Komfort,0,0,0,0,0,23,negative
1981,pillow,Komfort,0,0,0,0,0,44,negative
1982,location,Lage,0,0,0,0,0,31,positive
1983,service,Hotelpersonal,0,0,0,0,0,31,negative
1984,pillow,Komfort,0,0,0,1,0,48,negative
1985,connection,WLAN,0,0,0,1,0,48,negative
1986,location,Lage,0,0,0,0,0,31,positive
1987,view,Lage,0,0,0,0,0,31,positive
1988,base,Lage,0,0,0,0,0,34,positive
1989,location,Lage,0,0,0,0,0,22,positive
1990,staff,Hotelpersonal,0,0,0,0,0,15,positive
1991,sleep,Komfort,0,0,0,0,0,22,positive
1992,provided,Komfort,0,0,0,0,0,62,negative
1993,quality,WLAN,0,0,0,0,0,24,negative
1994,wifi,WLAN,0,0,0,0,0,21,negative
1995,location,Lage,0,0,0,0,0,57,positive
1996,staff,Hotelpersonal,0,0,0,0,0,45,positive
1997,staff,Hotelpersonal,0,0,0,0,0,45,positive
1998,available,Komfort,0,0,0,1,0,29,negative
1999,coverage,WLAN,0,0,0,1,0,80,negative
2000,hotel,Ausstattung,0,0,0,0,0,29,positive
2001,staff,Hotelpersonal,0,0,0,1,0,26,negative
2002,location,Lage,0,0,0,0,0,21,positive
2003,room,Komfort,0,0,0,0,0,45,negative
2004,toilet,Komfort,0,0,0,0,0,45,negative
2005,bath,Komfort,0,0,0,0,0,45,negative
2006,compliment,OTHER,0,0,0,1,0,51,negative
2007,location,Lage,0,0,0,1,0,36,positive
2008,locate,Lage,0,0,0,0,0,20,positive
2009,place,Ausstattung,0,0,0,0,0,25,positive
2010,clean,Sauberkeit,0,0,0,0,0,91,negative
2011,view,Lage,0,0,0,0,0,67,positive
2012,room,Komfort,0,0,0,1,0,37,positive
2013,room,Komfort,0,0,0,1,0,37,positive
2014,position,Lage,0,0,0,1,0,23,positive
2015,room,Komfort,0,0,0,0,0,90,negative
2016,air,Komfort,0,0,0,1,0,90,negative
2017,location,Lage,0,0,0,0,0,94,positive
2018,staff,Hotelpersonal,0,0,0,0,0,94,positive
2019,selection,OTHER,0,0,0,0,0,94,positive
2020,hotel,Sauberkeit,0,0,0,0,0,94,positive
2021,bed,Komfort,0,0,0,0,0,51,negative
2022,pillow,Komfort,0,0,0,0,0,51,negative
2023,refrigerator,Komfort,0,0,0,1,0,87,negative
2024,shower,Komfort,0,0,0,0,0,87,negative
2025,floor,Sauberkeit,0,0,0,0,0,87,negative
2026,towel,Komfort,0,0,0,0,0,87,negative
2027,location,Lage,0,0,0,0,0,17,positive
2028,door,Komfort,0,0,0,1,0,43,negative
2029,water,Sauberkeit,0,0,0,0,0,23,negative
2030,location,Lage,0,0,0,0,0,18,positive
2031,location,Lage,0,0,0,0,0,38,positive
2032,room,Komfort,0,0,0,0,0,49,positive
2033,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,89,positive
2034,comfortable,Komfort,0,0,0,1,0,197,negative
2035,hall,Ausstattung,0,0,0,1,0,100,negative
2036,comfortable,Komfort,0,0,0,1,0,100,negative
2037,restaurant,Ausstattung,0,0,0,1,0,226,positive
2038,waitress,Hotelpersonal,0,0,0,0,0,226,negative
2039,place,Lage,0,0,0,1,0,226,positive
2040,hotel,Ausstattung,0,0,0,0,0,45,positive
2041,check,OTHER,0,0,0,0,0,45,negative
2042,view,Lage,0,0,0,0,0,32,positive
2043,bed,Komfort,0,0,0,0,0,32,positive
2044,queue,OTHER,0,0,0,0,0,44,negative
2045,room,Sauberkeit,0,0,0,0,0,64,positive
2046,room,Sauberkeit,0,0,0,0,0,64,positive
2047,amenity,Komfort,0,0,0,0,0,64,negative
2048,locate,Lage,0,0,0,1,0,116,positive
2049,city,Lage,0,0,0,0,0,116,positive
2050,service,Komfort,0,0,0,0,0,192,positive
2051,room,Komfort,0,0,0,0,0,66,negative
2052,place,Ausstattung,0,0,0,0,0,89,positive
2053,bar,Ausstattung,0,0,0,1,0,95,positive
2054,view,Lage,0,0,0,1,0,95,positive
2055,hotel,Ausstattung,0,0,0,1,0,74,positive
2056,location,Lage,0,0,0,0,0,38,positive
2057,view,Lage,0,0,0,0,0,132,positive
2058,space,Ausstattung,0,0,0,1,0,155,negative
2059,shower,Komfort,0,0,0,1,0,111,negative
2060,staff,Hotelpersonal,0,0,0,0,0,103,negative
2061,staff,Hotelpersonal,0,0,0,0,0,103,negative
2062,lady,Hotelpersonal,0,0,0,0,0,132,positive
2063,time,Hotelpersonal,0,0,0,0,0,132,positive
2064,place,Lage,0,0,0,0,0,48,positive
2065,equipement,Ausstattung,0,0,0,1,0,36,positive
2066,equipement,Ausstattung,0,0,0,1,0,36,negative
2067,place,Lage,0,0,0,0,0,64,positive
2068,air,Komfort,0,0,0,0,0,70,negative
2069,location,Lage,0,0,0,1,0,106,positive
2070,view,Lage,0,0,0,1,0,106,positive
2071,breakfast,OTHER,0,0,0,0,0,106,positive
2072,facility,Ausstattung,0,0,0,0,0,106,positive
2073,room,Komfort,0,0,0,0,0,106,positive
2074,staff,Hotelpersonal,0,0,0,1,0,723,negative
2075,staff,Hotelpersonal,0,0,0,1,0,723,negative
2076,information,Hotelpersonal,0,0,0,0,0,723,negative
2077,location,Lage,0,0,0,0,0,29,positive
2078,view,Lage,0,0,0,0,0,29,positive
2079,room,Komfort,0,0,0,1,0,40,negative
2080,bed,Sauberkeit,0,0,0,0,0,27,positive
2081,bed,Komfort,0,0,0,0,0,27,positive
2082,hotel,Ausstattung,0,0,0,0,0,18,positive
2083,location,Lage,0,0,0,1,0,33,positive
2084,room,Sauberkeit,0,0,0,0,0,18,positive
2085,bed,Komfort,0,0,0,0,0,30,negative
2086,fine,OTHER,0,0,0,0,0,36,negative
2087,wait,OTHER,0,0,0,0,0,71,negative
2088,shower,Komfort,0,0,0,0,0,55,negative
2089,smell,Sauberkeit,0,0,0,0,0,55,negative
2090,location,Lage,0,0,0,0,0,28,positive
2091,room,Komfort,0,0,0,0,0,36,negative
2092,satisfied,OTHER,0,0,0,1,0,20,negative
2093,door,Komfort,0,0,0,0,0,41,negative
2094,location,Lage,0,0,0,1,0,35,positive
2095,staff,Hotelpersonal,0,0,0,1,0,35,positive
2096,location,Lage,0,0,0,1,0,98,positive
2097,breakfast,OTHER,0,0,0,1,0,98,positive
2098,view,Lage,0,0,0,1,0,98,positive
2099,location,Lage,0,0,0,0,0,47,positive
2100,location,Lage,0,0,0,0,0,42,positive
2101,view,Lage,0,0,0,0,0,42,positive
2102,detail,OTHER,0,0,0,0,0,129,negative
2103,air,Komfort,0,0,0,1,0,129,negative
2104,staff,Hotelpersonal,0,0,0,0,0,82,positive
2105,staff,Hotelpersonal,0,0,0,0,0,82,positive
2106,everything,Lage,0,0,0,0,0,82,positive
2107,kettle,Komfort,0,0,0,0,0,218,negative
2108,staff,Hotelpersonal,0,0,0,0,0,218,negative
2109,clean,Sauberkeit,0,0,0,1,0,218,negative
2110,towel,Komfort,0,0,0,1,0,218,negative
2111,stay,OTHER,0,0,0,0,0,37,positive
2112,value,RatingOfAspect,0,0,0,0,0,46,positive
2113,location,Lage,0,0,0,0,0,16,positive
2114,staff,Hotelpersonal,0,0,0,0,0,46,positive
2115,breakfast,OTHER,0,0,0,0,0,50,negative
2116,restaurant,Ausstattung,0,0,0,1,0,48,negative
2117,locate,Lage,0,0,0,1,0,86,positive
2118,staff,Hotelpersonal,0,0,0,0,0,27,positive
2119,breakfast,OTHER,0,0,0,0,0,37,positive
2120,feel,OTHER,0,0,0,0,0,68,positive
2121,value,OTHER,0,0,0,0,0,17,positive
2122,location,Lage,0,0,0,0,0,16,positive
2123,location,Lage,0,0,0,0,0,57,positive
2124,facility,Ausstattung,0,0,0,0,0,57,positive
2125,staff,Hotelpersonal,0,0,0,0,0,66,negative
2126,staff,Hotelpersonal,0,0,0,0,0,57,positive
2127,staff,Hotelpersonal,0,0,0,0,0,57,positive
2128,room,Komfort,0,0,0,0,0,52,negative
2129,bath,Ausstattung,0,0,0,0,0,22,positive
2130,environment,Lage,0,0,0,1,0,26,positive
2131,operation,Komfort,0,0,0,1,0,61,negative
2132,room,Komfort,0,0,0,0,0,35,negative
2133,location,Lage,0,0,0,0,0,105,positive
2134,shop,Lage,0,0,0,0,0,94,positive
2135,neighbourhood,Lage,0,0,0,0,0,26,positive
2136,neighbourhood,Lage,0,0,0,0,0,26,positive
2137,location,Lage,0,0,0,1,0,26,negative
2138,hospitality,Hotelpersonal,0,0,0,0,0,139,positive
2139,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,72,positive
2140,attraction,Lage,0,0,0,0,0,72,positive
2141,room,Komfort,0,0,0,0,0,45,negative
2142,bath,Komfort,0,0,0,0,0,21,negative
2143,shower,Komfort,0,0,0,1,0,24,negative
2144,staff,Hotelpersonal,0,0,0,0,0,31,positive
2145,staff,Hotelpersonal,0,0,0,0,0,31,positive
2146,housekeeper,Hotelpersonal,0,0,0,0,0,31,positive
2147,room,Sauberkeit,0,0,0,0,0,18,negative
2148,restaurant,Komfort,0,0,0,1,0,103,negative
2149,room,Komfort,0,0,0,1,0,24,positive
2150,staff,Hotelpersonal,0,0,0,0,0,108,negative
2151,staff,Hotelpersonal,0,0,0,0,0,108,negative
2152,manager,Komfort,0,0,0,0,0,108,negative
2153,manager,Komfort,0,0,0,0,0,108,negative
2154,location,Lage,0,0,0,1,0,57,positive
2155,facility,Ausstattung,0,0,0,0,0,57,positive
2156,room,Komfort,0,0,0,1,0,45,negative
2157,onsen,Ausstattung,0,0,0,1,0,45,positive
2158,room,Komfort,0,0,0,0,0,92,negative
2159,location,Lage,0,0,0,1,0,66,positive
2160,onsen,Ausstattung,0,0,0,0,0,97,positive
2161,onsen,Ausstattung,0,0,0,0,0,97,positive
2162,breakfast,OTHER,0,0,0,1,0,168,negative
2163,breakfast,OTHER,0,0,0,1,0,168,negative
2164,hotel,Ausstattung,0,0,0,0,0,32,positive
2165,location,Lage,0,0,0,0,0,32,positive
2166,hotel,Sauberkeit,0,0,0,0,0,88,positive
2167,hotel,Ausstattung,0,0,0,0,0,88,positive
2168,space,Komfort,0,0,0,0,0,88,negative
2169,seat,Komfort,0,0,0,1,0,64,negative
2170,area,Lage,0,0,0,0,0,54,positive
2171,staff,Hotelpersonal,0,0,0,0,0,87,positive
2172,staff,Hotelpersonal,0,0,0,0,0,87,positive
2173,room,Komfort,0,0,0,0,0,87,positive
2174,room,Komfort,0,0,0,0,0,87,positive
2175,breakfast,OTHER,0,0,0,0,0,74,positive
2176,room,Komfort,0,0,0,0,0,93,negative
2177,pillow,Komfort,0,0,0,1,0,125,negative
2178,sleep,Komfort,0,0,0,0,0,125,negative
2179,sleep,Komfort,0,0,0,0,0,28,positive
2180,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,17,positive
2181,room,Sauberkeit,0,0,0,0,0,41,negative
2182,room,Sauberkeit,0,0,0,0,0,41,positive
2183,room,Komfort,0,0,0,0,0,41,positive
2184,hotspring,Ausstattung,0,0,0,0,0,23,positive
2185,room,Komfort,0,0,0,0,0,55,positive
2186,air,Komfort,0,0,0,1,0,84,negative
2187,bed,Komfort,0,0,0,1,0,88,positive
2188,transportation,Lage,0,0,0,1,0,88,positive
2189,bed,Komfort,0,0,0,0,0,114,negative
2190,robe,Komfort,0,0,0,0,0,114,positive
2191,system,Komfort,0,0,0,0,0,114,positive
2192,temperature,Komfort,0,0,0,0,0,65,positive
2193,location,Lage,0,0,0,0,0,20,positive
2194,location,Lage,0,0,0,0,0,20,positive
2195,prompt,Komfort,0,0,0,0,0,47,positive
2196,staff,Hotelpersonal,0,0,0,0,0,47,positive
2197,bath,Ausstattung,0,0,0,0,0,40,positive
2198,station,Lage,0,0,0,0,0,71,positive
2199,staff,Hotelpersonal,0,0,0,1,0,38,positive
2200,machine,Komfort,0,0,0,0,0,70,positive
2201,location,Lage,0,0,0,1,0,30,positive
2202,proximity,Lage,0,0,0,0,0,85,positive
2203,restaurant,Lage,0,0,0,1,0,46,positive
2204,staff,Hotelpersonal,0,0,0,0,0,101,positive
2205,bed,Komfort,0,0,0,0,0,101,positive
2206,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,101,positive
2207,clean,Sauberkeit,0,0,0,1,0,59,negative
2208,cover,Sauberkeit,0,0,0,0,0,52,negative
2209,room,Komfort,0,0,0,0,0,34,negative
2210,location,Lage,0,0,0,0,0,28,positive
2211,breakfast,OTHER,0,0,0,0,0,89,negative
2212,room,Komfort,0,0,0,0,0,89,negative
2213,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,36,positive
2214,location,Lage,0,0,0,0,0,36,positive
2215,location,Lage,0,0,0,1,0,65,positive
2216,staff,Hotelpersonal,0,0,0,0,0,58,positive
2217,room,Sauberkeit,0,0,0,0,0,43,positive
2218,amenity,Komfort,0,0,0,0,0,43,positive
2219,room,Komfort,0,0,0,0,0,88,negative
2220,pillow,Komfort,0,0,0,0,0,88,negative
