@relation valence

@attribute id numeric
@attribute wordA string
@attribute wordB string
@attribute dependency_type string
@attribute word_distance numeric
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
1188,hard,bed,Komfort,12,-1.0,-0.13333333333333333,0.2,0,0,103,negative
1189,pillow,soft,Komfort,15,0.0,0.2222222222222222,1.0,1,0,103,negative
1190,terrific,location,Lage,12,0.0,0.3,1.0,0,0,22,negative
1191,stick,heating,Komfort,12,0.0,0.0,0.0,0,0,134,negative
1192,leak,shower,Sauberkeit,45,-1.0,-0.21666666666666667,0.2,0,0,130,negative
1193,refreshing,shower,Komfort,34,0.0,0.3333333333333333,1.0,0,0,130,positive
1194,powerful,shower,Komfort,21,0.0,0.3333333333333333,1.0,0,0,130,positive
1195,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,28,positive
1196,busy,hotel,OTHER,5,0.0,0.0,0.0,0,0,82,negative
1197,top,hotel,Ausstattung,4,0.0,0.39999999999999997,1.0,0,0,60,positive
1198,fabulous,location,Lage,12,0.0,0.3,1.0,0,0,22,positive
1199,bathroom,nice,Komfort,18,0.0,0.26666666666666666,1.0,0,0,24,negative
1200,door,proper,Komfort,24,0.0,0.25,1.0,1,0,68,negative
1201,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,36,positive
1202,good,wifi,WLAN,5,0.0,0.43333333333333335,1.0,0,0,36,positive
1203,nice,staff,Hotelpersonal,5,0.0,0.26666666666666666,1.0,0,0,36,positive
1204,no,door,Komfort,3,0.0,0.03333333333333333,0.2,1,0,48,negative
1205,helpful,staff,Hotelpersonal,23,0.0,0.39999999999999997,1.0,1,0,98,positive
1206,friendly,staff,Hotelpersonal,10,0.0,0.39999999999999997,1.0,1,0,98,positive
1207,lose,reservation,Hotelpersonal,16,-1.0,-0.3333333333333333,0.0,0,0,98,negative
1208,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,98,positive
1209,bathroom,separate,Komfort,13,0.0,0.0,0.0,1,0,78,negative
1210,lose,reservation,Hotelpersonal,16,-1.0,-0.3333333333333333,0.0,1,0,78,negative
1211,mattress,comfortable,Komfort,13,0.0,0.2333333333333333,1.0,1,0,78,negative
1212,perfect,location,Lage,12,0.0,0.43333333333333335,1.0,0,0,34,positive
1213,perfect,cost,Preis-Leistungs-Verhltnis,16,0.0,0.43333333333333335,1.0,0,0,34,positive
1214,outside,market,Lage,19,0.0,0.0,0.0,0,0,38,positive
1215,close,bar,Lage,21,0.0,0.0,0.0,1,0,31,positive
1216,close,restaurant,Lage,12,0.0,0.0,0.0,1,0,31,positive
1217,quality,not,Komfort,45,0.0,0.0,0.0,1,0,107,negative
1218,refurbish,quality,Komfort,24,0.0,0.16666666666666666,1.0,1,0,107,positive
1219,remain,style,Komfort,6,0.0,0.0,0.0,0,0,107,positive
1220,big,hotel,Ausstattung,4,0.0,0.03333333333333333,0.2,0,0,78,positive
1221,overcrowded,area,OTHER,20,0.0,0.0,0.0,0,0,78,negative
1222,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,20,positive
1223,appropriate,location,Lage,12,0.0,0.16666666666666666,1.0,1,0,59,positive
1224,excellent,location,Lage,23,0.0,0.43333333333333335,1.0,1,0,59,positive
1225,shower,flow,Komfort,25,0.0,0.08333333333333333,0.5,1,0,29,negative
1226,problem,shower,Komfort,7,-1.0,-0.26666666666666666,0.4,1,0,29,negative
1227,class,location,Lage,19,0.0,0.0,0.0,0,0,26,positive
1228,beside,market,Lage,42,0.0,0.0,0.0,0,0,109,positive
1229,beside,underground,Lage,11,0.0,0.0,0.0,0,0,109,positive
1230,good,shower,Komfort,14,0.0,0.43333333333333335,1.0,0,0,42,positive
1231,powerful,shower,Komfort,9,0.0,0.3333333333333333,1.0,0,0,42,positive
1232,pillow,comfy,Komfort,26,0.0,0.2222222222222222,1.0,1,0,127,negative
1233,flat,pillow,Komfort,13,0.0,0.05555555555555555,0.3333333333333333,1,0,127,negative
1234,not,ideal,OTHER,4,0.0,0.16666666666666666,1.0,1,0,127,negative
1235,housekeep,problem,Hotelpersonal,48,-1.0,-0.26666666666666666,0.4,1,0,150,positive
1236,great,service,Hotelpersonal,6,0.0,0.26666666666666666,1.0,0,0,15,positive
1237,excellent,location,Lage,13,0.0,0.43333333333333335,1.0,1,0,28,positive
1238,across,underground,Lage,43,0.0,0.0,0.0,0,0,56,positive
1239,across,station,Lage,31,0.0,0.0,0.0,0,0,56,positive
1240,close,market,Lage,42,0.0,0.0,0.0,0,0,51,positive
1241,close,shopping,Lage,19,0.0,0.08333333333333333,0.5,0,0,51,positive
1242,close,proximity,Lage,6,0.0,0.0,0.0,0,0,51,positive
1243,nice,atmosphere,Komfort,5,0.0,0.26666666666666666,1.0,0,0,32,positive
1244,staff,friendly,Hotelpersonal,26,0.0,0.39999999999999997,1.0,0,0,46,negative
1245,kettle,helpful,Komfort,35,0.0,0.39999999999999997,1.0,0,0,44,negative
1246,only,pillow,Komfort,13,0.0,0.05555555555555555,0.3333333333333333,1,0,105,negative
1247,no,toiletry,Komfort,3,0.0,0.03333333333333333,0.2,1,0,105,negative
1248,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,35,positive
1249,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,35,negative
1250,good,facility,Ausstattung,13,0.0,0.43333333333333335,1.0,0,0,79,positive
1251,new,facility,Ausstattung,4,0.0,0.0,0.0,0,0,79,positive
1252,close,center,Lage,18,0.0,0.16666666666666666,1.0,1,0,79,positive
1253,great,breakfast,OTHER,15,0.0,0.35000000000000003,1.0,1,0,79,positive
1254,great,food,OTHER,6,0.0,0.35000000000000003,1.0,1,0,79,positive
1255,small,space,Komfort,19,-0.3333333333333333,-0.05555555555555555,0.0,0,0,58,negative
1256,crowded,lobby,OTHER,17,-1.0,-0.09999999999999999,0.4,1,0,40,negative
1257,excellent,location,Lage,12,0.0,0.43333333333333335,1.0,1,0,23,positive
1258,pillow,comfy,Komfort,22,0.0,0.2222222222222222,1.0,0,0,27,negative
1259,hot,heater,Komfort,34,0.0,0.16666666666666666,1.0,0,0,76,negative
1260,break,heater,Komfort,11,-1.0,-0.16666666666666666,0.0,0,0,76,negative
1261,long,line,OTHER,25,0.0,0.0,0.0,0,0,62,negative
1262,nice,people,Hotelpersonal,5,0.0,0.26666666666666666,1.0,0,0,32,positive
1263,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,18,positive
1264,love,location,Lage,9,0.0,0.43333333333333335,1.0,0,0,19,positive
1265,easy,access,Lage,5,0.0,0.19999999999999998,1.0,0,0,25,positive
1266,complaint,no,OTHER,3,-1.0,-0.3,0.2,1,0,28,positive
1267,right,market,Lage,10,0.0,0.16666666666666666,1.0,0,0,52,positive
1268,good,market,Lage,32,0.0,0.43333333333333335,1.0,0,0,83,positive
1269,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,83,positive
1270,amazing,view,Lage,23,0.0,0.3,1.0,0,0,36,positive
1271,smallish,room,Komfort,9,-1.0,-0.16666666666666666,0.0,0,0,44,negative
1272,comfortable,bed,Komfort,13,0.0,0.2333333333333333,1.0,0,0,44,positive
1273,long,check,OTHER,38,0.0,0.0,0.0,0,0,46,negative
1274,long,check,OTHER,25,0.0,0.0,0.0,0,0,46,negative
1275,ideal,location,Lage,32,0.0,0.16666666666666666,1.0,0,0,39,positive
1276,fall,ceiling,Komfort,18,-1.0,-0.3333333333333333,0.0,0,0,48,negative
1277,issue,queue,OTHER,32,-1.0,-0.16666666666666666,0.0,0,0,37,negative
1278,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,15,positive
1279,uncomfortable,bed,Komfort,8,-1.0,-0.26666666666666666,0.4,0,0,79,negative
1280,thin,pillow,Komfort,5,0.0,0.05555555555555555,0.3333333333333333,0,0,79,negative
1281,no,facility,Komfort,23,0.0,0.03333333333333333,0.2,1,0,45,negative
1282,small,room,Komfort,14,-0.3333333333333333,-0.05555555555555555,0.0,0,0,41,negative
1283,wonderful,location,Lage,31,0.0,0.4666666666666666,1.0,0,0,42,positive
1284,close,supermarket,Lage,26,0.0,0.0,0.0,0,0,36,positive
1285,close,starbucks,Lage,10,0.0,0.0,0.0,0,0,36,positive
1286,fab,view,Lage,4,0.0,0.0,0.0,0,0,29,positive
1287,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,29,positive
1288,cheek,charge,Preis-Leistungs-Verhltnis,9,0.0,0.0,0.0,0,0,283,negative
1289,attention,staff,Hotelpersonal,34,0.0,0.16666666666666666,1.0,1,0,55,positive
1290,well,work,Hotelpersonal,12,0.0,0.3333333333333333,1.0,0,0,55,positive
1291,design,like,Komfort,9,0.0,0.2333333333333333,1.0,1,0,96,negative
1292,not,privacy,Komfort,9,0.0,0.0,0.0,1,0,96,negative
1293,good,hotel,Ausstattung,5,0.0,0.43333333333333335,1.0,0,0,34,positive
1294,amazing,location,Lage,13,0.0,0.3,1.0,0,0,33,positive
1295,good,location,Lage,7,0.0,0.43333333333333335,1.0,0,0,45,positive
1296,short,walk,Lage,6,0.0,0.0,0.0,1,0,161,positive
1297,local,stop,Lage,32,0.0,0.03333333333333333,0.2,0,0,58,positive
1298,comfortable,room,Komfort,22,0.0,0.2333333333333333,1.0,0,0,39,positive
1299,spacious,room,Komfort,11,0.0,0.3333333333333333,1.0,0,0,39,positive
1300,busy,hotel,OTHER,32,0.0,0.0,0.0,0,0,93,negative
1301,massive,hotel,Ausstattung,10,0.0,0.0,0.0,0,0,93,positive
1302,noise,disturb,Komfort,15,-1.0,-0.35000000000000003,0.4,1,0,93,positive
1303,hot,room,Komfort,19,0.0,0.16666666666666666,1.0,0,0,28,negative
1304,they,bothered,Hotelpersonal,35,-1.0,-0.09999999999999999,0.4,1,0,92,negative
1305,temperature,choose,Komfort,11,0.0,0.0,0.0,0,0,118,negative
1306,great,time,OTHER,6,0.0,0.26666666666666666,1.0,0,0,42,positive
1307,again,stay,OTHER,10,0.0,0.0,0.0,0,0,42,positive
1308,friendly,staff,Hotelpersonal,11,0.0,0.39999999999999997,1.0,0,0,43,positive
1309,bonus,fridge,Komfort,25,0.0,0.3333333333333333,1.0,0,0,32,positive
1310,niggles,room,Komfort,5,-1.0,-0.16666666666666666,0.0,0,0,85,positive
1311,leak,shower,Sauberkeit,12,-1.0,-0.21666666666666667,0.2,0,0,85,positive
1312,hard,bed,Komfort,14,-1.0,-0.13333333333333333,0.2,0,0,85,negative
1313,useless,pillow,Komfort,13,-1.0,-0.2111111111111111,0.4,0,0,85,negative
1314,wonderful,location,Lage,12,0.0,0.4666666666666666,1.0,0,0,43,positive
1315,clean,room,Sauberkeit,10,0.0,0.39999999999999997,1.0,0,0,43,positive
1316,old,elevator,Ausstattung,19,0.0,0.0,0.0,0,0,43,negative
1317,weak,breakfast,OTHER,13,-1.0,-0.016666666666666663,0.5,0,0,43,negative
1318,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,16,positive
1319,clean,room,Sauberkeit,18,0.0,0.39999999999999997,1.0,0,0,24,positive
1320,nice,room,Komfort,12,0.0,0.26666666666666666,1.0,0,0,24,positive
1321,poor,etiquette,Hotelpersonal,15,-1.0,-0.09999999999999999,0.4,0,0,25,negative
1322,ideal,location,Lage,6,0.0,0.16666666666666666,1.0,0,0,62,positive
1323,worth,stay,Preis-Leistungs-Verhltnis,6,0.0,0.28888888888888886,1.0,0,0,35,positive
1324,amazing,breakfast,OTHER,14,0.0,0.3833333333333333,1.0,0,0,27,positive
1325,great,location,Lage,12,0.0,0.26666666666666666,1.0,0,0,23,positive
1326,lumpy,pillow,Komfort,31,-1.0,-0.2777777777777778,0.3333333333333333,0,0,42,negative
1327,worn,pillow,Komfort,18,-1.0,-0.18888888888888888,0.3333333333333333,0,0,42,negative
1328,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,95,positive
1329,love,location,Lage,10,0.0,0.43333333333333335,1.0,0,0,38,positive
1330,room,clean,Sauberkeit,13,0.0,0.39999999999999997,1.0,1,0,108,negative
1331,shampoo,provided,Komfort,22,0.0,0.0,0.0,1,0,108,negative
1332,shower,provided,Komfort,11,0.0,0.0,0.0,0,0,108,negative
1333,perfect,breackfast,OTHER,11,0.0,0.43333333333333335,1.0,0,0,20,positive
1334,small,spaces,Ausstattung,6,-0.3333333333333333,-0.05555555555555555,0.0,0,0,21,negative
1335,amazing,berlin,Lage,11,0.0,0.3,1.0,0,0,20,positive
1336,facility,prefer,Komfort,32,0.0,0.3333333333333333,1.0,0,0,116,negative
1337,view,good,Lage,7,0.0,0.43333333333333335,1.0,0,0,116,negative
1338,pillow,more,Komfort,5,0.0,0.05555555555555555,0.3333333333333333,0,0,116,negative
1339,no,facility,Komfort,17,0.0,0.03333333333333333,0.2,1,0,35,negative
1340,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,85,positive
1341,small,room,Komfort,19,-0.3333333333333333,-0.05555555555555555,0.0,0,0,85,negative
1342,spacious,room,Komfort,9,0.0,0.3333333333333333,1.0,0,0,85,positive
1343,busy,reception,Hotelpersonal,16,0.0,0.0,0.0,0,0,34,negative
1344,perfect,location,Lage,12,0.0,0.43333333333333335,1.0,0,0,21,positive
1345,only,curtain,Komfort,5,0.0,0.0,0.0,0,0,51,negative
1346,poor,isolation,Komfort,11,-1.0,-0.43333333333333335,0.4,1,0,44,negative
1347,block,view,Lage,23,0.0,0.03333333333333333,0.2,1,0,121,negative
1348,tall,hotel,Ausstattung,8,0.0,0.0,0.0,0,0,58,positive
1349,fantastic,view,Lage,10,0.0,0.3,1.0,1,0,58,positive
1350,great,location,Lage,14,0.0,0.26666666666666666,1.0,1,0,43,positive
1351,central,location,Lage,8,0.0,0.0,0.0,1,0,43,positive
1352,near,location,Lage,9,0.0,0.0,0.0,1,0,43,positive
1353,near,transport,Lage,9,0.0,0.0,0.0,1,0,43,positive
1354,no,kettle,Komfort,3,0.0,0.03333333333333333,0.2,1,0,21,negative
1355,good,value,Preis-Leistungs-Verhltnis,18,0.0,0.43333333333333335,1.0,0,0,35,positive
1356,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,35,positive
1357,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,220,positive
1358,next,station,Lage,33,0.0,0.0,0.0,0,0,220,positive
1359,next,underground,Lage,12,0.0,0.0,0.0,0,0,220,positive
1360,next,restaurant,Lage,39,0.0,0.0,0.0,1,0,220,positive
1361,next,mall,Lage,21,0.0,0.0,0.0,0,0,220,positive
1362,close,market,Lage,46,0.0,0.0,0.0,1,0,220,positive
1363,close,market,Lage,23,0.0,0.0,0.0,1,0,220,positive
1364,quiet,room,Komfort,9,0.0,0.25,1.0,0,0,66,positive
1365,great,view,Lage,6,0.0,0.26666666666666666,1.0,0,0,66,positive
1366,fairly,modernised,Komfort,7,0.0,0.3333333333333333,1.0,0,0,107,positive
1367,adequate,size,Komfort,12,0.0,0.19999999999999998,1.0,0,0,107,positive
1368,good,price,Preis-Leistungs-Verhltnis,5,0.0,0.43333333333333335,1.0,0,0,31,positive
1369,highlight,location,Lage,17,0.0,0.06666666666666667,0.4,0,0,90,positive
1370,easy,place,Lage,15,0.0,0.19999999999999998,1.0,0,0,90,positive
1371,uncomfortable,bed,Komfort,10,-1.0,-0.26666666666666666,0.4,0,0,126,negative
1372,improve,go,Komfort,8,0.0,0.39999999999999997,1.0,0,0,126,negative
1373,no,facility,Komfort,3,0.0,0.03333333333333333,0.2,1,0,88,negative
1374,helpful,staff,Hotelpersonal,28,0.0,0.39999999999999997,1.0,0,0,106,positive
1375,friendly,staff,Hotelpersonal,15,0.0,0.39999999999999997,1.0,0,0,106,positive
1376,clean,room,Sauberkeit,30,0.0,0.39999999999999997,1.0,0,0,106,positive
1377,comfortable,room,Komfort,9,0.0,0.2333333333333333,1.0,0,0,106,positive
1378,powerful,shower,Komfort,9,0.0,0.3333333333333333,1.0,0,0,106,positive
1379,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,89,positive
1380,good,value,Preis-Leistungs-Verhltnis,5,0.0,0.43333333333333335,1.0,0,0,89,positive
1381,black,mould,Sauberkeit,6,-0.6666666666666666,-0.1111111111111111,0.0,0,0,119,negative
1382,strong,smell,Sauberkeit,12,-1.0,-0.016666666666666663,1.0,0,0,119,negative
1383,damp,smell,Sauberkeit,5,-1.0,-0.25,0.0,0,0,119,negative
1384,only,negative,OTHER,5,-1.0,-0.26666666666666666,0.4,0,0,79,negative
1385,perfectly,work,OTHER,7,0.0,0.43333333333333335,1.0,0,0,79,positive
1386,tiny,pillow,Komfort,5,0.0,0.05555555555555555,0.3333333333333333,0,0,82,negative
1387,open,rack,Komfort,5,-1.0,-0.16666666666666666,0.0,1,0,82,negative
1388,centrally,locate,Lage,10,0.0,0.0,0.0,1,0,85,positive
1389,great,shopping,Lage,34,0.0,0.35000000000000003,1.0,0,0,85,positive
1390,great,transport,Lage,10,0.0,0.26666666666666666,1.0,0,0,85,positive
1391,excellent,hotel,Ausstattung,10,0.0,0.43333333333333335,1.0,1,0,87,positive
1392,noise,complaint,Komfort,6,-1.0,-0.5833333333333334,0.0,1,0,26,negative
1393,highly,recommend,OTHER,7,0.0,0.31666666666666665,1.0,0,0,57,positive
1394,pleasant,stay,OTHER,9,0.0,0.43333333333333335,1.0,1,0,57,positive
1395,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,33,positive
1396,lovely,hotel,Ausstattung,7,0.0,0.43333333333333335,1.0,0,0,33,positive
1397,perfect,location,Lage,8,0.0,0.43333333333333335,1.0,0,0,34,positive
1398,great,hotel,Ausstattung,6,0.0,0.26666666666666666,1.0,0,0,34,positive
1399,no,kettle,Komfort,3,0.0,0.03333333333333333,0.2,1,0,87,negative
1400,small,pillow,Komfort,14,-0.3333333333333333,0.0,0.3333333333333333,0,0,87,negative
1401,nice,view,Lage,5,0.0,0.26666666666666666,1.0,0,0,29,positive
1402,comfortable,bed,Komfort,12,0.0,0.2333333333333333,1.0,0,0,29,positive
1403,nice,bed,Komfort,5,0.0,0.26666666666666666,1.0,0,0,10,positive
1404,clean,perfect,Sauberkeit,13,0.0,0.8333333333333334,1.0,1,0,149,negative
1405,poor,flush,Komfort,12,-1.0,-0.016666666666666663,0.5,0,0,149,negative
1406,primitive,reparation,Komfort,10,-1.0,-0.08333333333333333,0.5,0,0,149,negative
1407,prosecco,offer,OTHER,19,0.0,0.08333333333333333,0.5,0,0,120,negative
1408,bottle,remove,Sauberkeit,31,-0.5,-0.08333333333333333,0.0,0,0,66,negative
1409,glass,remove,Sauberkeit,19,-0.5,-0.08333333333333333,0.0,0,0,66,negative
1410,excellent,breakfast,OTHER,10,0.0,0.5166666666666667,1.0,1,0,52,positive
1411,god,entertainment,OTHER,4,0.0,0.3666666666666667,1.0,1,0,52,positive
1412,great,place,Ausstattung,6,0.0,0.26666666666666666,1.0,1,0,28,positive
1413,no,toilet,Ausstattung,14,-0.3333333333333333,-0.022222222222222216,0.2,1,0,30,negative
1414,perfect,hotel,Lage,10,0.0,0.43333333333333335,1.0,0,0,54,positive
1415,enjoye,music,Komfort,15,0.0,0.08333333333333333,0.5,1,0,48,positive
1416,floor,water,Sauberkeit,31,0.0,0.0,0.0,0,0,51,negative
1417,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,16,positive
1418,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,46,positive
1419,friendly,staff,Hotelpersonal,9,0.0,0.39999999999999997,1.0,0,0,44,positive
1420,good,breakfast,OTHER,19,0.0,0.5166666666666667,1.0,0,0,44,positive
1421,air,work,Ausstattung,34,0.0,0.16666666666666666,1.0,1,0,42,negative
1422,break,air,Ausstattung,21,-1.0,-0.16666666666666666,0.0,1,0,42,negative
1423,room,warm,Komfort,16,0.0,0.19999999999999998,1.0,0,0,22,negative
1424,pillow,good,Komfort,17,0.0,0.48888888888888893,1.0,1,0,21,negative
1425,small,room,Komfort,6,-0.3333333333333333,-0.05555555555555555,0.0,1,0,52,negative
1426,noisy,room,Komfort,6,-1.0,-0.3,0.2,1,0,52,negative
1427,extra,charge,Preis-Leistungs-Verhltnis,20,0.0,0.08333333333333333,0.5,0,0,32,negative
1428,small,room,Komfort,22,-0.3333333333333333,-0.05555555555555555,0.0,0,0,40,negative
1429,rude,staff,Hotelpersonal,19,-1.0,-0.16666666666666666,0.0,0,0,25,negative
1430,only,capsule,Komfort,9,0.0,0.0,0.0,0,0,43,negative
1431,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,16,positive
1432,superb,location,Lage,28,0.0,0.5,1.0,0,0,40,positive
1433,great,view,Lage,6,0.0,0.26666666666666666,1.0,0,0,34,positive
1434,poor,amenity,Komfort,15,-1.0,0.2333333333333333,1.0,0,0,119,negative
1435,lotion,provided,Komfort,69,0.0,0.0,0.0,0,0,119,negative
1436,conditioner,provided,Komfort,49,0.0,0.0,0.0,1,0,119,negative
1437,shampoo,provided,Komfort,40,0.0,0.0,0.0,1,0,119,negative
1438,wash,provided,Komfort,28,0.0,0.0,0.0,1,0,119,negative
1439,great,view,Lage,9,0.0,0.26666666666666666,1.0,0,0,51,positive
1440,clean,need,Sauberkeit,9,0.0,0.39999999999999997,1.0,1,0,51,negative
1441,nice,location,Lage,12,0.0,0.26666666666666666,1.0,0,0,80,positive
1442,nice,view,Lage,19,0.0,0.26666666666666666,1.0,0,0,80,positive
1443,fast,elevator,Ausstattung,21,0.0,0.16666666666666666,1.0,0,0,80,positive
1444,friendly,staff,Hotelpersonal,9,0.0,0.39999999999999997,1.0,0,0,53,positive
1445,nice,design,Komfort,5,0.0,0.26666666666666666,1.0,0,0,53,positive
1446,bad,internet,WLAN,31,-1.0,-0.2333333333333333,0.6,1,0,97,negative
1447,nice,room,Komfort,8,0.0,0.26666666666666666,1.0,0,0,50,positive
1448,good,breakfast,OTHER,13,0.0,0.5166666666666667,1.0,0,0,50,positive
1449,kind,staff,Hotelpersonal,9,0.0,0.2333333333333333,1.0,0,0,50,positive
1450,noisy,rooms,Komfort,33,-1.0,-0.3,0.2,1,0,42,negative
1451,loud,noise,Komfort,5,-1.0,-0.4166666666666667,0.0,1,0,85,negative
1452,impossible,sleep,Komfort,14,-1.0,-0.3333333333333333,0.0,0,0,53,negative
1453,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,26,positive
1454,lovely,room,Komfort,9,0.0,0.43333333333333335,1.0,0,0,57,positive
1455,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,57,positive
1456,good,food,OTHER,27,0.0,0.5166666666666667,1.0,1,0,55,positive
1457,good,entertainment,Komfort,18,0.0,0.6,1.0,1,0,55,positive
1458,#crd#,pillow,Komfort,4,0.0,0.05555555555555555,0.3333333333333333,0,0,79,negative
1459,flat,pillow,Komfort,8,0.0,0.05555555555555555,0.3333333333333333,0,0,79,negative
1460,uncomforable,bed,Komfort,4,0.0,0.0,0.0,0,0,79,negative
1461,leak,shower,Sauberkeit,20,-1.0,-0.21666666666666667,0.2,0,0,61,negative
1462,fine,staff,Hotelpersonal,11,0.0,0.2333333333333333,1.0,0,0,66,positive
1463,quick,check,OTHER,14,0.0,0.0,0.0,0,0,66,positive
1464,nice,room,Komfort,9,0.0,0.26666666666666666,1.0,0,0,66,positive
1465,great,location,Lage,6,0.0,0.26666666666666666,1.0,0,0,66,positive
1466,bad,pillow,Komfort,21,-1.0,-0.1777777777777778,0.6,0,0,24,negative
1467,good,view,Lage,5,0.0,0.43333333333333335,1.0,0,0,36,positive
1468,good,location,Lage,38,0.0,0.43333333333333335,1.0,0,0,70,positive
1469,good,view,Lage,20,0.0,0.43333333333333335,1.0,0,0,70,positive
1470,kindly,respond,Hotelpersonal,7,0.0,0.16666666666666666,1.0,0,0,83,positive
1471,amazing,view,Lage,8,0.0,0.3,1.0,0,0,97,positive
1472,comfortable,bed,Komfort,26,0.0,0.2333333333333333,1.0,0,0,122,positive
1473,comfortable,pillow,Komfort,18,0.0,0.28888888888888886,1.0,0,0,122,positive
1474,well,sleep,Komfort,11,0.0,0.16666666666666666,1.0,0,0,122,positive
1475,terrible,wifi,WLAN,9,-1.0,-0.2333333333333333,0.6,0,0,152,negative
1476,low,speed,WLAN,4,0.0,0.0,0.0,1,0,152,negative
1477,speed,applicable,WLAN,13,0.0,0.0,0.0,1,0,152,negative
1478,room,big,Komfort,16,0.0,0.03333333333333333,0.2,1,0,152,negative
1479,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,48,positive
1480,everything,nearby,Lage,11,0.0,0.0,0.0,0,0,30,positive
1481,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,85,positive
1482,good,distance,Lage,13,0.0,0.43333333333333335,1.0,0,0,85,positive
1483,walking,distance,Lage,8,0.0,0.0,0.0,0,0,85,positive
1484,excellent,restaurant,Lage,10,0.0,0.43333333333333335,1.0,1,0,38,positive
1485,close,restaurant,Lage,18,0.0,0.0,0.0,1,0,38,positive
1486,small,room,Komfort,10,-0.3333333333333333,-0.05555555555555555,0.0,1,0,71,negative
1487,fresh,bread,OTHER,12,0.0,0.19999999999999998,1.0,0,0,47,positive
1488,sweet,bread,OTHER,6,0.0,0.39999999999999997,1.0,0,0,47,positive
1489,good,location,Lage,5,0.0,0.43333333333333335,1.0,0,0,15,positive
1490,clean,room,Sauberkeit,6,0.0,0.39999999999999997,1.0,0,0,12,positive
1491,lack,slipper,Komfort,44,-1.0,-0.15555555555555556,0.4,0,0,98,negative
1492,lack,bottle,Komfort,10,-1.0,-0.15555555555555556,0.4,0,0,98,negative
1493,good,choice,OTHER,5,0.0,0.5166666666666667,1.0,0,0,88,positive
