@relation Komfort-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
69142,'NN','ambience','ambience',1,'nsubj','The restaurants is ok again ',false
69143,'VBZ','be','is',1,'cop','The restaurants ambience ok again a ',false
69144,'UH','ok','ok',1,'ROOT','restaurants ambience is again a bit ',false
69145,'RB','again','again',1,'advmod','ambience is ok a bit dated ',false
69146,'DT','a','a',1,'det','is ok again bit dated in ',false
69147,'NN','bit','bit',1,'dep','ok again a dated in design ',false
69148,'VBN','date','dated',1,'partmod','again a bit in design and ',false
69149,'IN','in','in',1,'prep','a bit dated design and furniture ',false
69150,'NN','design','design',1,'pobj','bit dated in and furniture . ',false
69151,'CC','and','and',1,'cc','dated in design furniture . ',false
69152,'NN','furniture','furniture',1,'conj','in design and . ',false
69153,'.','.','.',0,'punct','design and furniture ',false
70504,'JJ','good','Good',1,'ROOT','. ',false
70505,'.','.','.',0,'punct','Good ',false
70506,'DT','the','The',1,'det','breakfast buffet was ',false
70507,'NN','breakfast','breakfast',1,'nn','The buffet was expensive ',false
70508,'NN','buffet','buffet',1,'nsubj','The breakfast was expensive for ',false
70509,'VBD','be','was',1,'cop','The breakfast buffet expensive for what ',false
70510,'JJ','expensive','expensive',1,'ROOT','breakfast buffet was for what you ',false
70511,'IN','for','for',1,'prep','buffet was expensive what you got ',false
70512,'WP','what','what',1,'dobj','was expensive for you got , ',false
70513,'PRP','you','you',1,'nsubj','expensive for what got , but ',false
70514,'VBD','get','got',1,'pcomp','for what you , but they ',false
70515,',',',',',',0,'punct','what you got but they let ',false
70516,'CC','but','but',1,'cc','you got , they let you ',false
70517,'PRP','they','they',1,'nsubj','got , but let you take ',false
70518,'VBP','let','let',1,'conj',', but they you take food ',false
70519,'PRP','you','you',1,'nsubj','but they let take food to ',false
70520,'VB','take','take',1,'ccomp','they let you food to your ',false
70521,'NN','food','food',1,'dobj','let you take to your room ',false
70522,'IN','to','to',1,'prep','you take food your room . ',false
70523,'PRP$','your','your',1,'poss','take food to room . ',false
70524,'NN','room','room',1,'pobj','food to your . ',false
70525,'.','.','.',0,'punct','to your room ',false
70526,'DT','the','The',1,'det','hotel room was ',false
70527,'NN','hotel','hotel',1,'nn','The room was 78 ',false
70528,'NN','room','room',1,'nsubj','The hotel was 78 degrees ',false
70529,'VBD','be','was',1,'cop','The hotel room 78 degrees and ',false
70530,'CD','0','78',0,'num','hotel room was degrees and the ',false
70531,'NNS','degree','degrees',1,'ROOT','room was 78 and the thermostat ',false
70532,'CC','and','and',1,'cc','was 78 degrees the thermostat did ',false
70533,'DT','the','the',1,'det','78 degrees and thermostat did not ',false
70534,'NN','thermostat','thermostat',1,'nsubj','degrees and the did not work ',false
70535,'VBD','do','did',1,'aux','and the thermostat not work to ',false
70536,'RB','not','not',1,'neg','the thermostat did work to change ',false
70537,'VB','work','work',1,'conj','thermostat did not to change the ',false
70538,'TO','to','to',1,'aux','did not work change the temperature ',false
70539,'VB','change','change',1,'xcomp','not work to the temperature . ',false
70540,'DT','the','the',1,'det','work to change temperature . ',false
70541,'NN','temperature','temperature',1,'dobj','to change the . ',false
70542,'.','.','.',0,'punct','change the temperature ',false
70543,'PRP','it','It',1,'nsubjpass','was held onto ',false
70544,'VBD','be','was',1,'auxpass','It held onto the ',false
70545,'VBN','hold','held',1,'ROOT','It was onto the wall ',false
70546,'IN','onto','onto',1,'prep','It was held the wall with ',false
70547,'DT','the','the',1,'det','was held onto wall with a ',false
70548,'NN','wall','wall',1,'pobj','held onto the with a piece ',false
70549,'IN','with','with',1,'prep','onto the wall a piece of ',false
70550,'DT','a','a',1,'det','the wall with piece of tape ',false
70551,'NN','piece','piece',1,'pobj','wall with a of tape . ',false
70552,'IN','of','of',1,'prep','with a piece tape . ',false
70553,'NN','tape','tape',1,'pobj','a piece of . ',false
70554,'.','.','.',0,'punct','piece of tape ',false
70555,'DT','the','The',1,'det','location was GREAT ',false
70556,'NN','location','location',1,'nsubj','The was GREAT for ',false
70557,'VBD','be','was',1,'cop','The location GREAT for where ',false
70558,'NNP','great','GREAT',1,'ROOT','The location was for where I ',false
70559,'IN','for','for',1,'prep','location was GREAT where I needed ',false
70560,'WRB','where','where',1,'advmod','was GREAT for I needed to ',false
70561,'PRP','i','I',1,'nsubj','GREAT for where needed to be ',false
70562,'VBD','need','needed',1,'pcomp','for where I to be . ',false
70563,'TO','to','to',1,'aux','where I needed be . ',false
70564,'VB','be','be',1,'xcomp','I needed to . ',false
70565,'.','.','.',0,'punct','needed to be ',false
70566,'DT','the','The',1,'det','staff members were ',false
70567,'NN','staff','staff',1,'nn','The members were nice ',false
70568,'NNS','member','members',1,'nsubj','The staff were nice and ',false
70569,'VBD','be','were',1,'cop','The staff members nice and friendly ',false
70570,'JJ','nice','nice',1,'ROOT','staff members were and friendly . ',false
70571,'CC','and','and',1,'cc','members were nice friendly . ',false
70572,'JJ','friendly','friendly',1,'conj','were nice and . ',false
70573,'.','.','.',0,'punct','nice and friendly ',false
71264,'JJ','good','Good',1,'ROOT','. ',false
71265,'.','.','.',0,'punct','Good ',false
71266,'NNP','staff','Staff',1,'ROOT','fast , hotel ',false
71267,'RB','fast','fast',1,'advmod','Staff , hotel big ',false
71268,',',',',',',0,'punct','Staff fast hotel big . ',false
71269,'NN','hotel','hotel',1,'appos','Staff fast , big . ',false
71270,'JJ','big','big',1,'amod','fast , hotel . ',false
71271,'.','.','.',0,'punct',', hotel big ',false
71272,'JJ','great','Great',1,'amod','location . ',false
71273,'NN','location','location',1,'ROOT','Great . ',false
71274,'.','.','.',0,'punct','Great location ',false
71275,'RB','pretty','Pretty',1,'advmod','old and used ',false
71276,'JJ','old','old',1,'ROOT','Pretty and used . ',false
71277,'CC','and','and',1,'cc','Pretty old used . ',false
71278,'JJ','used','used',1,'conj','Pretty old and . ',false
71279,'.','.','.',0,'punct','old and used ',false
71280,'.','.','.',0,'ROOT','',false
71281,'NN','room','room',1,'ROOT','small - very ',true
71282,'JJ','small','small',1,'amod','room - very loud ',false
71283,':','-','-',0,'punct','room small very loud vent ',false
71284,'RB','very','very',1,'advmod','room small - loud vent . ',false
71285,'JJ','loud','loud',1,'amod','small - very vent . ',false
71286,'NN','vent','vent',1,'dep','- very loud . ',true
71287,'.','.','.',0,'punct','very loud vent ',false
71288,'.','.','.',0,'ROOT','',false
71289,'NN','et','et',1,'nsubj','take a too ',false
71290,'VB','take','take',1,'ROOT','et a too close ',false
71291,'DT','a','a',1,'det','et take too close look ',false
71292,'RB','too','too',1,'advmod','et take a close look . ',false
71293,'JJ','close','close',1,'amod','take a too look . ',false
71294,'NN','look','look',1,'dobj','a too close . ',false
71295,'.','.','.',0,'punct','too close look ',false
71296,'.','.','.',0,'ROOT','',false
71297,':',':',':',0,'ROOT','meh . ',false
71298,'UH','meh','meh',1,'dep',': . ',false
71299,'.','.','.',0,'punct',': meh ',false
71300,'NNP','windows','Windows',1,'nsubj','really dirty ! ',false
71301,'RB','really','really',1,'advmod','Windows dirty ! ',false
71302,'JJ','dirty','dirty',1,'ROOT','Windows really ! ',false
71303,'.','!','!',0,'punct','Windows really dirty ',false
71748,'PRP','we','We',1,'nsubj','left a day ',false
71749,'VBD','leave','left',1,'ROOT','We a day early ',false
71750,'DT','a','a',1,'det','We left day early because ',false
71751,'NN','day','day',1,'dobj','We left a early because we ',false
71752,'RB','early','early',1,'advmod','left a day because we did ',false
71753,'IN','because','because',1,'mark','a day early we did nt ',false
71754,'PRP','we','we',1,'nsubj','day early because did nt like ',false
71755,'VBD','do','did',1,'aux','early because we nt like what ',false
71756,'RB','nt','nt',1,'advmod','because we did like what we ',false
71757,'VB','like','like',1,'advcl','we did nt what we saw ',false
71758,'WP','what','what',1,'dobj','did nt like we saw of ',false
71759,'PRP','we','we',1,'nsubj','nt like what saw of canada ',false
71760,'VBD','see','saw',1,'ccomp','like what we of canada . ',false
71761,'IN','of','of',1,'prep','what we saw canada . ',false
71762,'NN','canada','canada',1,'pobj','we saw of . ',false
71763,'.','.','.',0,'punct','saw of canada ',false
71764,'NN','cleanliness','Cleanliness',1,'ROOT','. ',false
71765,'.','.','.',0,'punct','Cleanliness ',false
71766,'JJ','noisy','Noisy',1,'amod','location next to ',false
71767,'NN','location','location',1,'ROOT','Noisy next to a ',false
71768,'RB','next','next',1,'dep','Noisy location to a park ',false
71769,'IN','to','to',1,'prep','Noisy location next a park with ',false
71770,'DT','a','a',1,'det','location next to park with loud ',false
71771,'NN','park','park',1,'pobj','next to a with loud music ',false
71772,'IN','with','with',1,'prep','to a park loud music ',false
71773,'JJ','loud','loud',1,'amod','a park with music ',false
71774,'NN','music','music',1,'pobj','park with loud ',false
72924,'DT','a','A',1,'det','moderate hotel . ',false
72925,'JJ','moderate','moderate',1,'amod','A hotel . ',false
72926,'NN','hotel','hotel',1,'ROOT','A moderate . ',false
72927,'.','.','.',0,'punct','A moderate hotel ',false
72928,'VBD','bed','Bed',1,'dep','very comfortable , ',false
72929,'RB','very','very',1,'advmod','Bed comfortable , room ',false
72930,'JJ','comfortable','comfortable',1,'acomp','Bed very , room clean ',false
72931,',',',',',',0,'punct','Bed very comfortable room clean and ',false
72932,'NN','room','room',1,'dep','very comfortable , clean and quiet ',false
72933,'JJ','clean','clean',1,'ROOT','comfortable , room and quiet . ',false
72934,'CC','and','and',1,'cc',', room clean quiet . ',false
72935,'JJ','quiet','quiet',1,'conj','room clean and . ',false
72936,'.','.','.',0,'punct','clean and quiet ',false
72937,'NN','bathroom','Bathroom',1,'dep','clean and functional ',false
72938,'JJ','clean','clean',1,'ROOT','Bathroom and functional . ',false
72939,'CC','and','and',1,'cc','Bathroom clean functional . ',false
72940,'JJ','functional','functional',1,'conj','Bathroom clean and . ',false
72941,'.','.','.',0,'punct','clean and functional ',false
72942,'NNP','room','Room',1,'nn','large.I would stay ',false
72943,'NNP','large.i','large.I',1,'nsubj','Room would stay here ',false
72944,'MD','would','would',1,'aux','Room large.I stay here again ',false
72945,'VB','stay','stay',1,'ROOT','Room large.I would here again as ',false
72946,'RB','here','here',1,'advmod','large.I would stay again as it ',false
72947,'RB','again','again',1,'advmod','would stay here as it really ',false
72948,'IN','as','as',1,'mark','stay here again it really was ',false
72949,'PRP','it','it',1,'nsubj','here again as really was just ',false
72950,'RB','really','really',1,'advmod','again as it was just a ',false
72951,'VBD','be','was',1,'cop','as it really just a hotel ',false
72952,'RB','just','just',1,'advmod','it really was a hotel that ',false
72953,'DT','a','a',1,'det','really was just hotel that had ',false
72954,'NN','hotel','hotel',1,'advcl','was just a that had seen ',false
72955,'WDT','that','that',1,'nsubj','just a hotel had seen its ',false
72956,'VBD','have','had',1,'aux','a hotel that seen its best ',false
72957,'VBN','see','seen',1,'rcmod','hotel that had its best days ',false
72958,'PRP$','its','its',1,'poss','that had seen best days but ',false
72959,'JJS','good','best',1,'amod','had seen its days but had ',false
72960,'NNS','day','days',1,'dobj','seen its best but had some ',false
72961,'CC','but','but',1,'cc','its best days had some character ',false
72962,'VBD','have','had',1,'conj','best days but some character and ',false
72963,'DT','some','some',1,'det','days but had character and charm ',false
72964,'NN','character','character',1,'dobj','but had some and charm . ',false
72965,'CC','and','and',1,'cc','had some character charm . ',false
72966,'NN','charm','charm',1,'conj','some character and . ',false
72967,'.','.','.',0,'punct','character and charm ',false
72968,'JJS','great','Greatest',1,'amod','location . ',false
72969,'NN','location','location',1,'ROOT','Greatest . ',false
72970,'.','.','.',0,'punct','Greatest location ',false
72971,'DT','the','The',1,'det','desk staff were ',false
72972,'NN','desk','desk',1,'nn','The staff were lovely ',false
72973,'NN','staff','staff',1,'nsubj','The desk were lovely . ',false
72974,'VBD','be','were',1,'cop','The desk staff lovely . ',false
72975,'JJ','lovely','lovely',1,'ROOT','desk staff were . ',false
72976,'.','.','.',0,'punct','staff were lovely ',false
72977,'DT','the','The',1,'det','older concierge was ',false
72978,'JJR','old','older',1,'amod','The concierge was rude ',false
72979,'NN','concierge','concierge',1,'nsubj','The older was rude or ',false
72980,'VBD','be','was',1,'cop','The older concierge rude or hiding ',false
72981,'JJ','rude','rude',1,'ROOT','older concierge was or hiding . ',false
72982,'CC','or','or',1,'cc','concierge was rude hiding . ',false
72983,'JJ','hiding','hiding',1,'conj','was rude or . ',false
72984,'.','.','.',0,'punct','rude or hiding ',false
72985,'DT','the','The',1,'det','AC was permanently ',false
72986,'NNP','ac','AC',1,'nsubjpass','The was permanently set ',false
72987,'VBD','be','was',1,'auxpass','The AC permanently set so ',false
72988,'RB','permanently','permanently',1,'advmod','The AC was set so not ',false
72989,'VBN','set','set',1,'ROOT','AC was permanently so not cool ',false
72990,'RB','so','so',1,'advmod','was permanently set not cool enough ',false
72991,'RB','not','not',1,'neg','permanently set so cool enough . ',false
72992,'JJ','cool','cool',1,'ccomp','set so not enough . ',false
72993,'RB','enough','enough',1,'advmod','so not cool . ',false
72994,'.','.','.',0,'punct','not cool enough ',false
72995,'DT','the','The',1,'det','bathroom fan was ',false
72996,'NN','bathroom','bathroom',1,'nn','The fan was like ',false
72997,'NN','fan','fan',1,'nsubj','The bathroom was like a ',false
72998,'VBD','be','was',1,'ROOT','The bathroom fan like a motorcycle ',false
72999,'IN','like','like',1,'prep','bathroom fan was a motorcycle engine ',false
73000,'DT','a','a',1,'det','fan was like motorcycle engine . ',false
73001,'NN','motorcycle','motorcycle',1,'nn','was like a engine . ',false
