@relation OTHER-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
141007,'PRP','i','I',1,'nsubj','have carpeting , don?ft think it?fs ',false
141008,'RB','don?ft','don?ft',1,'advmod','carpeting , I think it?fs appropriate ',false
141009,'VBP','think','think',1,'ccomp',', I don?ft it?fs appropriate flooring ',false
141010,'IN','it?fs','it?fs',1,'prep','I don?ft think appropriate flooring , ',false
141011,'JJ','appropriate','appropriate',1,'amod','don?ft think it?fs flooring , it ',false
141012,'NN','flooring','flooring',1,'pobj','think it?fs appropriate , it had ',false
141013,',',',',',',0,'punct','it?fs appropriate flooring it had a ',false
141014,'PRP','it','it',1,'nsubj','appropriate flooring , had a slight ',false
141015,'VBD','have','had',1,'ROOT','flooring , it a slight dog ',false
141016,'DT','a','a',1,'det',', it had slight dog scent ',false
141017,'JJ','slight','slight',1,'amod','it had a dog scent and ',false
141018,'NN','dog','dog',1,'nn','had a slight scent and my ',false
141019,'NN','scent','scent',1,'nsubj','a slight dog and my allergies ',false
141020,'CC','and','and',1,'cc','slight dog scent my allergies acted ',false
141021,'PRP$','my','my',1,'poss','dog scent and allergies acted up ',false
141022,'NNS','allergy','allergies',1,'conj','scent and my acted up a ',false
141023,'VBD','act','acted',1,'ccomp','and my allergies up a little ',false
141024,'RP','up','up',1,'prt','my allergies acted a little . ',false
141025,'DT','a','a',1,'det','allergies acted up little . ',false
141026,'JJ','little','little',1,'dobj','acted up a . ',false
141027,'.','.','.',0,'punct','up a little ',false
141028,'LS','i?fm','I?fm',1,'ROOT','assuming that limits ',false
141029,'VBG','assume','assuming',1,'xcomp','I?fm that limits the ',false
141030,'IN','that','that',1,'complm','I?fm assuming limits the clientel ',false
141031,'NNS','limit','limits',1,'nsubj','I?fm assuming that the clientel and ',false
141032,'DT','the','the',1,'det','assuming that limits clientel and will ',false
141033,'NN','clientel','clientel',1,'ccomp','that limits the and will discourage ',false
141034,'CC','and','and',1,'cc','limits the clientel will discourage non ',false
141035,'MD','will','will',1,'aux','the clientel and discourage non pet ',false
141036,'VB','discourage','discourage',1,'conj','clientel and will non pet owners ',false
141037,'AFX','non','non',1,'det','and will discourage pet owners or ',false
141038,'JJ','pet','pet',1,'amod','will discourage non owners or whoever ',false
141039,'NNS','owner','owners',1,'dobj','discourage non pet or whoever that ',false
141040,'CC','or','or',1,'cc','non pet owners whoever that isn?ft ',false
141041,'WP','whoever','whoever',1,'conj','pet owners or that isn?ft bringing ',false
141042,'IN','that','that',1,'complm','owners or whoever isn?ft bringing a ',false
141043,'NNP','isn?ft','isn?ft',1,'nsubj','or whoever that bringing a pet ',false
141044,'VBG','bring','bringing',1,'ccomp','whoever that isn?ft a pet along ',false
141045,'DT','a','a',1,'det','that isn?ft bringing pet along , ',false
141046,'NN','pet','pet',1,'nsubj','isn?ft bringing a along , to ',false
141047,'IN','along','along',1,'prep','bringing a pet , to book ',false
141048,',',',',',',0,'punct','a pet along to book there ',false
141049,'TO','to','to',1,'aux','pet along , book there . ',false
141050,'VB','book','book',1,'xcomp','along , to there . ',false
141051,'RB','there','there',1,'advmod',', to book . ',false
141052,'.','.','.',0,'punct','to book there ',false
141053,'CC','but','But',1,'cc','it wasn?ft overly ',false
141054,'PRP','it','it',1,'nsubj','But wasn?ft overly disgusting ',false
141055,'VBD','wasn?ft','wasn?ft',1,'ROOT','But it overly disgusting which ',false
141056,'RB','overly','overly',1,'advmod','But it wasn?ft disgusting which to ',false
141057,'JJ','disgusting','disgusting',1,'acomp','it wasn?ft overly which to me ',false
141058,'WDT','which','which',1,'nsubj','wasn?ft overly disgusting to me means ',false
141059,'IN','to','to',1,'prep','overly disgusting which me means the ',false
141060,'PRP','me','me',1,'pobj','disgusting which to means the cleaning ',false
141061,'VBZ','mean','means',1,'ccomp','which to me the cleaning is ',false
141062,'DT','the','the',1,'det','to me means cleaning is well ',false
141063,'NN','cleaning','cleaning',1,'nsubjpass','me means the is well done ',false
141064,'VBZ','be','is',1,'auxpass','means the cleaning well done . ',false
141065,'RB','well','well',1,'advmod','the cleaning is done . ',false
141066,'VBN','do','done',1,'ccomp','cleaning is well . ',false
141067,'.','.','.',0,'punct','is well done ',false
141068,'RB','also','Also',1,'advmod','the bathroom walls ',false
141069,'DT','the','the',1,'det','Also bathroom walls were ',false
141070,'NN','bathroom','bathroom',1,'nn','Also the walls were kind ',false
141071,'NNS','wall','walls',1,'nsubj','Also the bathroom were kind of ',false
141072,'VBD','be','were',1,'cop','the bathroom walls kind of gross ',false
141073,'RB','kind','kind',1,'advmod','bathroom walls were of gross by ',false
141074,'RB','of','of',1,'advmod','walls were kind gross by where ',false
141075,'JJ','gross','gross',1,'ROOT','were kind of by where the ',false
141076,'IN','by','by',1,'prep','kind of gross where the garbage ',false
141077,'WRB','where','where',1,'advmod','of gross by the garbage was ',false
141078,'DT','the','the',1,'det','gross by where garbage was under ',false
141079,'NN','garbage','garbage',1,'nsubj','by where the was under the ',false
141080,'VBD','be','was',1,'pcomp','where the garbage under the sink ',false
141081,'IN','under','under',1,'prep','the garbage was the sink , ',false
141082,'DT','the','the',1,'det','garbage was under sink , looked ',false
141083,'NN','sink','sink',1,'pobj','was under the , looked like ',false
141084,',',',',',',0,'punct','under the sink looked like someone ',false
141085,'VBD','look','looked',1,'ccomp','the sink , like someone was ',false
141086,'IN','like','like',1,'mark','sink , looked someone was sick ',false
141087,'NN','someone','someone',1,'nsubj',', looked like was sick and ',false
141088,'VBD','be','was',1,'cop','looked like someone sick and left ',false
141089,'JJ','sick','sick',1,'advcl','like someone was and left a ',false
141090,'CC','and','and',1,'cc','someone was sick left a dried ',false
141091,'VBD','leave','left',1,'conj','was sick and a dried up ',false
141092,'DT','a','a',1,'det','sick and left dried up souvenir ',false
141093,'VBN','dry','dried',1,'amod','and left a up souvenir . ',false
141094,'RP','up','up',1,'prt','left a dried souvenir . ',false
141095,'NN','souvenir','souvenir',1,'dobj','a dried up . ',false
141096,'.','.','.',0,'punct','dried up souvenir ',false
141097,'.','.','.',0,'ROOT','',false
141098,'NN','omer','omer',1,'nn','service wasn?ft overly ',false
141099,'NN','service','service',1,'nsubj','omer wasn?ft overly friendly ',false
141100,'VBD','wasn?ft','wasn?ft',1,'ROOT','omer service overly friendly when ',false
141101,'RB','overly','overly',1,'advmod','omer service wasn?ft friendly when checking ',false
141102,'JJ','friendly','friendly',1,'dobj','service wasn?ft overly when checking - ',false
141103,'WRB','when','when',1,'advmod','wasn?ft overly friendly checking - in ',false
141104,'VBG','check','checking',1,'advcl','overly friendly when - in but ',false
141105,'HYPH','-','-',0,'dobj','friendly when checking in but I?fve ',false
141106,'RP','in','in',1,'prt','when checking - but I?fve had ',false
141107,'CC','but','but',1,'cc','checking - in I?fve had worse ',false
141108,'NNP','i?fve','I?fve',1,'nsubj','- in but had worse . ',false
141109,'VBD','have','had',1,'aux','in but I?fve worse . ',false
141110,'JJR','bad','worse',1,'conj','but I?fve had . ',false
141111,'.','.','.',0,'punct','I?fve had worse ',false
144295,'JJ','nice','Nice',1,'amod','hotel , perfect ',false
144296,'NN','hotel','hotel',1,'nsubj','Nice , perfect location ',false
144297,',',',',',',0,'punct','Nice hotel perfect location , ',false
144298,'JJ','perfect','perfect',1,'amod','Nice hotel , location , Metro ',false
144299,'NN','location','location',1,'appos','hotel , perfect , Metro station ',false
144300,',',',',',',0,'punct',', perfect location Metro station just ',false
144301,'NNP','metro','Metro',1,'nn','perfect location , station just around ',false
144302,'NN','station','station',1,'conj','location , Metro just around the ',false
144303,'RB','just','just',1,'advmod',', Metro station around the corner ',false
144304,'IN','around','around',1,'dep','Metro station just the corner , ',false
144305,'DT','the','the',1,'det','station just around corner , super ',false
144306,'NN','corner','corner',1,'pobj','just around the , super close ',false
144307,',',',',',',0,'punct','around the corner super close grocery ',false
144308,'JJ','super','super',1,'amod','the corner , close grocery shopping ',false
144309,'JJ','close','close',1,'amod','corner , super grocery shopping . ',false
144310,'NN','grocery','grocery',1,'nn',', super close shopping . ',false
144311,'NN','shopping','shopping',1,'ROOT','super close grocery . ',false
144312,'.','.','.',0,'punct','close grocery shopping ',false
144313,'RB','unfortunately','Unfortunately',1,'advmod',', we ve ',false
144314,',',',',',',0,'punct','Unfortunately we ve got ',false
144315,'PRP','we','we',1,'nsubj','Unfortunately , ve got a ',false
144316,'VBP','have','ve',1,'aux','Unfortunately , we got a room ',false
144317,'VBN','get','got',1,'ROOT',', we ve a room just ',false
144318,'DT','a','a',1,'det','we ve got room just beside ',false
144319,'NN','room','room',1,'dobj','ve got a just beside the ',false
144320,'RB','just','just',1,'dep','got a room beside the elevator ',false
144321,'IN','beside','beside',1,'prep','a room just the elevator and ',false
144322,'DT','the','the',1,'det','room just beside elevator and it ',false
144323,'NN','elevator','elevator',1,'pobj','just beside the and it was ',false
144324,'CC','and','and',1,'cc','beside the elevator it was too ',false
144325,'PRP','it','it',1,'nsubj','the elevator and was too loud ',false
144326,'VBD','be','was',1,'cop','elevator and it too loud ! ',false
144327,'RB','too','too',1,'advmod','and it was loud ! ',false
144328,'JJ','loud','loud',1,'conj','it was too ! ',false
144329,'.','!','!',0,'punct','was too loud ',false
144330,'MD','could','Could',1,'aux','nt fall asleep ',false
144331,'RB','not','nt',1,'neg','Could fall asleep the ',false
144332,'VB','fall','fall',1,'ROOT','Could nt asleep the second ',false
144333,'JJ','asleep','asleep',1,'amod','Could nt fall the second night ',false
144334,'DT','the','the',1,'det','nt fall asleep second night due ',false
144335,'JJ','#ord#','second',1,'amod','fall asleep the night due to ',false
144336,'NN','night','night',1,'tmod','asleep the second due to the ',false
144337,'IN','due','due',1,'prep','the second night to the noise ',false
144338,'IN','to','to',1,'dep','second night due the noise . ',false
144339,'DT','the','the',1,'det','night due to noise . ',false
144340,'NN','noise','noise',1,'pobj','due to the . ',false
144341,'.','.','.',0,'punct','to the noise ',false
144342,'CC','and','And',1,'cc','we were awaken ',false
144343,'PRP','we','we',1,'nsubjpass','And were awaken due ',false
144344,'VBD','be','were',1,'auxpass','And we awaken due to ',false
144345,'VBN','awake','awaken',1,'ROOT','And we were due to the ',false
144346,'IN','due','due',1,'prep','we were awaken to the noise ',false
144347,'IN','to','to',1,'dep','were awaken due the noise from ',false
144348,'DT','the','the',1,'det','awaken due to noise from elevator ',false
144349,'NN','noise','noise',1,'pobj','due to the from elevator operating ',false
144350,'IN','from','from',1,'prep','to the noise elevator operating just ',false
144351,'NN','elevator','elevator',1,'pobj','the noise from operating just beside ',false
144352,'VBG','operate','operating',1,'partmod','noise from elevator just beside us ',false
144353,'RB','just','just',1,'advmod','from elevator operating beside us . ',false
144354,'IN','beside','beside',1,'dep','elevator operating just us . ',false
144355,'PRP','us','us',1,'pobj','operating just beside . ',false
144356,'.','.','.',0,'punct','just beside us ',false
144357,'DT','a','A',1,'det','lesson learned - ',false
144358,'NN','lesson','lesson',1,'nsubj','A learned - next ',false
144359,'VBD','learn','learned',1,'ROOT','A lesson - next time ',false
144360,'HYPH','-','-',0,'det','A lesson learned next time ask ',false
144361,'JJ','next','next',1,'amod','lesson learned - time ask for ',false
144362,'NN','time','time',1,'dobj','learned - next ask for room ',false
144363,'VBP','ask','ask',1,'dep','- next time for room far ',false
144364,'IN','for','for',1,'prep','next time ask room far away ',false
144365,'NN','room','room',1,'pobj','time ask for far away from ',false
144366,'RB','far','far',1,'advmod','ask for room away from an ',false
144367,'RB','away','away',1,'advmod','for room far from an elevator ',false
144368,'IN','from','from',1,'dep','room far away an elevator . ',false
144369,'DT','an','an',1,'det','far away from elevator . ',false
144370,'NN','elevator','elevator',1,'pobj','away from an . ',false
144371,'.','.','.',0,'punct','from an elevator ',false
145524,'RB','very','Very',1,'advmod','good deal ONLY ',false
145525,'JJ','good','good',1,'amod','Very deal ONLY if ',false
