@relation Ausstattung-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
54573,'VBD','usher','ushered',1,'rcmod','The man that people into the ',false
54574,'NNS','people','people',1,'dobj','man that ushered into the elevators ',false
54575,'IN','into','into',1,'prep','that ushered people the elevators when ',false
54576,'DT','the','the',1,'det','ushered people into elevators when it ',false
54577,'NNS','elevator','elevators',1,'pobj','people into the when it was ',false
54578,'WRB','when','when',1,'advmod','into the elevators it was busy ',false
54579,'PRP','it','it',1,'nsubj','the elevators when was busy was ',false
54580,'VBD','be','was',1,'cop','elevators when it busy was extremely ',false
54581,'JJ','busy','busy',1,'dep','when it was was extremely rude ',false
54582,'VBD','be','was',1,'cop','it was busy extremely rude and ',false
54583,'RB','extremely','extremely',1,'advmod','was busy was rude and pushy ',false
54584,'JJ','rude','rude',1,'dep','busy was extremely and pushy ',false
54585,'CC','and','and',1,'cc','was extremely rude pushy ',false
54586,'JJ','pushy','pushy',1,'conj','extremely rude and ',false
55544,'UH','well','Well',1,'dep','located and comfortable ',false
55545,'VBN','locate','located',1,'ROOT','Well and comfortable . ',false
55546,'CC','and','and',1,'cc','Well located comfortable . ',false
55547,'JJ','comfortable','comfortable',1,'conj','Well located and . ',false
55548,'.','.','.',0,'punct','located and comfortable ',false
55549,'JJ','good','Good',1,'amod','beds , great ',false
55550,'NNS','bed','beds',1,'ROOT','Good , great AC ',false
55551,',',',',',',0,'punct','Good beds great AC and ',false
55552,'JJ','great','great',1,'amod','Good beds , AC and quiet ',false
55553,'NNP','ac','AC',1,'appos','beds , great and quiet . ',false
55554,'CC','and','and',1,'cc',', great AC quiet . ',false
55555,'JJ','quiet','quiet',1,'conj','great AC and . ',false
55556,'.','.','.',0,'punct','AC and quiet ',false
55557,'NN','bathroom','Bathroom',1,'nsubj','could do with ',false
55558,'MD','could','could',1,'aux','Bathroom do with some ',false
55559,'VB','do','do',1,'ROOT','Bathroom could with some renovation ',false
55560,'IN','with','with',1,'prep','Bathroom could do some renovation ',false
55561,'DT','some','some',1,'det','could do with renovation ',false
55562,'NN','renovation','renovation',1,'pobj','do with some ',false
55808,'UH','okay','Okay',1,'ROOT','. ',false
55809,'.','.','.',0,'punct','Okay ',false
55810,'RB','next','Next',1,'ROOT','to Metro Dtation ',false
55811,'IN','to','to',1,'dep','Next Metro Dtation . ',false
55812,'NNP','metro','Metro',1,'nn','Next to Dtation . ',false
55813,'NNP','dtation','Dtation',1,'pobj','Next to Metro . ',false
55814,'.','.','.',0,'punct','to Metro Dtation ',false
55815,'DT','the','The',1,'det','neighborhood , hotel ',false
55816,'NN','neighborhood','neighborhood',1,'tmod','The , hotel is ',false
55817,',',',',',',0,'punct','The neighborhood hotel is very ',false
55818,'NN','hotel','hotel',1,'nsubj','The neighborhood , is very outdated ',false
55819,'VBZ','be','is',1,'cop','neighborhood , hotel very outdated ',false
55820,'RB','very','very',1,'advmod',', hotel is outdated ',false
55821,'JJ','outdated','outdated',1,'ROOT','hotel is very ',false
56152,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
56153,'.','.','.',0,'punct','Pleasant ',false
56154,'JJ','comfortable','Comfortable',1,'amod','bed and great ',false
56155,'NN','bed','bed',1,'ROOT','Comfortable and great views ',false
56156,'CC','and','and',1,'cc','Comfortable bed great views over ',false
56157,'JJ','great','great',1,'amod','Comfortable bed and views over the ',false
56158,'NNS','view','views',1,'conj','bed and great over the city ',false
56159,'IN','over','over',1,'prep','and great views the city . ',false
56160,'DT','the','the',1,'det','great views over city . ',false
56161,'NN','city','city',1,'pobj','views over the . ',false
56162,'.','.','.',0,'punct','over the city ',false
56163,'RB','very','Very',1,'advmod','outdated room with ',false
56164,'JJ','outdated','outdated',1,'amod','Very room with several ',false
56165,'NN','room','room',1,'ROOT','Very outdated with several damages ',false
56166,'IN','with','with',1,'prep','Very outdated room several damages . ',false
56167,'JJ','several','several',1,'amod','outdated room with damages . ',false
56168,'NNS','damage','damages',1,'pobj','room with several . ',false
56169,'.','.','.',0,'punct','with several damages ',false
56170,'DT','the','The',1,'det','aircon fan made ',false
56171,'NN','aircon','aircon',1,'nn','The fan made a ',false
56172,'NN','fan','fan',1,'nsubj','The aircon made a high ',false
56173,'VBD','make','made',1,'ROOT','The aircon fan a high pitch ',false
56174,'DT','a','a',1,'det','aircon fan made high pitch noise ',false
56175,'JJ','high','high',1,'amod','fan made a pitch noise all ',false
56176,'NN','pitch','pitch',1,'nn','made a high noise all night ',false
56177,'NN','noise','noise',1,'dobj','a high pitch all night long ',false
56178,'DT','all','all',1,'det','high pitch noise night long ',false
56179,'NN','night','night',1,'tmod','pitch noise all long ',false
56180,'RB','long','long',1,'advmod','noise all night ',false
56760,'DT','this','This',1,'nsubj','was once a ',false
56761,'VBD','be','was',1,'cop','This once a fine ',false
56762,'RB','once','once',1,'advmod','This was a fine hotel ',false
56763,'DT','a','a',1,'det','This was once fine hotel but ',false
56764,'JJ','fine','fine',1,'amod','was once a hotel but there ',false
56765,'NN','hotel','hotel',1,'ROOT','once a fine but there seems ',false
56766,'CC','but','but',1,'cc','a fine hotel there seems to ',false
56767,'EX','there','there',1,'expl','fine hotel but seems to be ',false
56768,'VBZ','seem','seems',1,'conj','hotel but there to be no ',false
56769,'TO','to','to',1,'aux','but there seems be no refurbishment ',false
56770,'VB','be','be',1,'cop','there seems to no refurbishment of ',false
56771,'DT','no','no',1,'det','seems to be refurbishment of aging ',false
56772,'NN','refurbishment','refurbishment',1,'xcomp','to be no of aging furniture ',false
56773,'IN','of','of',1,'prep','be no refurbishment aging furniture . ',false
56774,'VBG','age','aging',1,'amod','no refurbishment of furniture . ',false
56775,'NN','furniture','furniture',1,'pobj','refurbishment of aging . ',false
56776,'.','.','.',0,'punct','of aging furniture ',false
56777,'JJ','front','Front',1,'amod','desk staff were ',false
56778,'NN','desk','desk',1,'nn','Front staff were friendly ',false
56779,'NN','staff','staff',1,'nsubj','Front desk were friendly and ',false
56780,'VBD','be','were',1,'cop','Front desk staff friendly and helpful ',false
56781,'JJ','friendly','friendly',1,'ROOT','desk staff were and helpful . ',false
56782,'CC','and','and',1,'cc','staff were friendly helpful . ',false
56783,'JJ','helpful','helpful',1,'conj','were friendly and . ',false
56784,'.','.','.',0,'punct','friendly and helpful ',false
56785,'DT','the','The',1,'det','room was far ',false
56786,'NN','room','room',1,'nsubj','The was far too ',false
56787,'VBD','be','was',1,'cop','The room far too hot ',false
56788,'RB','far','far',1,'advmod','The room was too hot . ',false
56789,'RB','too','too',1,'advmod','room was far hot . ',false
56790,'JJ','hot','hot',1,'ROOT','was far too . ',false
56791,'.','.','.',0,'punct','far too hot ',false
56792,'DT','the','The',1,'det','furniture was all ',false
56793,'NN','furniture','furniture',1,'nsubjpass','The was all banged ',false
56794,'VBD','be','was',1,'auxpass','The furniture all banged up ',false
56795,'DT','all','all',1,'dep','The furniture was banged up . ',false
56796,'VBN','bang','banged',1,'ROOT','furniture was all up . ',false
56797,'RP','up','up',1,'prt','was all banged . ',false
56798,'.','.','.',0,'punct','all banged up ',false
56799,'DT','the','The',1,'det','wallpaper was peeling ',false
56800,'NN','wallpaper','wallpaper',1,'nsubj','The was peeling in ',false
56801,'VBD','be','was',1,'aux','The wallpaper peeling in the ',false
56802,'VBG','peel','peeling',1,'ROOT','The wallpaper was in the bathroom ',false
56803,'IN','in','in',1,'prep','wallpaper was peeling the bathroom . ',false
56804,'DT','the','the',1,'det','was peeling in bathroom . ',false
56805,'NN','bathroom','bathroom',1,'pobj','peeling in the . ',false
56806,'.','.','.',0,'punct','in the bathroom ',false
57160,'JJ','good','Good',1,'ROOT','. ',false
57161,'.','.','.',0,'punct','Good ',false
57162,'NN','location','Location',1,'ROOT','',false
57304,'RB','very','Very',1,'advmod','Good . ',false
57305,'JJ','good','Good',1,'ROOT','Very . ',false
57306,'.','.','.',0,'punct','Very Good ',false
57307,'PRP','i','I',1,'nsubj','asked to have ',false
57308,'VBD','ask','asked',1,'ROOT','I to have things ',false
57309,'TO','to','to',1,'aux','I asked have things fixed ',false
57310,'VB','have','have',1,'xcomp','I asked to things fixed and ',false
57311,'NNS','thing','things',1,'dobj','asked to have fixed and the ',false
57312,'VBN','fix','fixed',1,'partmod','to have things and the order ',false
57313,'CC','and','and',1,'cc','have things fixed the order was ',false
57314,'DT','the','the',1,'det','things fixed and order was never ',false
57315,'NN','order','order',1,'nsubjpass','fixed and the was never done ',false
57316,'VBD','be','was',1,'auxpass','and the order never done ',false
57317,'RB','never','never',1,'neg','the order was done ',false
57318,'VBN','do','done',1,'conj','order was never ',false
57944,'JJ','convenient','Convenient',1,'advmod',', clean but ',false
57945,',',',',',',0,'punct','Convenient clean but rooms ',false
57946,'JJ','clean','clean',1,'ROOT','Convenient , but rooms in ',false
57947,'CC','but','but',1,'cc','Convenient , clean rooms in need ',false
57948,'NNS','room','rooms',1,'conj',', clean but in need of ',false
57949,'IN','in','in',1,'prep','clean but rooms need of an ',false
57950,'NN','need','need',1,'pobj','but rooms in of an upgrade ',false
57951,'IN','of','of',1,'prep','rooms in need an upgrade . ',false
57952,'DT','an','an',1,'det','in need of upgrade . ',false
57953,'NN','upgrade','upgrade',1,'pobj','need of an . ',false
57954,'.','.','.',0,'punct','of an upgrade ',false
57955,'JJ','good','Good',1,'amod','linens . ',false
57956,'NNS','linen','linens',1,'ROOT','Good . ',false
57957,'.','.','.',0,'punct','Good linens ',false
57958,'VBG','walk','Walking',1,'ROOT','distance to everything ',false
57959,'NN','distance','distance',1,'dobj','Walking to everything . ',false
57960,'IN','to','to',1,'prep','Walking distance everything . ',false
57961,'NN','everything','everything',1,'pobj','Walking distance to . ',false
57962,'.','.','.',0,'punct','distance to everything ',false
57963,'MD','would','Would',1,'aux','return . ',false
57964,'VB','return','return',1,'ROOT','Would . ',false
57965,'.','.','.',0,'punct','Would return ',false
57966,'DT','the','The',1,'det','hotel rooms need ',false
57967,'NN','hotel','hotel',1,'nn','The rooms need some ',false
57968,'NNS','room','rooms',1,'nsubj','The hotel need some upgrades ',false
57969,'VBP','need','need',1,'ROOT','The hotel rooms some upgrades . ',false
57970,'DT','some','some',1,'det','hotel rooms need upgrades . ',false
57971,'NNS','upgrade','upgrades',1,'dobj','rooms need some . ',false
57972,'.','.','.',0,'punct','need some upgrades ',false
57973,'DT','the','The',1,'det','fixtures in the ',false
57974,'NNS','fixture','fixtures',1,'nsubj','The in the bathrooms ',false
57975,'IN','in','in',1,'prep','The fixtures the bathrooms were ',false
57976,'DT','the','the',1,'det','The fixtures in bathrooms were old ',false
57977,'NNS','bathroom','bathrooms',1,'pobj','fixtures in the were old and ',false
57978,'VBD','be','were',1,'cop','in the bathrooms old and tarnished ',false
57979,'JJ','old','old',1,'ROOT','the bathrooms were and tarnished and ',false
57980,'CC','and','and',1,'cc','bathrooms were old tarnished and there ',false
57981,'JJ','tarnished','tarnished',1,'conj','were old and and there were ',false
57982,'CC','and','and',1,'cc','old and tarnished there were cracks ',false
57983,'EX','there','there',1,'expl','and tarnished and were cracks in ',false
57984,'VBD','be','were',1,'conj','tarnished and there cracks in the ',false
57985,'NNS','crack','cracks',1,'nsubj','and there were in the counter ',false
57986,'IN','in','in',1,'prep','there were cracks the counter . ',false
57987,'DT','the','the',1,'det','were cracks in counter . ',false
57988,'NN','counter','counter',1,'pobj','cracks in the . ',false
57989,'.','.','.',0,'punct','in the counter ',false
57990,'PDT','half','Half',1,'predet','the outlets in ',false
57991,'DT','the','the',1,'det','Half outlets in the ',false
57992,'NNS','outlet','outlets',1,'ROOT','Half the in the room ',false
57993,'IN','in','in',1,'prep','Half the outlets the room didn?ft ',false
57994,'DT','the','the',1,'det','the outlets in room didn?ft work ',false
57995,'NN','room','room',1,'nn','outlets in the didn?ft work , ',false
57996,'NN','didn?ft','didn?ft',1,'nn','in the room work , which ',false
57997,'NN','work','work',1,'pobj','the room didn?ft , which made ',false
57998,',',',',',',0,'punct','room didn?ft work which made it ',false
57999,'WDT','which','which',1,'nsubj','didn?ft work , made it very ',false
58000,'VBD','make','made',1,'rcmod','work , which it very difficult ',false
58001,'PRP','it','it',1,'nsubj',', which made very difficult to ',false
58002,'RB','very','very',1,'advmod','which made it difficult to charge ',false
58003,'JJ','difficult','difficult',1,'xcomp','made it very to charge our ',false
58004,'TO','to','to',1,'aux','it very difficult charge our devices ',false
58005,'VB','charge','charge',1,'xcomp','very difficult to our devices . ',false
58006,'PRP$','our','our',1,'poss','difficult to charge devices . ',false
58007,'NNS','device','devices',1,'dobj','to charge our . ',false
58008,'.','.','.',0,'punct','charge our devices ',false
58632,'JJ','good','Good',1,'ROOT','. ',false
58633,'.','.','.',0,'punct','Good ',false
58634,'NNP','bed','Bed',1,'nsubj','was comfy , ',false
58635,'VBD','be','was',1,'cop','Bed comfy , room ',false
58636,'JJ','comfy','comfy',1,'ROOT','Bed was , room needed ',false
58637,',',',',',',0,'punct','Bed was comfy room needed a ',false
58638,'NN','room','room',1,'nsubj','was comfy , needed a little ',false
58639,'VBD','need','needed',1,'ccomp','comfy , room a little maintenance ',false
58640,'DT','a','a',1,'det',', room needed little maintenance ( ',false
58641,'JJ','little','little',1,'amod','room needed a maintenance ( leaky ',false
58642,'NN','maintenance','maintenance',1,'dobj','needed a little ( leaky sink ',false
58643,'-LRB-','(','(',0,'punct','a little maintenance leaky sink , ',false
