@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
366,'location excellent , iron .. ','location excellent , could central . staff polite friendly . lobby little confused rather tired . room clean . ','iron room , i ask iron reception tell none available . i admit may small item mean i look crumpled mess go work next day ( i try steam shirt shower luck ) . surely hotel able provide iron ? i ended go another hotel use facility follow day . ','','',0.15789473684210528,0,0,0,0,0,0,0.36386138613861385,7.1
367,'good ','noise corridor ','','','',0.65,0,0,0,0,0,0,0.0,7.5
368,'mixed feeling ','location amazing - room clean ','. price exaggerated free cancellation policy early check reward point booking #url# ','','',0.08666666666666667,0,0,0,0,0,0,0.296875,7.5
369,'overall , great location , breakfast bar . ','fabulous bar friendly helpful staff . amazing breakfast great value . ','toilet shower room , privacy . also tv work despite request assistance . ','','',0.075,0,0,0,0,0,0,0.8181818181818182,7.9
370,'inexpensive cost . ','location park inn hub almost anything berlin excellent . ','great coffee make facility room .. coffee . need buy reception ! ','','',0.125,0,0,0,0,0,0,0.8367346938775511,7.0
371,'good view east berlin ! ','bed comfy view amazing ','pillow horrible . like pillow case without anything inside . ','','',0.1368421052631579,0,0,0,0,0,0,0.5223880597014925,9.2
372,'good location bad service . ','bad pillow internet connection 0 day !! concierge service 0euro per bag ! ','great location , nice view ','','',0.06315789473684212,0,0,0,0,0,0,2.838709677419355,7.5
373,'great base explore berlin . ','location amazing . really clean . helpful staff . great night s sleep . ','coffee provided room #ord# night s stay . ','','',0.08421052631578947,0,0,0,0,0,0,1.180327868852459,9.2
374,'wonderful ','low quality wifi ','','','',0.7,0,0,0,0,0,0,0.0,9.2
375,'good ','wifi slow ','','','',0.65,0,0,0,0,0,0,0.0,7.1
376,'great location option see city height . ','location , cleanness check / procedure . response staff also nice helpful . city tourist information , desk right entrance hotel . ','wifi connection quality .. available . even router restart , coverage inside room . ','','',0.07647058823529412,0,0,0,0,0,0,1.3059701492537314,8.3
377,'wonderful ','hotel perfect ','staff patient ','','',0.7,0,0,0,0,0,0,1.037037037037037,9.2
378,'excellent ','location perfect ','small room small bath toilet . compliment like tea , coffee water . ','','',0.65,0,0,0,0,0,0,0.22105263157894736,8.8
379,'good ','location location location . convenient location berlin ','. price . ','','',0.65,0,0,0,0,0,0,9.0,7.1
380,'well locate hotel ','location , modern place ','0 ? per luggage keep hotel , clean room late day ','','',0.1,0,0,0,0,0,0,0.24468085106382978,7.5
381,'good ','stun view , could see half city suite s window . room silent comfortable . position excellent ','room way hot : ventilation system , proper air conditioning ','','',0.65,0,0,0,0,0,0,1.404494382022472,8.3
382,'wonderful ','great location , staff friendly , great breakfast selection clean hotel ','. bed bit soft , pillow flat . ','','',0.7,0,0,0,0,0,0,1.82,9.2
383,'good ','place , cleanliness , view ','refrigerator , uncomfortable shower : water flow floor , thin towel ','','',0.37142857142857144,0,0,0,0,0,0,0.29411764705882354,8.3
384,'excellent ','- good location ','- shower door tightly seal .. water leak design ! ','','',0.65,0,0,0,0,0,0,0.26865671641791045,8.8
385,'perfect location ! ','location perfect short stay ! room big exactly picture . nice help arrange surprise husband , thanks lot ! great small price keep baggage long want . ','room glass door shower / toilet - may comfortable , curtain separate room bath work way hide shower . even significant may ok see shower ( someone might like ) gross see silhouette someone use toilet . hotel s hall really dedicate hotel , really comfortable stay . 0 0 visit restaurant nice #crd# #ord# #crd# get really rude waitress decide eat somewhere else right decision - plenty place around good food even good price . ','','',0.26,0,0,0,0,0,0,0.3841642228739003,9.2
386,'great hotel let check system . ','great view , comfortable bed . ','queue 0 minute check ! ','','',0.05161290322580645,0,0,0,0,0,0,0.7045454545454546,8.8
387,'good ','park inn definitely place stay visit berlin tourist . hotel room clean tidy bare minimum amenity . opt room high floor view tv tower berliner dome . centrally locate get sort travel option towards different area beautiful city . also , hop / hop bus service outside main entrance convenient travel big group want spend much time plan sight . room small okay stay couple day . sopagas restaurant nice place morning breakfast locatd hotel . panorama bar provide excellent view city perfect chill evening . overall , efficient , budget hotel #ord# time tourist berlin ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
388,'pleasant ','good location explore berlin . roof top view nice although trip roof may possible many visitor quite stair need climb . lift take us #ord# floor remain 0 floor need foot .. yes realize need pay fee visit ','could enter parking garage need check #ord# weird , especially cause space park car temporarily .  rain  shower work shower holder , believe , outside shower . reception staff grumpy / rude #crd# wonder even like tourist job .. exemption nice lady explain tourist site berlin take time guide us nice berlin sightseeing tour . ','','',0.65,0,0,0,0,0,0,0.6247464503042597,6.7
389,'nice place stay localisation . equipement quite old , bad ','perfect place stay - expecially localization ','impossible turn air - condition open window . quite hot . ','','',0.004081632653061228,0,0,0,0,0,0,0.6336633663366337,8.3
390,'pleasant ','great location excellent city view wonderful breakfast comfatable room facility ','. i nt like woman receptionist staff nt welcome us check alexanderplatz berlin park hotel 0 augest 0 0 pm ask fill form pay next day , 0 information breakfast time place wifi password general basic infromation every hotel give , actually msulim black hair wife wear hijab i get use kind behave eu country , advice im customer pay 0 euro service , give service take money , nt mix personal problem poltical , religion point view , deal customer customer away background . ','','',0.65,0,0,0,0,0,0,0.14583333333333334,6.7
391,'ok ','great location , nice view . room big ok . clean comfortable bed . overall good hotel ','','','',0.0,0,0,0,0,0,0,0.0,8.8
392,'good ','location fantastic ! clean room ','bed uncomfortable . ','','',0.65,0,0,0,0,0,0,1.7,7.9
393,'excellent ','fine , except elevator : ','. 0 elevator could deliver floor . ground floor , could wait age .. ','','',0.65,0,0,0,0,0,0,0.2558139534883721,8.8
394,'good ','location ','shower block & cause drain smell invade room ','','',0.37142857142857144,0,0,0,0,0,0,0.16071428571428573,8.3
395,'good ','clean , good location ','room cold evening . ','','',0.65,0,0,0,0,0,0,0.75,7.9
396,'satisfied ','hotel location ','bathroom without door ( bedroom ) ','','',0.24,0,0,0,0,0,0,0.375,7.5
397,'excellent location friendly staff ','s center , great location , breakfast excellent , nice view u stay 0+ floor ','clean room average . ','','',0.38461538461538464,0,0,0,0,0,0,2.764705882352941,7.5
398,'location good , rest overprice ','great location , clean , great view ','. false detail : air - conditioning  cool system  lower temperature degree . ','','',0.11071428571428572,0,0,0,0,0,0,0.31451612903225806,7.5
399,'pleasant ','reception staff really nice helpful hotel right middle everything ','ask 0 time kettle clean staff disaster room never clean towel ask ask coffee sugar eg annoying keep ask stuff put room ','','',0.65,0,0,0,0,0,0,0.3698630136986301,6.7
400,'overall happy stay . ','overall i consider good value money . great location . quiet staff helpful . ','wide choice breakfast would good . extensive restaurant would good also . ','','',0.10400000000000001,0,0,0,0,0,0,1.1020408163265305,10.0
401,'wonderful ','conveniently locate near tawaramachi station turn elevator . staff polite . clean time everyday . i like daily breakfast well . also feel secure since key card need go upstairs ','','','',0.7,0,0,0,0,0,0,0.0,9.2
402,'value money ! great location . ','location facility hotel superb ! ','check - staff little bit rude rare japan . however , staff really nice helpful . room rather small average size japan . ','','',0.11818181818181818,0,0,0,0,0,0,0.3313953488372093,9.5
403,'excellent ','public bath great . environment clean ','operation central hvac system ( guess ) bit noisy . ','','',0.65,0,0,0,0,0,0,0.8135593220338984,8.8
404,'#ord# apa experience ','spa nice view #ord# floor ','tiny room ( standard japan ) ','','',0.0,0,0,0,0,0,0,1.0,7.9
405,'good ','great location , little bit outside busy area still lot see within walk distance . coffee shop attach hotel handy easy way get quick breakfast ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
406,'good ','opposite subway station . nice quiet neighbourhood ','location jr line ','','',0.65,0,0,0,0,0,0,2.037037037037037,7.1
407,'#crd# - star stay half money . ','good hospitality , lot facility hotel spa , public bath , hairdresser , open market right outside hotel . good value money , close tourist attraction asakusa . ','room much small i expect . almost size closet . ','','',0.07142857142857142,0,0,0,0,0,0,2.7837837837837838,9.6
408,'good ','breakfast ok . much choice . bed ok . bath bit small . shower area enough ','','','',0.65,0,0,0,0,0,0,0.0,7.5
409,'exceptional ','staff nice polite . housekeeper also nice . coin laundry provided . also get ice free i really like i get every night lol . i try breakfast i tell . locate tawaramachi station , ginza line lead directly shibuya ! s also near ueno 0 station change many line ! awesome ! various kind restaurant around area walk towards sensoji temple . also , sensoji temple around 0 minute walk ','dust room . get dirty easily . ','','',0.25,0,0,0,0,0,0,14.275,9.6
410,'manager staff treat #ord# rate visitor , restaurant offer choice ','room fantastic ','staff especially manager rude arrogant , seem want country visit ','','',0.04827586206896552,0,0,0,0,0,0,0.21296296296296297,7.5
411,'good ','location convenient , hot spring facility good ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
412,'perfect small room fantastic onsen ','room okay bit small acceptable compare price hotel . check - check - easy complicated . location fantastic , step metro station . elevator side station , need walk bit find elevator . good hotel onsen locate top floor , absolutely fantastic . see tokyo sky tree outdoor bath . amazing !! room , i would like recommend twin room spare budget . totally 0/0 i would say , minus 0 point room size ','. breakfast variety choice 0 choice breakfast menu ( bread , salad , select beverage egg ) . breakfast serve cafe restaurant ground floor . ','','',0.18484848484848485,0,0,0,0,0,0,2.6351931330472103,9.2
413,'hotel nice & good location ','hotel nice clean overall space really tight big luggage ','heat mode work air conditioning night extremely hot ','','',0.2210526315789474,0,0,0,0,0,0,1.1,9.2
