@relation Komfort-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
215996,'NN','kettle','kettle',1,'ROOT','No in the room ',false
215997,'IN','in','in',1,'prep','No kettle the room ',false
215998,'DT','the','the',1,'det','No kettle in room ',false
215999,'NN','room','room',1,'pobj','kettle in the ',false
217088,'JJ','good','Good',1,'amod','location and value ',false
217089,'NN','location','location',1,'ROOT','Good and value for ',false
217090,'CC','and','and',1,'cc','Good location value for money ',false
217091,'NN','value','value',1,'conj','Good location and for money . ',false
217092,'IN','for','for',1,'prep','location and value money . ',false
217093,'NN','money','money',1,'pobj','and value for . ',false
217094,'.','.','.',0,'punct','value for money ',false
217095,'JJ','great','Great',1,'amod','location in alexandraplatz ',false
217096,'NN','location','location',1,'ROOT','Great in alexandraplatz , ',false
217097,'IN','in','in',1,'prep','Great location alexandraplatz , right ',false
217098,'NNP','alexandraplatz','alexandraplatz',1,'pobj','Great location in , right next ',false
217099,',',',',',',0,'punct','location in alexandraplatz right next to ',false
217100,'RB','right','right',1,'advmod','in alexandraplatz , next to the ',false
217101,'RB','next','next',1,'advmod','alexandraplatz , right to the underground ',false
217102,'IN','to','to',1,'dep',', right next the underground and ',false
217103,'DT','the','the',1,'det','right next to underground and main ',false
217104,'JJ','underground','underground',1,'amod','next to the and main station ',false
217105,'CC','and','and',1,'cc','to the underground main station , ',false
217106,'JJ','main','main',1,'conj','the underground and station , right ',false
217107,'NN','station','station',1,'pobj','underground and main , right next ',false
217108,',',',',',',0,'punct','and main station right next to ',false
217109,'RB','right','right',1,'advmod','main station , next to big ',false
217110,'RB','next','next',1,'advmod','station , right to big shopping ',false
217111,'IN','to','to',1,'dep',', right next big shopping mall ',false
217112,'JJ','big','big',1,'amod','right next to shopping mall with ',false
217113,'NN','shopping','shopping',1,'nn','next to big mall with lots ',false
217114,'NN','mall','mall',1,'pobj','to big shopping with lots of ',false
217115,'IN','with','with',1,'prep','big shopping mall lots of restaurants ',false
217116,'NNS','lot','lots',1,'pobj','shopping mall with of restaurants and ',false
217117,'IN','of','of',1,'prep','mall with lots restaurants and close ',false
217118,'NNS','restaurant','restaurants',1,'pobj','with lots of and close to ',false
217119,'CC','and','and',1,'cc','lots of restaurants close to two ',false
217120,'RB','close','close',1,'conj','of restaurants and to two Christmas ',false
217121,'IN','to','to',1,'prep','restaurants and close two Christmas markets ',false
217122,'CD','#crd#','two',1,'num','and close to Christmas markets and ',false
217123,'NNP','christmas','Christmas',1,'nn','close to two markets and third ',false
217124,'NNS','market','markets',1,'pobj','to two Christmas and third Xmas ',false
217125,'CC','and','and',1,'cc','two Christmas markets third Xmas market ',false
217126,'JJ','#ord#','third',1,'amod','Christmas markets and Xmas market only ',false
217127,'NNP','xmas','Xmas',1,'nn','markets and third market only 10min ',false
217128,'NN','market','market',1,'conj','and third Xmas only 10min walk ',false
217129,'RB','only','only',1,'advmod','third Xmas market 10min walk from ',false
217130,'MD','0min','10min',1,'aux','Xmas market only walk from . ',false
217131,'VB','walk','walk',1,'dep','market only 10min from . ',false
217132,'IN','from','from',1,'prep','only 10min walk . ',false
217133,'.','.','.',0,'punct','10min walk from ',false
217134,'DT','the','The',1,'det','hop on hop ',false
217135,'NN','hop','hop',1,'nsubj','The on hop off ',false
217136,'IN','on','on',1,'prep','The hop hop off tour ',false
217137,'NN','hop','hop',1,'pobj','The hop on off tour also ',false
217138,'IN','off','off',1,'prep','hop on hop tour also stops ',false
217139,'NN','tour','tour',1,'pobj','on hop off also stops outside ',false
217140,'RB','also','also',1,'advmod','hop off tour stops outside which ',false
217141,'VBZ','stop','stops',1,'ROOT','off tour also outside which is ',false
217142,'IN','outside','outside',1,'rel','tour also stops which is handy ',false
217143,'WDT','which','which',1,'pobj','also stops outside is handy if ',false
217144,'VBZ','be','is',1,'cop','stops outside which handy if you ',false
217145,'JJ','handy','handy',1,'dobj','outside which is if you use ',false
217146,'IN','if','if',1,'mark','which is handy you use that ',false
217147,'PRP','you','you',1,'nsubj','is handy if use that . ',false
217148,'VBP','use','use',1,'advcl','handy if you that . ',false
217149,'DT','that','that',1,'dobj','if you use . ',false
217150,'.','.','.',0,'punct','you use that ',false
217151,'DT','the','The',1,'det','room was quiet ',false
217152,'NN','room','room',1,'nsubj','The was quiet we ',false
217153,'VBD','be','was',1,'cop','The room quiet we were ',false
217154,'JJ','quiet','quiet',1,'ccomp','The room was we were on ',false
217155,'PRP','we','we',1,'nsubj','room was quiet were on floor ',false
217156,'VBD','be','were',1,'ccomp','was quiet we on floor 17 ',false
217157,'IN','on','on',1,'prep','quiet we were floor 17 , ',false
217158,'NN','floor','floor',1,'pobj','we were on 17 , great ',false
217159,'CD','0','17',0,'num','were on floor , great views ',false
217160,',',',',',',0,'punct','on floor 17 great views of ',false
217161,'JJ','great','great',1,'amod','floor 17 , views of the ',false
217162,'NNS','view','views',1,'ROOT','17 , great of the city ',false
217163,'IN','of','of',1,'prep',', great views the city . ',false
217164,'DT','the','the',1,'det','great views of city . ',false
217165,'NN','city','city',1,'pobj','views of the . ',false
217166,'.','.','.',0,'punct','of the city ',false
217167,'DT','the','The',1,'det','room was sufficient ',false
217168,'NN','room','room',1,'nsubj','The was sufficient for ',false
217169,'VBD','be','was',1,'cop','The room sufficient for what ',false
217170,'JJ','sufficient','sufficient',1,'ccomp','The room was for what we ',false
217171,'IN','for','for',1,'prep','room was sufficient what we needed ',false
217172,'WP','what','what',1,'dobj','was sufficient for we needed , ',false
217173,'PRP','we','we',1,'nsubj','sufficient for what needed , it ',false
217174,'VBD','need','needed',1,'pcomp','for what we , it was ',false
217175,',',',',',',0,'punct','what we needed it was fairly ',false
217176,'PRP','it','it',1,'nsubj','we needed , was fairly modernised ',false
217177,'VBD','be','was',1,'cop','needed , it fairly modernised and ',false
217178,'RB','fairly','fairly',1,'advmod',', it was modernised and adequate ',false
217179,'JJ','modernised','modernised',1,'ROOT','it was fairly and adequate in ',false
217180,'CC','and','and',1,'cc','was fairly modernised adequate in size ',false
217181,'JJ','adequate','adequate',1,'conj','fairly modernised and in size for ',false
217182,'IN','in','in',1,'prep','modernised and adequate size for two ',false
217183,'NN','size','size',1,'pobj','and adequate in for two people ',false
217184,'IN','for','for',1,'prep','adequate in size two people . ',false
217185,'CD','#crd#','two',1,'num','in size for people . ',false
217186,'NNS','people','people',1,'pobj','size for two . ',false
217187,'.','.','.',0,'punct','for two people ',false
217188,'JJ','good','Good',1,'amod','price 4 nights ',false
217189,'NN','price','price',1,'ROOT','Good 4 nights for ',false
217190,'CD','0','4',0,'num','Good price nights for ??280 ',false
217191,'NNS','night','nights',1,'dep','Good price 4 for ??280 . ',false
217192,'IN','for','for',1,'prep','price 4 nights ??280 . ',false
217193,'NN','??0','??280',0,'pobj','4 nights for . ',false
217194,'.','.','.',0,'punct','nights for ??280 ',false
217195,'RB','overall','Overall',1,'advmod','location was the ',false
217196,'NN','location','location',1,'nsubj','Overall was the highlight ',false
217197,'VBD','be','was',1,'cop','Overall location the highlight of ',false
217198,'DT','the','the',1,'det','Overall location was highlight of staying ',false
217199,'NN','highlight','highlight',1,'ROOT','location was the of staying here ',false
217200,'IN','of','of',1,'prep','was the highlight staying here easy ',false
217201,'VBG','stay','staying',1,'pcomp','the highlight of here easy to ',false
217202,'RB','here','here',1,'advmod','highlight of staying easy to get ',false
217203,'JJ','easy','easy',1,'conj','of staying here to get to ',false
217204,'TO','to','to',1,'aux','staying here easy get to places ',false
217205,'VB','get','get',1,'xcomp','here easy to to places and ',false
217206,'IN','to','to',1,'prep','easy to get places and get ',false
217207,'NNS','place','places',1,'pobj','to get to and get back ',false
217208,'CC','and','and',1,'cc','get to places get back to ',false
217209,'VB','get','get',1,'conj','to places and back to . ',false
217210,'RB','back','back',1,'advmod','places and get to . ',false
217211,'IN','to','to',1,'dep','and get back . ',false
217212,'.','.','.',0,'punct','get back to ',false
217213,'NNP','didn?ft','Didn?ft',1,'nsubj','get any food ',false
217214,'VB','get','get',1,'ROOT','Didn?ft any food in ',false
217215,'DT','any','any',1,'det','Didn?ft get food in the ',false
217216,'NN','food','food',1,'dobj','Didn?ft get any in the hotel ',false
217217,'IN','in','in',1,'prep','get any food the hotel as ',false
217218,'DT','the','the',1,'det','any food in hotel as ate ',false
217219,'NN','hotel','hotel',1,'pobj','food in the as ate out ',false
217220,'IN','as','as',1,'mark','in the hotel ate out the ',false
217221,'VBD','eat','ate',1,'advcl','the hotel as out the rest ',false
217222,'RP','out','out',1,'prt','hotel as ate the rest of ',false
217223,'DT','the','the',1,'det','as ate out rest of the ',false
217224,'NN','rest','rest',1,'dobj','ate out the of the time ',false
217225,'IN','of','of',1,'prep','out the rest the time . ',false
217226,'DT','the','the',1,'det','the rest of time . ',false
217227,'NN','time','time',1,'pobj','rest of the . ',false
217228,'.','.','.',0,'punct','of the time ',false
217229,'DT','the','The',1,'det','beds were uncomfortable ',false
217230,'NNS','bed','beds',1,'nsubj','The were uncomfortable , ',false
217231,'VBD','be','were',1,'cop','The beds uncomfortable , it ',false
217232,'JJ','uncomfortable','uncomfortable',1,'ccomp','The beds were , it probably ',false
217233,',',',',',',0,'punct','beds were uncomfortable it probably wouldn?ft ',false
217234,'PRP','it','it',1,'nsubj','were uncomfortable , probably wouldn?ft put ',false
217235,'RB','probably','probably',1,'advmod','uncomfortable , it wouldn?ft put me ',false
217236,'VBD','wouldn?ft','wouldn?ft',1,'ROOT',', it probably put me Off ',false
217237,'VBD','put','put',1,'dep','it probably wouldn?ft me Off staying ',false
217238,'PRP','me','me',1,'dobj','probably wouldn?ft put Off staying there ',false
217239,'IN','off','Off',1,'prep','wouldn?ft put me staying there again ',false
217240,'VBG','stay','staying',1,'pcomp','put me Off there again though ',false
217241,'RB','there','there',1,'advmod','me Off staying again though , ',false
217242,'RB','again','again',1,'advmod','Off staying there though , but ',false
217243,'RB','though','though',1,'advmod','staying there again , but they ',false
217244,',',',',',',0,'punct','there again though but they could ',false
217245,'CC','but','but',1,'cc','again though , they could go ',false
217246,'PRP','they','they',1,'nsubj','though , but could go with ',false
217247,'MD','could','could',1,'aux',', but they go with improving ',false
217248,'VB','go','go',1,'conj','but they could with improving . ',false
217249,'IN','with','with',1,'prep','they could go improving . ',false
217250,'VBG','improve','improving',1,'pcomp','could go with . ',false
217251,'.','.','.',0,'punct','go with improving ',false
217252,'PRP','we','We',1,'nsubj','were in standard ',false
217253,'VBD','be','were',1,'ROOT','We in standard room ',false
217254,'IN','in','in',1,'prep','We were standard room , ',false
217255,'JJ','standard','standard',1,'amod','We were in room , no ',false
217256,'NN','room','room',1,'pobj','were in standard , no facilities ',false
217257,',',',',',',0,'punct','in standard room no facilities to ',false
217258,'DT','no','no',1,'det','standard room , facilities to make ',false
217259,'NNS','facility','facilities',1,'nsubj','room , no to make a ',false
217260,'TO','to','to',1,'aux',', no facilities make a cup ',false
217261,'VB','make','make',1,'infmod','no facilities to a cup of ',false
217262,'DT','a','a',1,'det','facilities to make cup of tea ',false
217263,'NN','cup','cup',1,'dobj','to make a of tea but ',false
217264,'IN','of','of',1,'prep','make a cup tea but there ',false
217265,'NN','tea','tea',1,'pobj','a cup of but there was ',false
217266,'CC','but','but',1,'cc','cup of tea there was for ',false
217267,'EX','there','there',1,'expl','of tea but was for coffee ',false
217268,'VBD','be','was',1,'conj','tea but there for coffee . ',false
217269,'IN','for','for',1,'prep','but there was coffee . ',false
217270,'NN','coffee','coffee',1,'pobj','there was for . ',false
217271,'.','.','.',0,'punct','was for coffee ',false
219624,'JJ','enjoyable','Enjoyable',1,'ROOT','. ',false
219625,'.','.','.',0,'punct','Enjoyable ',false
219626,'DT','the','The',1,'det','staff are very ',false
219627,'NN','staff','staff',1,'nsubj','The are very friendly ',false
219628,'VBP','be','are',1,'cop','The staff very friendly and ',false
219629,'RB','very','very',1,'advmod','The staff are friendly and helpful ',false
219630,'JJ','friendly','friendly',1,'ccomp','staff are very and helpful , ',false
219631,'CC','and','and',1,'cc','are very friendly helpful , our ',false
219632,'JJ','helpful','helpful',1,'conj','very friendly and , our room ',false
219633,',',',',',',0,'punct','friendly and helpful our room was ',false
219634,'PRP$','our','our',1,'poss','and helpful , room was comfortable ',false
219635,'NN','room','room',1,'nsubj','helpful , our was comfortable and ',false
219636,'VBD','be','was',1,'cop',', our room comfortable and very ',false
219637,'JJ','comfortable','comfortable',1,'ROOT','our room was and very clean ',false
219638,'CC','and','and',1,'cc','room was comfortable very clean with ',false
219639,'RB','very','very',1,'advmod','was comfortable and clean with a ',false
