@relation WLAN-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
85020,'JJ','dirty','dirty',1,'acomp','that it looked the only thing ',false
85021,'DT','the','the',1,'det','it looked dirty only thing worth ',false
85022,'JJ','only','only',1,'amod','looked dirty the thing worth was ',false
85023,'NN','thing','thing',1,'nsubjpass','dirty the only worth was the ',false
85024,'NN','worth','worth',1,'nsubj','the only thing was the emplacement ',false
85025,'VBD','be','was',1,'cop','only thing worth the emplacement for ',false
85026,'DT','the','the',1,'det','thing worth was emplacement for that ',false
85027,'NN','emplacement','emplacement',1,'rcmod','worth was the for that price ',false
85028,'IN','for','for',1,'prep','was the emplacement that price parking ',false
85029,'DT','that','that',1,'det','the emplacement for price parking and ',false
85030,'NN','price','price',1,'nn','emplacement for that parking and breakfast ',false
85031,'NN','parking','parking',1,'pobj','for that price and breakfast were ',false
85032,'CC','and','and',1,'cc','that price parking breakfast were not ',false
85033,'NN','breakfast','breakfast',1,'conj','price parking and were not included ',false
85034,'VBD','be','were',1,'auxpass','parking and breakfast not included ',false
85035,'RB','not','not',1,'neg','and breakfast were included ',false
85036,'VBN','include','included',1,'conj','breakfast were not ',false
86110,'JJ','great','Great',1,'amod','location . ',false
86111,'NN','location','location',1,'ROOT','Great . ',false
86112,'.','.','.',0,'punct','Great location ',false
86113,'RB','not','Not',1,'neg','quite sure if ',false
86114,'RB','quite','quite',1,'advmod','Not sure if it ',false
86115,'JJ','sure','sure',1,'ROOT','Not quite if it s ',false
86116,'IN','if','if',1,'mark','Not quite sure it s value ',false
86117,'PRP','it','it',1,'nsubj','quite sure if s value for ',false
86118,'VBZ','s','s',1,'cop','sure if it value for money ',false
86119,'NN','value','value',1,'advcl','if it s for money . ',false
86120,'IN','for','for',1,'prep','it s value money . ',false
86121,'NN','money','money',1,'pobj','s value for . ',false
86122,'.','.','.',0,'punct','value for money ',false
86123,'DT','the','The',1,'det','location was excellent ',false
86124,'NN','location','location',1,'nsubj','The was excellent . ',false
86125,'VBD','be','was',1,'cop','The location excellent . ',false
86126,'JJ','excellent','excellent',1,'ROOT','The location was . ',false
86127,'.','.','.',0,'punct','location was excellent ',false
86128,'EX','there','There',1,'expl','is also a ',false
86129,'VBZ','be','is',1,'ROOT','There also a supermarket ',false
86130,'RB','also','also',1,'advmod','There is a supermarket and ',false
86131,'DT','a','a',1,'det','There is also supermarket and food ',false
86132,'NN','supermarket','supermarket',1,'nn','is also a and food court ',false
86133,'CC','and','and',1,'cc','also a supermarket food court on ',false
86134,'NN','food','food',1,'conj','a supermarket and court on the ',false
86135,'NN','court','court',1,'nsubj','supermarket and food on the ground ',false
86136,'IN','on','on',1,'prep','and food court the ground floor ',false
86137,'DT','the','the',1,'det','food court on ground floor of ',false
86138,'NN','ground','ground',1,'nn','court on the floor of the ',false
86139,'NN','floor','floor',1,'pobj','on the ground of the hotel ',false
86140,'IN','of','of',1,'prep','the ground floor the hotel . ',false
86141,'DT','the','the',1,'det','ground floor of hotel . ',false
86142,'NN','hotel','hotel',1,'pobj','floor of the . ',false
86143,'.','.','.',0,'punct','of the hotel ',false
86144,'DT','the','The',1,'det','amount reflected on ',false
86145,'NN','amount','amount',1,'nsubj','The reflected on booking.com ',false
86146,'VBD','reflect','reflected',1,'nsubj','The amount on booking.com to ',false
86147,'IN','on','on',1,'prep','The amount reflected booking.com to be ',false
86148,'ADD','#url#','booking.com',1,'pobj','amount reflected on to be charged ',false
86149,'TO','to','to',1,'aux','reflected on booking.com be charged for ',false
86150,'VB','be','be',1,'auxpass','on booking.com to charged for basic ',false
86151,'VBN','charge','charged',1,'infmod','booking.com to be for basic room ',false
86152,'IN','for','for',1,'prep','to be charged basic room rates ',false
86153,'JJ','basic','basic',1,'amod','be charged for room rates were ',false
86154,'NN','room','room',1,'nn','charged for basic rates were far ',false
86155,'NNS','rate','rates',1,'pobj','for basic room were far different ',false
86156,'VBD','be','were',1,'cop','basic room rates far different when ',false
86157,'RB','far','far',1,'advmod','room rates were different when we ',false
86158,'JJ','different','different',1,'ROOT','rates were far when we checked ',false
86159,'WRB','when','when',1,'advmod','were far different we checked outas ',false
86160,'PRP','we','we',1,'nsubj','far different when checked outas the ',false
86161,'VBD','check','checked',1,'dep','different when we outas the price ',false
86162,'VBZ','outas','outas',1,'aux','when we checked the price had ',false
86163,'DT','the','the',1,'det','we checked outas price had increased ',false
86164,'NN','price','price',1,'nsubj','checked outas the had increased by ',false
86165,'VBD','have','had',1,'aux','outas the price increased by at ',false
86166,'VBN','increase','increased',1,'ccomp','the price had by at least ',false
86167,'IN','by','by',1,'prep','price had increased at least $ ',false
86168,'RB','at','at',1,'advmod','had increased by least $ 100.00 ',false
86169,'RBS','least','least',1,'dep','increased by at $ 100.00 . ',false
86170,'$','$','$',0,'dep','by at least 100.00 . ',false
86171,'CD','0','100.00',0,'num','at least $ . ',false
86172,'.','.','.',0,'punct','least $ 100.00 ',false
86173,'DT','this','This',1,'det','hotel is NOT ',false
86174,'NN','hotel','hotel',1,'nsubj','This is NOT for ',false
86175,'VBZ','be','is',1,'ROOT','This hotel NOT for people ',false
86176,'RB','not','NOT',1,'advmod','This hotel is for people on ',false
86177,'IN','for','for',1,'prep','hotel is NOT people on a ',false
86178,'NNS','people','people',1,'pobj','is NOT for on a budget ',false
86179,'IN','on','on',1,'prep','NOT for people a budget . ',false
86180,'DT','a','a',1,'det','for people on budget . ',false
86181,'NN','budget','budget',1,'pobj','people on a . ',false
86182,'.','.','.',0,'punct','on a budget ',false
86606,'JJ','great','Great',1,'amod','stay had a ',false
86607,'NN','stay','stay',1,'nsubj','Great had a great ',false
86608,'VBD','have','had',1,'ROOT','Great stay a great time ',false
86609,'DT','a','a',1,'det','Great stay had great time like ',false
86610,'JJ','great','great',1,'amod','stay had a time like always ',false
86611,'NN','time','time',1,'dobj','had a great like always . ',false
86612,'UH','like','like',1,'dep','a great time always . ',false
86613,'RB','always','always',1,'advmod','great time like . ',false
86614,'.','.','.',0,'punct','time like always ',false
86615,'DT','the','The',1,'det','hotel is in ',false
86616,'NN','hotel','hotel',1,'nsubj','The is in a ',false
86617,'VBZ','be','is',1,'ROOT','The hotel in a great ',false
86618,'IN','in','in',1,'prep','The hotel is a great location ',false
86619,'DT','a','a',1,'det','hotel is in great location I ',false
86620,'JJ','great','great',1,'amod','is in a location I stay ',false
86621,'NN','location','location',1,'pobj','in a great I stay there ',false
86622,'PRP','i','I',1,'nsubj','a great location stay there every ',false
86623,'VBP','stay','stay',1,'ccomp','great location I there every time ',false
86624,'RB','there','there',1,'advmod','location I stay every time I ',false
86625,'DT','every','every',1,'det','I stay there time I visit ',false
86626,'NN','time','time',1,'tmod','stay there every I visit Montreal ',false
86627,'PRP','i','I',1,'nsubj','there every time visit Montreal . ',false
86628,'VBP','visit','visit',1,'rcmod','every time I Montreal . ',false
86629,'NNP','montreal','Montreal',1,'dobj','time I visit . ',false
86630,'.','.','.',0,'punct','I visit Montreal ',false
86950,'JJ','satisfied','satisfied',1,'amod','customer . ',false
86951,'NN','customer','customer',1,'ROOT','satisfied . ',false
86952,'.','.','.',0,'punct','satisfied customer ',false
86953,'NNS','bed','Beds',1,'nsubj','are comfortable . ',false
86954,'VBP','be','are',1,'cop','Beds comfortable . ',false
86955,'JJ','comfortable','comfortable',1,'ROOT','Beds are . ',false
86956,'.','.','.',0,'punct','Beds are comfortable ',false
86957,'DT','the','The',1,'det','hotel is very ',false
86958,'NN','hotel','hotel',1,'nsubj','The is very old ',false
86959,'VBZ','be','is',1,'cop','The hotel very old , ',false
86960,'RB','very','very',1,'advmod','The hotel is old , renovations ',false
86961,'JJ','old','old',1,'ROOT','hotel is very , renovations are ',false
86962,',',',',',',0,'punct','is very old renovations are needed ',false
86963,'NNS','renovation','renovations',1,'nsubjpass','very old , are needed especially ',false
86964,'VBP','be','are',1,'auxpass','old , renovations needed especially in ',false
86965,'VBN','need','needed',1,'ccomp',', renovations are especially in the ',false
86966,'RB','especially','especially',1,'advmod','renovations are needed in the washroom ',false
86967,'IN','in','in',1,'prep','are needed especially the washroom . ',false
86968,'DT','the','the',1,'det','needed especially in washroom . ',false
86969,'NN','washroom','washroom',1,'pobj','especially in the . ',false
86970,'.','.','.',0,'punct','in the washroom ',false
89288,'JJ','few','Few',1,'amod','days in Montreal ',false
89289,'NNS','day','days',1,'ROOT','Few in Montreal .. ',false
89290,'IN','in','in',1,'prep','Few days Montreal .. ',false
89291,'NNP','montreal','Montreal',1,'pobj','Few days in .. ',false
89292,'.','..','..',0,'punct','days in Montreal ',false
89293,'DT','the','The',1,'det','bed was really ',false
89294,'NN','bed','bed',1,'nsubj','The was really comfortable ',false
89295,'VBD','be','was',1,'cop','The bed really comfortable . ',false
89296,'RB','really','really',1,'advmod','The bed was comfortable . ',false
89297,'JJ','comfortable','comfortable',1,'ROOT','bed was really . ',false
89298,'.','.','.',0,'punct','was really comfortable ',false
89299,'DT','the','The',1,'det','view was great ',false
89300,'NN','view','view',1,'nsubj','The was great and ',false
89301,'VBD','be','was',1,'cop','The view great and the ',false
89302,'JJ','great','great',1,'ROOT','The view was and the room ',false
89303,'CC','and','and',1,'cc','view was great the room was ',false
89304,'DT','the','the',1,'det','was great and room was spacious ',false
89305,'NN','room','room',1,'nsubj','great and the was spacious .. ',false
89306,'VBD','be','was',1,'cop','and the room spacious .. ',false
89307,'JJ','spacious','spacious',1,'conj','the room was .. ',false
89308,'.','..','..',0,'punct','room was spacious ',false
89309,'DT','the','the',1,'det','coffee in the ',false
89310,'NN','coffee','coffee',1,'nsubj','the in the room ',false
89311,'IN','in','in',1,'prep','the coffee the room was ',false
89312,'DT','the','the',1,'det','the coffee in room was good ',false
89313,'NN','room','room',1,'pobj','coffee in the was good ( ',false
89314,'VBD','be','was',1,'cop','in the room good ( when ',false
89315,'JJ','good','good',1,'ROOT','the room was ( when the ',false
89316,'-LRB-','(','(',0,'dep','room was good when the coffee ',false
89317,'WRB','when','when',1,'advmod','was good ( the coffee maker ',false
89318,'DT','the','the',1,'det','good ( when coffee maker actually ',false
89319,'NN','coffee','coffee',1,'nn','( when the maker actually worked ',false
89320,'NN','maker','maker',1,'nsubj','when the coffee actually worked ) ',false
89321,'RB','actually','actually',1,'advmod','the coffee maker worked ) . ',false
89322,'VBD','work','worked',1,'advcl','coffee maker actually ) . ',false
89323,'-RRB-',')',')',0,'dobj','maker actually worked . ',false
89324,'.','.','.',0,'punct','actually worked ) ',false
89325,'TO','to','to',1,'ROOT','. ',false
89326,'.','.','.',0,'punct','to ',false
89327,'DT','the','The',1,'det','room was really ',false
89328,'NN','room','room',1,'nsubjpass','The was really dated ',false
89329,'VBD','be','was',1,'auxpass','The room really dated .. ',false
89330,'RB','really','really',1,'advmod','The room was dated .. ',false
89331,'VBN','date','dated',1,'ROOT','room was really .. ',false
89332,'.','..','..',0,'punct','was really dated ',false
89333,'EX','there','there',1,'expl','were stains all ',false
89334,'VBD','be','were',1,'ROOT','there stains all over ',false
89335,'NNS','stain','stains',1,'nsubj','there were all over the ',false
89336,'RB','all','all',1,'dep','there were stains over the bathroom ',false
89337,'IN','over','over',1,'prep','were stains all the bathroom ceiling ',false
89338,'DT','the','the',1,'det','stains all over bathroom ceiling ( ',false
89339,'NN','bathroom','bathroom',1,'nn','all over the ceiling ( paint ',false
89340,'NN','ceiling','ceiling',1,'pobj','over the bathroom ( paint job ',false
89341,'-LRB-','(','(',0,'amod','the bathroom ceiling paint job was ',false
89342,'NN','paint','paint',1,'nn','bathroom ceiling ( job was badly ',false
89343,'NN','job','job',1,'nsubjpass','ceiling ( paint was badly needed ',false
89344,'VBD','be','was',1,'auxpass','( paint job badly needed ) ',false
89345,'RB','badly','badly',1,'advmod','paint job was needed ) .. ',false
89346,'VBN','need','needed',1,'rcmod','job was badly ) .. ',false
89347,'-RRB-',')',')',0,'punct','was badly needed .. ',false
89348,'.','..','..',0,'punct','badly needed ) ',false
89349,'DT','the','the',1,'det','carpet had several ',false
89350,'NN','carpet','carpet',1,'nsubj','the had several stains ',false
89351,'VBD','have','had',1,'ROOT','the carpet several stains on ',false
89352,'JJ','several','several',1,'amod','the carpet had stains on it ',false
89353,'NNS','stain','stains',1,'dobj','carpet had several on it .. ',false
89354,'IN','on','on',1,'prep','had several stains it .. ',false
89355,'PRP','it','it',1,'pobj','several stains on .. ',false
89356,'.','..','..',0,'punct','stains on it ',false
89357,'DT','the','the',1,'det','lamp was broken ',false
