@relation Lage

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
5920,'tv room did work ','tv room do work ','NN NN VBD VB ','_tv_in _room_did _did_not ',0,0,0,0,0,0,0,0,false
5944,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
5945,'location amenities ','location amenity ','NNP NNS ','_location_and _amenities_around ',0,0,0,0,0,0,0,0,false
5946,'rooms hotel had fixtures furniture was worn ','room hotel have fixture furniture be wear ','NNS NN VBD NNS NN VBD VBN ','_rooms_and _hotel_had _had_fixtures _fixtures_and _furniture_which _was_worn _worn_out ',0,0,0,0,0,0,0,0,false
5947,'needs be changed was small moisture room ','need be change be small moisture room ','NNS VB VBN VBD NN NN NN ','_needs_to _be_changed _changed_and _was_a _small_of _moisture_in ',0,0,0,0,0,0,0,0,false
5974,'had comfortable room pleasant experience ','have comfortable room pleasant experience ','VBD JJ NN JJ NN ','_had_a _comfortable_room _room_and _pleasant_experience _experience_. ',0,0,0,0,0,0,0,0,false
5975,'perfect location heart village minuets old montreal ','perfect location heart village minuet old montreal ','NNP NN NN NN NNS JJ NNP ','_perfect_location _location_in _heart_of _village_and _minuets_from _old_montreal _montreal_. ',0,0,0,0,0,0,0,0,true
5976,'fridge room ','fridge room ','NN NN ','_fridge_in ',0,0,0,0,0,0,0,0,false
6006,'nice enough hotel poor customer service ','nice enough hotel poor customer service ','JJ JJ NN JJ NN NN ','_nice_enough _enough_hotel _hotel_but _poor_customer _customer_service _service_. ',0,0,0,0,0,0,0,0,false
6007,'location hotel was good ','location hotel be good ','NN NN VBD JJ ','_location_of _hotel_was _was_good _good_. ',0,0,0,0,0,0,0,0,true
6008,'was issue hot water water shower several hours morning ','be issue hot water water shower several hour morning ','VBD NN JJ NN NN NN JJ NNS NN ','_was_an _issue_with _hot_water _water_and _water_from _shower_for _several_hours _hours_one _morning_. ',0,0,0,0,0,0,0,0,false
6009,'had been fitness room needed shower ','have be fitness room need shower ','VBD VBN NN NN VBD NN ','_had_just _been_to _fitness_room _room_so _needed_a _shower_. ',0,0,0,0,0,0,0,0,false
6010,'was told was issue someone get one did ','be tell be issue someone get #crd# do ','VBD VBN VBD NN NN VB NN VBD ','_was_told _told_there _was_an _issue_and _someone_would _get_back _one_ever _did_. ',0,0,0,0,0,0,0,0,false
6011,'end took cold bath sink ','end take cold bath sink ','NN VBD JJ NN NN ','_end_i _took_a _cold_ _bath_ _sink_. ',0,0,0,0,0,0,0,0,false
6012,'issues happen customer service was poor did mention checked ','issue happen customer service be poor do mention check ','NNS VB NN NN VBD JJ VBD VB VBD ','_issues_happen _happen_, _customer_service _service_was _was_poor _poor_- _did_nt _mention_it _checked_out ',0,0,0,0,0,0,0,0,false
6058,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
6059,'location ','location ','NN ','_location_. ',0,0,0,0,0,0,0,0,false
6060,'view ','view ','NNP ','_view_. ',0,0,0,0,0,0,0,0,false
6061,'sketchy electrical outlets mini fridge understaffed front desk waits ','sketchy electrical outlet mini fridge understaffed front desk wait ','JJ JJ NNS JJ NN JJ JJ NN VBZ ','_sketchy_electrical _electrical_outlets _outlets_, _mini_fridge _fridge_, _understaffed_at _front_desk _desk_so _waits_. ',0,0,0,0,0,0,0,0,false
6062,'inconsistent pricing answers inquiring staying night ','inconsistent pricing answer inquire stay night ','JJ NN NNS VBG VBG NN ','_inconsistent_pricing _pricing_and _answers_when _inquiring_about _staying_another ',0,0,0,0,0,0,0,0,false
6096,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
6097,'location excellent lively streets metro hub ','location excellent lively street metro hub ','NNP JJ JJ NNS NN NN ','_location_excellent _excellent_, _lively_streets _streets_and _metro_hub _hub_. ',0,0,0,0,0,0,0,0,true
6098,'beds were excellent ','bed be excellent ','NNS VBD JJ ','_beds_were _were_excellent _excellent_. ',0,0,0,0,0,0,0,0,false
6099,'rooms are worse lobby restaurant need total renewal ','room be bad lobby restaurant need total renewal ','NNS VBP JJR NN NN VBP JJ NN ','_rooms_are _are_much _worse_than _lobby_, _restaurant_etc. _need_total _total_renewal _renewal_. ',0,0,0,0,0,0,0,0,false
6128,'s good ','s good ','VBZ JJ ','_s_was _good_. ',0,0,0,0,0,0,0,0,false
6129,'location great bathroom needs upgrade reno areas furniture seems 80s ','location great bathroom need upgrade reno area furniture seem 0s ','NNP JJ NN NNS VBP NN NNS NN VBZ NNS ','_location_great _great_just _bathroom_needs _needs_upgrade _upgrade_of _reno_in _areas_and _furniture_seems _seems_from _80s_. ',0,0,0,0,0,0,0,0,true
6130,'lights did work face cloths free breakfast priced weekend night is priced abd get nothing pay parking ','light do work face cloth free breakfast price weekend night be price abd get nothing pay parking ','NNS VBD VB NN NNS JJ NN VBN NN NN VBZ VBN JJ VBP NN VB NN ','_lights_did _did_not _work_no _face_cloths _cloths_and _free_breakfast _breakfast_and _priced_weekend _weekend_$ _night_is _is_over _priced_abd _abd_get _get_nothing _nothing_plus _pay_parking _parking_... ',0,0,0,0,0,0,0,0,false
6131,'price weekend dropped % ','price weekend drop % ','NN NN VBD NN ','_price_after _weekend_dropped _dropped_by ',0,0,0,0,0,0,0,0,false
6160,'great city location makes accessible ','great city location make accessible ','JJ NN NN VBZ JJ ','_great_city _city_and _location_makes _makes_it _accessible_. ',0,0,0,0,0,0,0,0,true
6161,'location is excellent hotel is clean staff congenial ','location be excellent hotel be clean staff congenial ','NNP VBZ JJ NNP VBZ JJ NN NN ','_location_is _is_excellent _excellent_hotel _hotel_is _is_clean _clean_& _staff_congenial _congenial_. ',0,0,0,0,0,0,0,0,true
6162,'paid ','pay ','VBD ','_paid_$ ',0,0,0,0,0,0,0,0,false
6163,'night average room ','night average room ','NN JJ NN ','_night_in _average_room ',0,0,0,0,0,0,0,0,false
6190,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
6191,'good location f1 race ','good location f1 race ','JJ NN NNP NN ','_good_location _location_for _f1_race _race_. ',0,0,0,0,0,0,0,0,true
6192,'large homeless population area ','large homeless population area ','JJ JJ NN NN ','_large_homeless _homeless_population _population_in _area_. ',0,0,0,0,0,0,0,0,false
6220,'s was ','s be ','VBZ VBD ','_s_was _was_ok ',0,0,0,0,0,0,0,0,false
6221,'location ','location ','NN ','_location_. ',0,0,0,0,0,0,0,0,false
6222,'is nice ','be nice ','VBZ JJ ','_is_very _nice_. ',0,0,0,0,0,0,0,0,false
6223,'carpet needs be changed ','carpet need be change ','NN VBZ VB VBN ','_carpet_needs _needs_to _be_changed _changed_. ',0,0,0,0,0,0,0,0,false
6224,'room wasn t best mold bottom tiles ','room wasn t good mold bottom tile ','NN NN VB JJS NN NN NNS ','_room_wasn _wasn_, _t_the _best_mold _mold_around _bottom_of _tiles_. ',0,0,0,0,0,0,0,0,false
6225,'melled pot room ','melled pot room ','VBN NN NN ','_melled_like _pot_in ',0,0,0,0,0,0,0,0,false
6272,'stay ensure ','stay ensure ','VB VB ','_stay_here _ensure_mgmt ',0,0,0,0,0,0,0,0,false
6273,'follows concerns address ','follow concern address ','VBZ NNS VBP ','_follows_up _concerns_i _address_. ',0,0,0,0,0,0,0,0,false
6274,'location was great ','location be great ','NN VBD JJ ','_location_was _was_great _great_. ',0,0,0,0,0,0,0,0,true
6275,'lobby nice clean staff helpful ','lobby nice clean staff helpful ','NN JJ JJ NN JJ ','_lobby_nice _nice_and _clean_, _staff_helpful _helpful_... ',0,0,0,0,0,0,0,0,false
6276,'','','','',0,0,0,0,0,0,0,0,false
6277,'furniture was falling dresser drawers were broken bathroom ceiling had mold drapes were dirty stained informed staff situation broken furniture did seem be interested following noted condition ','furniture be fall dresser drawer be break bathroom ceiling have mold drape be dirty stained inform staff situation broken furniture do seem be interested follow note condition ','NN VBD VBG NN NNS VBD VBN NN NN VBD NN NNS VBD JJ JJ VBD NN NN JJ NN VBD VB VB JJ VBG VBD NN ','_furniture_was _was_falling _falling_apart _dresser_drawers _drawers_were _were_broken _broken_( _bathroom_ceiling _ceiling_had _had_mold _mold_, _drapes_were _were_dirty _dirty_and _stained_, _informed_staff _staff_of _situation_specially _broken_furniture _furniture_, _did_nt _seem_to _be_interested _interested_in _following_up _noted_that _condition_of ',0,0,0,0,0,0,0,0,false
6278,'have pursued mgmt ','have pursue mgmt ','VB VBN NN ','_have_pursued _pursued_it _mgmt_. ',0,0,0,0,0,0,0,0,false
6279,'based staff level concern assumed matter ','base staff level concern assume matter ','VBN NN NN NN VBD VB ','_based_on _staff_s _level_of _concern_i _assumed_it _matter_. ',0,0,0,0,0,0,0,0,false
6330,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
6331,'location hotel great bed ','location hotel great bed ','NNP NNP JJ NN ','_location_of _hotel_, _great_bed _bed_. ',0,0,0,0,0,0,0,0,false
6332,'center montreal metro station ','center montreal metro station ','NN NNP NNP NN ','_center_of _montreal_and _metro_station _station_. ',0,0,0,0,0,0,0,0,true
6333,'expensive quality ','expensive quality ','JJ NN ','_expensive_for _quality_. ',0,0,0,0,0,0,0,0,false
6334,'are plenty restaurant neighborhood serve better breakfast ','be plenty restaurant neighborhood serve good breakfast ','VBP NN NN NN VBP JJR NN ','_are_plenty _plenty_of _restaurant_in _neighborhood_that _serve_a _better_breakfast _breakfast_. ',0,0,0,0,0,0,0,0,true
6364,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
6365,'is old hotel facilities reflect ','be old hotel facility reflect ','VBZ JJ NN NNS VBP ','_is_an _old_hotel _hotel_, _facilities_reflect _reflect_it ',0,0,0,0,0,0,0,0,false
6386,'great location great value ','great location great value ','JJ NN JJ NN ','_great_location _location_and _great_value _value_! ',0,0,0,0,0,0,0,0,true
6387,'view was amazing beds were comfortable ','view be amazing bed be comfortable ','NN VBD JJ NNS VBD JJ ','_view_was _was_amazing _amazing_and _beds_were _were_very _comfortable_! ',0,0,0,0,0,0,0,0,true
6388,'music is loud street weekends ends pm ','music be loud street weekend end pm ','NN VBZ JJ NN NNS VBZ NN ','_music_is _is_very _loud_across _street_on _weekends_but _ends_at _pm_. ',0,0,0,0,0,0,0,0,false
6389,'','','','',0,0,0,0,0,0,0,0,false
6390,'was noise woke days row am am complained few times nothing was fixed ','be noise wake day row am am complain few time nothing be fix ','VBD NN VBD NNS NN NN NN VBD JJ NNS NN VBD VBN ','_was_a _noise_that _woke_us _days_in _row_at _am_and _am_and _complained_a _few_times _times_but _nothing_was _was_fixed _fixed_. ',0,0,0,0,0,0,0,0,false
6438,'priced hotel great location ','price hotel great location ','VBN NN JJ NN ','_priced_hotel _hotel_in _great_location _location_. ',0,0,0,0,0,0,0,0,true
6439,'updates be great ','update be great ','NNS VB JJ ','_updates_could _be_great _great_. ',0,0,0,0,0,0,0,0,false
6440,'stay ','stay ','VB ','_stay_again ',0,0,0,0,0,0,0,0,false
6441,'staff friendly helpful easy check ','staff friendly helpful easy check ','NN JJ JJ JJ NN ','_staff_friendly _friendly_and _helpful_, _easy_check _check_in ',0,0,0,0,0,0,0,0,false
6442,'site underground covered parking access was plus downtown ','site underground cover parking access be plus downtown ','NN JJ VBN NN NN VBD NN NN ','_site_underground _underground_covered _covered_parking _parking_with _access_was _was_a _plus_for _downtown_. ',0,0,0,0,0,0,0,0,false
6443,'hotel location be beat price s close berri uqam metro is food court building grocery store ','hotel location be beat price s close berri uqam metro be food court building grocery store ','NN NN VB VBN NN VBZ JJ NNP NNP NNP VBZ NN NN NN NN NN ','_hotel_location _location_itself _be_beat _beat_for _price_too _s_close _close_to _berri_- _uqam_metro _metro_, _is_a _food_court _court_in _building_and _grocery_store _store_. ',0,0,0,0,0,0,0,0,true
6444,'re close village ste denis other streets interest walking distance ','be close village ste denis other street interest walk distance ','VBP JJ NNP NNP NNP JJ NNS NN VBG NN ','_re_also _close_to _village_, _ste_denis _denis_and _other_streets _streets_of _interest_within _walking_distance _distance_too ',0,0,0,0,0,0,0,0,true
6445,'furniture rooms little run bathroom do good scrubbing nothing horrific ','furniture room little run bathroom do good scrubbing nothing horrific ','NN NNS JJ NN NN VB JJ NN NN JJ ','_furniture_in _rooms_a _little_run _run_down _bathroom_too _do_with _good_scrubbing _scrubbing_, _nothing_horrific _horrific_. ',0,0,0,0,0,0,0,0,false
6446,'','','','',0,0,0,0,0,0,0,0,false
6447,'none smoking hotel were guests smoking rooms smell came vents last night stay ','none smoking hotel be guest smoke room smell come vent last night stay ','NN NN NN VBD NNS VBG NNS NN VBD NNS JJ NN NN ','_none_smoking _smoking_hotel _hotel_there _were_guests _guests_smoking _smoking_in _rooms_, _smell_came _came_through _vents_on _last_night _night_of _stay_. ',0,0,0,0,0,0,0,0,false
6448,'quick call frontdesk were apologetic said look ','quick call frontdesk be apologetic say look ','JJ NN NN VBD JJ VBD VB ','_quick_call _call_to _frontdesk_and _were_very _apologetic_and _said_they _look_in ',0,0,0,0,0,0,0,0,false
6516,'do better transparent customer service ','do good transparent customer service ','VB JJR JJ NN NN ','_do_better _better_ _transparent_ _customer_service _service_. ',0,0,0,0,0,0,0,0,false
6517,'location comfort ','location comfort ','NN NN ','_location_and _comfort_. ',0,0,0,0,0,0,0,0,false
6518,'reserved king bed city view ','reserve king bed city view ','VBD NNP NN NNP NNP ','_reserved_king _king_bed _bed_w _city_view _view_. ',0,0,0,0,0,0,0,0,false
6519,'said upgraded business level ','say upgrade business level ','VBD VBD NN NN ','_said_they _upgraded_me _business_level _level_. ',0,0,0,0,0,0,0,0,false
6520,'did have city view was next elevator ','do have city view be next elevator ','VBD VB NNP NN VBD JJ NN ','_did_not _have_a _city_view _view_and _was_next _next_to _elevator_. ',0,0,0,0,0,0,0,0,true
6521,'felt was amusement park days sounds elevators going ','felt be amusement park day sound elevator go ','NNP VBD NN NN NNS NNS NNS VBG ','_felt_like _was_in _amusement_park _park_for _days_- _sounds_of _elevators_going _going_up ',0,0,0,0,0,0,0,0,false
6556,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
6557,'bathroom fans was loud bathroom was picture website showed ','bathroom fan be loud bathroom be picture website show ','NN NNS VBD JJ NN VBD NN NN VBD ','_bathroom_fans _fans_was _was_very _loud_, _bathroom_was _was_not _picture_on _website_showed ',0,0,0,0,0,0,0,0,false
6576,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
6577,'location terrific ','location terrific ','NNP JJ ','_location_us _terrific_. ',0,0,0,0,0,0,0,0,true
6578,'hotel is getting bit dated okay ','hotel be get bit dated okay ','NNP VBZ VBG NN JJ JJ ','_hotel_is _is_getting _getting_a _bit_dated _dated_, _okay_. ',0,0,0,0,0,0,0,0,false
6579,'was disappointed was fridge room ','be disappoint be fridge room ','VBD VBN VBD NN NN ','_was_disappointed _disappointed_that _was_no _fridge_in _room_. ',0,0,0,0,0,0,0,0,false
6614,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
6615,'good location ','good location ','JJ NN ','_good_location _location_. ',0,0,0,0,0,0,0,0,true
6616,'vehicle fit underground parking created bit chaos beginning ','vehicle fit underground parking create bit chaos beginning ','NN VB JJ NN VBD NN NN NN ','_vehicle_could _fit_in _underground_parking _parking_which _created_a _bit_of _chaos_at _beginning_. ',0,0,0,0,0,0,0,0,false
6617,'trying find spot close get vehicle ','try find spot close get vehicle ','VBG VB NN JJ VB NN ','_trying_to _find_a _spot_close _close_enough _get_to _vehicle_. ',0,0,0,0,0,0,0,0,false
6618,'part was inconcvenient ','part be inconcvenient ','NN VBD JJ ','_part_was _was_rather _inconcvenient_. ',0,0,0,0,0,0,0,0,false
6619,'weather was good getting vehicle located place was okay ','weather be good get vehicle locate place be okay ','NN VBD JJ VBG NN VBN NN VBD JJ ','_weather_was _was_good _good_so _getting_back _vehicle_when _located_a _place_was _was_okay _okay_. ',0,0,0,0,0,0,0,0,false
6620,'was bit concerned leaving vehicle unattended parking lot took chances ','be bit concerned leave vehicle unattended parking lot take chance ','VBD NN JJ VBG NN JJ NN NN VBD NNS ','_was_a _bit_concerned _concerned_about _leaving_the _vehicle_in _unattended_parking _parking_lot _lot_but _took_my _chances_. ',0,0,0,0,0,0,0,0,false
6670,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
6671,'location space room comfy bed ','location space room comfy bed ','NNP NN NN JJ NN ','_location_, _space_of _room_, _comfy_bed _bed_. ',0,0,0,0,0,0,0,0,false
6672,'were terrible noises plumbing adjacent rooms high whining vibrating sound ','be terrible noise plumbing adjacent room high whining vibrate sound ','VBD JJ NNS NN JJ NNS JJ NN VBG NN ','_were_terrible _terrible_noises _noises_from _plumbing_in _adjacent_rooms _rooms_-- _high_whining _whining_, _vibrating_sound _sound_. ',0,0,0,0,0,0,0,0,false
