@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
282,'good ','hotel perfect get around berlin . bar / restaurant music enjoye . #crd# complaint shower area product shampoo - shower gel . shower water water come floor .. mat provided ','shower area ','+lage  +komfort  -sauberkeit  ','',0.37142857142857144,0.0071428571428571435,0.0,1.0,0.0,0.0,0.0,20.666666666666668,8.3
283,'good ','great location . probably good location stay berlin . friendly staff breakfast good ','. air conditioning break / didnt work . room way warm . pillow good ','+lage  +lage  +hotelpersonal  +other  ',' -ausstattung -ausstattung   -komfort  -komfort ',0.37142857142857144,0.16724137931034483,0.07126436781609194,1.0,1.0,0.0,0.0,1.25,8.3
284,'pleasant ','location ','. small room , noisy room beside lift . charge 0 euro extra . give 0 square meter room outline #url# . give small 0 meter square room . staff personel rude . 0 espresso capsule room . get , pay !! ','','-komfort  -komfort  -preis-leistungs-verhltnis  -komfort  -hotelpersonal  -komfort  ',0.65,0.0,-0.5666666666666667,0.0,0.5,0.0,-0.2,0.030405405405405407,6.7
285,'great location ! ','location park inn superb . great view tv tower . ','bed double 0 mattress stick together ! amenity poor provided hand body wash shampoo , conditioner body lotion . view great window need clean . ','+lage  +lage  +lage  ','-komfort   -komfort  -komfort  -komfort  -komfort +lage   -sauberkeit ',0.16,0.09272727272727273,0.10181818181818181,1.0,1.0,0.0,-0.4,0.32599118942731276,7.5
286,'good ','location nice , view hotel nice , elevator really fast . staff friendly room modern nice design , ','i double room . bed #crd# seperate bed put next , wheel move away . i panorama double room corner , internet connection really bad . ','+lage  +lage  +ausstattung  +hotelpersonal  +komfort  ','-wlan  ',0.37142857142857144,0.11219512195121953,-0.017073170731707315,1.0,0.0,0.0,-0.6,0.5627705627705628,8.3
287,'pleasant ','location ','','','',0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
288,'good ','room nice , breakfast good , staff kind ','- rooms close elevator noisy . i room 0 every night i get come back  partying  . - pipe make realy loud noise someone abowe use shower . kinda make impossible sleep 0 . reception send soneone could really anything . ','+komfort  +other  +hotelpersonal  ','-komfort  -komfort  -komfort  ',0.65,0.17941176470588238,-0.18529411764705883,1.0,0.0,0.0,-0.2,0.14201183431952663,7.5
289,'clean great location ','room lovely clean , hotel great location . downstairs restaurant food entertainment good ','give #crd# pillow ( flat pillow ever ) make bed uncomforable . shower sometimes leak floor . ','+lage  +komfort  +lage  +other  +komfort  ','-komfort  -komfort  -komfort  -sauberkeit  ',0.3076923076923077,0.18448275862068964,-0.010919540229885057,1.0,0.3333333333333333,0.0,-0.2,0.7985611510791367,7.9
290,'good ','staff fine check quick room nice great location ','pillow bad ','+hotelpersonal  +other  +komfort  +lage  ','-komfort  ',0.65,0.12432432432432432,-0.02882882882882883,1.0,0.3333333333333333,0.0,-0.6,2.6,7.1
291,'hotel good view berlin ','location room view #crd# good preference hotel . hotel kindly respond request provided room upper floor . finally amazing view room berlin tele-tower , alexanderplatz beliner dom . even use restaurant cafe breakfast dinner - buy food drink kaufland supermarket behind enjoy food drink excellent view ! 0 % expect hotel ) ) ) bed pillow comfortable sleep well ','wifi terrible - low speed applicable 0 st century :) room big money ( 0 euro / night without breakfast ) ','+lage  +lage  +lage  +hotelpersonal  +lage  +komfort  +komfort  +komfort  ','-wlan  -wlan   -wlan  -komfort ',0.11818181818181818,0.056321839080459776,9.404388714733543E-4,1.0,1.0,0.0,-0.6,3.7094594594594597,8.3
292,'good location wining , dining shopping ! ','location , everything nearby . good location shopping , good walking distance museum attraction . excellent restaurant verity close . ','room bit small , get bed type i request booking . ','+lage  +lage  +lage  +lage  +lage  +lage  +lage  ','-komfort  ',0.11071428571428572,0.13421052631578947,-0.0043859649122807015,1.0,0.0,0.0,0.0,2.157142857142857,7.9
293,'good ','fresh sweet bread raisin breakfast !! good location . clean room ','0* hotel . i really surprised lack bottle still water #crd# - use slipper room . i wear sock instead slipper . ','+other  +other  +lage  +sauberkeit  ','-komfort  -komfort  ',0.65,0.22749999999999998,-0.035833333333333335,1.0,0.0,0.0,-0.4,0.5034013605442177,7.9
294,'good exp ? rience day #crd# end , park inn good choice , visit berlin . ','employee nice . localization practical , lot transport . lift quick towait lot . bed pilow good . ','many people expect check 0h / big queue . fridge room . #crd# employe nice #crd# , kind patient . ','+other  +hotelpersonal  +lage  +lage  +ausstattung  +komfort  +komfort  ','-other  -komfort   -hotelpersonal +hotelpersonal  +hotelpersonal  ',0.08493150684931507,0.0375,0.05267857142857143,1.0,1.0,0.0,-0.2,1.079268292682927,7.5
295,'great value money , locate central location ','i like location hotel . perfect easily accessible everything would possibly need . #ord# floor view also quite nice . shower pressure also really great : ','. i sit lobby gentleman hotel rudely come request proof room key i hotel resident i stay lobby ? i find rather strange . tiny leak shower area . ','+preis-leistungs-verhltnis  +lage  +lage  +lage  +lage  +komfort  ','-hotelpersonal  -sauberkeit  ',0.07647058823529412,0.06846153846153845,2.564102564102572E-4,1.0,1.0,-0.2,-0.4,0.9110169491525424,7.9
296,'good ','location cleanliness ','replenish toiletry ','','',0.65,0.2,0.05,1.0,0.5,0.0,0.0,0.8620689655172413,7.9
297,'good ','location ','size room bed , small ','','-komfort  ',0.65,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,0.25,7.1
298,'value money , great location view room . however - uncomfortable bed pillow ','excellent location view room #ord# floor , need us visit roof top . lady reception nice see us young couple , promise give us good room ','pillow - extremely uncomfortable !! small flat , #ord# night strong back neck pain . i would suggest change normal comfortable pillow - normal #crd# , value guest comfort . bad internet connect - i believe come tv tower hotel s fault . curtain wall separate room bath - #crd# common space . ','+preis-leistungs-verhltnis  +lage  +lage  +lage  +lage  +hotelpersonal  ','-komfort  -komfort  -komfort  -wlan  ',0.024242424242424242,0.08837438423645319,9.195402298850588E-4,1.0,1.0,-0.2,-0.6,0.5356265356265356,7.5
299,'wonderful ','nice , little room bathtub middle :) cosy quiet , utmost importance . also clean , everything #crd# would need short stay ','building humongous i enjoy lobby section . bit confusing friendly . ',' +komfort ','+ausstattung   -ausstattung -hotelpersonal  ',0.7,0.06434782608695652,0.04434782608695652,1.0,1.0,0.0,-0.4,1.8736842105263158,9.2
300,'good stay ','location n room allot ','check good ','+other  ',' -other ',0.37142857142857144,0.0,0.1368421052631579,0.0,1.0,0.0,0.0,1.0,7.5
301,'pleasant ','location ','. air conditioner . shower bathroom bed place . room small . ','','-komfort  -komfort  ',0.65,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.2,0.10843373493975904,6.7
302,'great short stay ','excellent location . amazing view city tv tower close public transport room clean coffee machine room ','pillow soft ','+lage  +lage  +lage  +sauberkeit  ',' -komfort ',0.1,0.09207317073170733,0.016260162601626015,1.0,1.0,0.0,0.0,6.636363636363637,8.8
303,'wonderful ','excellent breakfast ','bathroom arrangement ','+other  ','',0.7,0.4428571428571429,0.0,1.0,0.0,0.0,0.0,0.9523809523809523,9.2
304,'great loction unfortunately slow internet ','comfy bed , nive view tv - tower alexanderplatz ! . lift work well fast . breakfast quite nice , reception staff . great location , right platz close subway . excellent explore sight ','wi - fi bad , although i complain say nothing . bad 0 - star hotel , especially since i business presentation finish evening . i ofered solution i ask . also , shower room leak water main room , room quite cold november evening . i try turn heating seem work properly . another thing , 0* would expect #crd# english - language tv - channel . unfortunately i could watch cnn 0 evening , german / french / arabic / spanish etc obviously pc could use watch anything , due slow internet . ','+komfort  +ausstattung  +ausstattung  +other  +hotelpersonal  +lage  +lage  ','-wlan  -wlan  -sauberkeit  -komfort   -komfort -wlan  ',-0.021052631578947364,0.07375,-0.027604166666666662,1.0,1.0,0.0,-0.6,0.3475274725274725,7.1
305,'good ','mini bar fridge room !! also cleaner knock open door straight away around 0 annoying ','','-komfort  -komfort  -hotelpersonal  ','',0.65,-0.009090909090909089,0.0,1.0,0.0,-0.4,0.0,0.0,7.9
306,'wonderful ','location amazing . s almost everything need , transport take throughout city . staff competent : malfunction room card reader ( could enter ) within 0 minute tell reception problem fix ','','+lage  +hotelpersonal  -komfort  +hotelpersonal  ','',0.7,0.011240310077519381,0.0,1.0,0.0,-0.4,0.0,0.0,9.2
307,'wonderful ','great location , super view , receptionist kind ','cold room , breakfast croissant ','+lage  +lage  +hotelpersonal  ','-komfort -null -other  ',0.7,0.16428571428571428,-0.03571428571428571,1.0,0.5,0.0,0.0,0.9814814814814815,9.2
308,'pleasant ','breakfast , location , size room , reception staff ','. pillow ( almost mot exist ) abd fact pay many additional servrices like luggage room kate check . price snack water lobby high . also pay enter roof top . overall price hotel go end really high . toomany hide cost . ','','-preis-leistungs-verhltnis  -preis-leistungs-verhltnis  -preis-leistungs-verhltnis  ',0.65,0.016129032258064516,0.19784946236559142,0.5,1.0,0.0,-0.4,0.16938110749185667,6.7
309,'good ','bed comfortable . view amazing , stay #ord# floor , pity view alexplatz side though beautiful memorable . nice clean room , personal also evry friendly organized ','i like bathroom side room , room small toiler shower way fit . wall thin feeling bit strange . ','+komfort  +lage  +lage  +lage  +komfort  +sauberkeit  +hotelpersonal  +hotelpersonal  ',' -komfort -komfort  -komfort  -other  ',0.65,0.09668874172185431,0.00883002207505519,1.0,1.0,-0.4,-0.2,1.2184466019417475,7.9
310,'wonderful ','location near many tourist attraction . spacious room . comfortable table next window ','check - take 0 minute queue quite slow process even original credit card i use pay room advance ( month ! ) check . happily i . park inn mobile application check  available country  google play store i doom wait queue . ','+lage  +komfort  +komfort  ','-other   -other -other  ',0.7,0.11521739130434783,0.052898550724637686,1.0,1.0,0.0,-0.4,0.25067385444743934,9.2
311,'birthday berlin ','amazing view window , delicious cake birthday gift present bar ','dirty window could open take photo ','+other  ','-sauberkeit   -sauberkeit ',0.1,0.1565217391304348,-0.034782608695652174,1.0,0.0,0.0,-0.4,1.462962962962963,9.2
312,'good ','excellent breakfast highlight hotel . also amazing location right alexander platz . room nice , cosy . nice bar hotel lobby . would stay ','cleaning could good . big hotel , also bite crowdy . interior equipment look little old .. still good price . ','+other  +lage  +komfort  +komfort  +ausstattung  +other  ',' -sauberkeit +ausstattung  -ausstattung  -ausstattung  +preis-leistungs-verhltnis  ',0.65,0.1058252427184466,0.06051779935275081,1.0,1.0,-0.4,0.0,1.1096774193548387,7.5
313,'good ','staff location excellent , hotel really nice . bed terrible give double bed #crd# us rock hard slim pillow may well even extra try bulk . i ended give mine partner could try get good night sleep i go without . s reason i wo go back recommend anyone . make #crd# terrible night sleep long tired day berlin ','bed pillow important thing hotel . wifi work i live without ','+hotelpersonal  +lage  +ausstattung  -komfort  -komfort  -komfort  -other  -komfort  -komfort  ',' -wlan ',0.37142857142857144,0.028610206297502713,0.01216069489685125,1.0,1.0,-0.6,0.0,4.296296296296297,8.3
314,'good ','location excellent fantastic view ','. breakfast 0 euro absolutely awful . tell check much . air con room also broke - ideal . ','+lage  +lage  ','-other   -komfort -komfort  ',0.65,0.23157894736842108,-0.08947368421052633,1.0,1.0,0.0,-0.6,0.27388535031847133,7.5
315,'nice , repeat . ','hotel adequate fairly inexpensive . view #ord# storey room spectacular . check quick expedient . get central station hotel extremely easy . ','','+preis-leistungs-verhltnis  +ausstattung  +lage  +other  +other  +lage  ','',0.07272727272727274,0.0652892561983471,0.0,1.0,0.0,0.0,0.0,0.0,7.9
316,'excellent ','excellent location right center berlin near public transport hub , marvelous view room towards tv tower , good breakfast , spacious comfortable room ','','+lage  +lage  +lage  +other  +komfort  +komfort  ','',0.65,0.15372340425531913,0.0,1.0,0.0,0.0,0.0,0.0,8.8
317,'wonderful ','love lounge area - great wine appetizer ','check process long - 0 minute line long international flight ! frustrating . ','+ausstattung  +other  +other  ','-other  ',0.7,0.13214285714285715,-0.02142857142857143,1.0,0.0,0.0,-0.4,0.49038461538461536,9.2
318,'good ','view panorama room pretty nice . breakfast good ','shower area particular toalet proper door privacy . panorama view nice #ord# floor still open i expect . ','+lage  +other  ',' -komfort +lage  -other  ',0.65,0.17297297297297295,0.1108108108108108,1.0,1.0,0.0,0.0,0.3333333333333333,7.1
319,'wonderful ','location ','','','',0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
320,'good ','hotel perfect location , alexanderplatz , next metro station , shopping mall attraction around . museum within walk distance . also bus line tegel airport arrive . hotel skyscrapper excellent view room , cosy lobby , good restaurant , rooftop cafe . also , reasonable price compare hotel around ','room small 0 - star hotel . i stay alone , i imagine couple small . pillow bed comfortable . also , bathroom small , locate corner room semi-transparent glass around . i sure awkward even couple . free wifi flawed ; sometimes slow , didt connect i room . also issue cleanliness ; i find pair old sock drawer , i sure still . ','+lage  +lage  +lage  +lage  +lage  +ausstattung  +preis-leistungs-verhltnis  ','-komfort   -komfort -komfort  +wlan   -wlan -wlan  -wlan  -sauberkeit  -sauberkeit  ',0.65,0.05375494071146245,0.006851119894598156,1.0,1.0,-0.4,-0.4,0.7504393673110721,7.5
