@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
5473,'i could nt believe that the swimming pool in a 4 star esablishment did nt open during weekdays till 6.00 pm . ','i could not believe that the swimming pool in a 0 star esablishment do not open during weekday till 0 pm . ','_i_could _could_nt _nt_believe _believe_that _that_the _the_swimming _swimming_pool _pool_in _in_a _a_4 _4_star _star_esablishment _esablishment_did _did_nt _nt_open _open_during _during_weekdays _weekdays_till _till_6.00 _6.00_pm _pm_. ','_i_could _could_not _not_believe _believe_that _that_the _the_swimming _swimming_pool _pool_in _in_a _a_0 _0_star _star_esablishment _esablishment_do _do_not _not_open _open_during _during_weekday _weekday_till _till_0 _0_pm _pm_. ','_PRP_MD _MD_RB _RB_VB _VB_IN _IN_DT _DT_NN _NN_NN _NN_IN _IN_DT _DT_CD _CD_NN _NN_NN _NN_VBD _VBD_RB _RB_VB _VB_IN _IN_NNS _NNS_IN _IN_CD _CD_NN _NN_. ',false
5474,'e is nothing i like better on holiday than going for an early morning swim and was disappointed that this option was not available to me . ','e be nothing i like well on holiday than go for an early morning swim and be disappoint that this option be not available to me . ','_e_is _is_nothing _nothing_i _i_like _like_better _better_on _on_holiday _holiday_than _than_going _going_for _for_an _an_early _early_morning _morning_swim _swim_and _and_was _was_disappointed _disappointed_that _that_this _this_option _option_was _was_not _not_available _available_to _to_me _me_. ','_e_be _be_nothing _nothing_i _i_like _like_well _well_on _on_holiday _holiday_than _than_go _go_for _for_an _an_early _early_morning _morning_swim _swim_and _and_be _be_disappoint _disappoint_that _that_this _this_option _option_be _be_not _not_available _available_to _to_me _me_. ','_LS_VBZ _VBZ_NN _NN_PRP _PRP_VBP _VBP_RB _RB_IN _IN_NN _NN_IN _IN_VBG _VBG_IN _IN_DT _DT_JJ _JJ_NN _NN_NN _NN_CC _CC_VBD _VBD_VBN _VBN_IN _IN_DT _DT_NN _NN_VBD _VBD_RB _RB_JJ _JJ_IN _IN_PRP _PRP_. ',false
5475,'the front desk seemd to be slow in checking visitors into the hotel ','the front desk seem to be slow in check visitor into the hotel ','_the_front _front_desk _desk_seemd _seemd_to _to_be _be_slow _slow_in _in_checking _checking_visitors _visitors_into _into_the _the_hotel ','_the_front _front_desk _desk_seem _seem_to _to_be _be_slow _slow_in _in_check _check_visitor _visitor_into _into_the _the_hotel ','_DT_JJ _JJ_NN _NN_VBN _VBN_TO _TO_VB _VB_JJ _JJ_IN _IN_VBG _VBG_NNS _NNS_IN _IN_DT _DT_NN ',false
5508,'very good . ','very good . ','_very_good _good_. ','_very_good _good_. ','_RB_JJ _JJ_. ',false
5509,'great location ! ','great location ! ','_great_location _location_! ','_great_location _location_! ','_JJ_NN _NN_. ',false
5510,'the room was big and the bed was comfortable . ','the room be big and the bed be comfortable . ','_the_room _room_was _was_big _big_and _and_the _the_bed _bed_was _was_comfortable _comfortable_. ','_the_room _room_be _be_big _big_and _and_the _the_bed _bed_be _be_comfortable _comfortable_. ','_DT_NN _NN_VBD _VBD_JJ _JJ_CC _CC_DT _DT_NN _NN_VBD _VBD_JJ _JJ_. ',false
5511,'my room was next to the lifts , therefore they were quite noisy ','my room be next to the lift , therefore they be quite noisy ','_my_room _room_was _was_next _next_to _to_the _the_lifts _lifts_, _,_therefore _therefore_they _they_were _were_quite _quite_noisy ','_my_room _room_be _be_next _next_to _to_the _the_lift _lift_, _,_therefore _therefore_they _they_be _be_quite _quite_noisy ','_PRP$_NN _NN_VBD _VBD_JJ _JJ_IN _IN_DT _DT_NNS _NNS_, _,_RB _RB_PRP _PRP_VBD _VBD_RB _RB_JJ ',false
5540,'good stay . ','good stay . ','_good_stay _stay_. ','_good_stay _stay_. ','_JJ_NN _NN_. ',false
5541,'great location . ','great location . ','_great_location _location_. ','_great_location _location_. ','_JJ_NN _NN_. ',false
5542,'f was great . ','f be great . ','_f_was _was_great _great_. ','_f_be _be_great _great_. ','_LS_VBD _VBD_JJ _JJ_. ',false
5543,'everything was ok ','everything be ok ','_everything_was _was_ok ','_everything_be _be_ok ','_NN_VBD _VBD_UH ',false
5582,'a bit outdated but good location . ','a bit outdated but good location . ','_a_bit _bit_outdated _outdated_but _but_good _good_location _location_. ','_a_bit _bit_outdated _outdated_but _but_good _good_location _location_. ','_DT_NN _NN_JJ _JJ_CC _CC_JJ _JJ_NN _NN_. ',false
5583,'good location with parking underground ( which is always a plus ) . ','good location with parking underground ( which be always a plus ) . ','_good_location _location_with _with_parking _parking_underground _underground_( _(_which _which_is _is_always _always_a _a_plus _plus_) _)_. ','_good_location _location_with _with_parking _parking_underground _underground_( _(_which _which_be _be_always _always_a _a_plus _plus_) _)_. ','_JJ_NN _NN_IN _IN_NN _NN_NN _NN_-LRB- _-LRB-_WDT _WDT_VBZ _VBZ_RB _RB_DT _DT_NN _NN_-RRB- _-RRB-_. ',false
5584,'biggest benefit what that hotel was attached to a small mall , with a food court and a grocery store . ','big benefit what that hotel be attach to a small mall , with a food court and a grocery store . ','_biggest_benefit _benefit_what _what_that _that_hotel _hotel_was _was_attached _attached_to _to_a _a_small _small_mall _mall_, _,_with _with_a _a_food _food_court _court_and _and_a _a_grocery _grocery_store _store_. ','_big_benefit _benefit_what _what_that _that_hotel _hotel_be _be_attach _attach_to _to_a _a_small _small_mall _mall_, _,_with _with_a _a_food _food_court _court_and _and_a _a_grocery _grocery_store _store_. ','_JJS_NN _NN_WP _WP_DT _DT_NN _NN_VBD _VBD_VBN _VBN_IN _IN_DT _DT_JJ _JJ_NN _NN_, _,_IN _IN_DT _DT_NN _NN_NN _NN_CC _CC_DT _DT_NN _NN_NN _NN_. ',false
5585,'there s also a interior pools with a life guard it seems . ','there s also a interior pool with a life guard it seem . ','_there_s _s_also _also_a _a_interior _interior_pools _pools_with _with_a _a_life _life_guard _guard_it _it_seems _seems_. ','_there_s _s_also _also_a _a_interior _interior_pool _pool_with _with_a _a_life _life_guard _guard_it _it_seem _seem_. ','_EX_VBZ _VBZ_RB _RB_DT _DT_JJ _JJ_NNS _NNS_IN _IN_DT _DT_NN _NN_NN _NN_PRP _PRP_VBZ _VBZ_. ',false
5586,'hotel is a bit outdated , the counter staff were not very friendly , efficient but with no smile . ','hotel be a bit outdated , the counter staff be not very friendly , efficient but with no smile . ','_hotel_is _is_a _a_bit _bit_outdated _outdated_, _,_the _the_counter _counter_staff _staff_were _were_not _not_very _very_friendly _friendly_, _,_efficient _efficient_but _but_with _with_no _no_smile _smile_. ','_hotel_be _be_a _a_bit _bit_outdated _outdated_, _,_the _the_counter _counter_staff _staff_be _be_not _not_very _very_friendly _friendly_, _,_efficient _efficient_but _but_with _with_no _no_smile _smile_. ','_NNP_VBZ _VBZ_DT _DT_NN _NN_JJ _JJ_, _,_DT _DT_NN _NN_NN _NN_VBD _VBD_RB _RB_RB _RB_JJ _JJ_, _,_JJ _JJ_CC _CC_IN _IN_DT _DT_NN _NN_. ',false
5587,'the price for the breakfast was very high ! ','the price for the breakfast be very high ! ','_the_price _price_for _for_the _the_breakfast _breakfast_was _was_very _very_high _high_! ','_the_price _price_for _for_the _the_breakfast _breakfast_be _be_very _very_high _high_! ','_DT_NN _NN_IN _IN_DT _DT_NN _NN_VBD _VBD_RB _RB_JJ _JJ_. ',true
5610,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
5611,'the front desk errantly provided a key to our room thereby causing us to be awoken by a new guest attempting to enter the room early in the morning and there was no blow dryer in the room - had to call the front desk to obtain same . ','the front desk errantly provided a key to our room thereby cause us to be awake by a new guest attempt to enter the room early in the morning and there be no blow dryer in the room - have to call the front desk to obtain same . ','_the_front _front_desk _desk_errantly _errantly_provided _provided_a _a_key _key_to _to_our _our_room _room_thereby _thereby_causing _causing_us _us_to _to_be _be_awoken _awoken_by _by_a _a_new _new_guest _guest_attempting _attempting_to _to_enter _enter_the _the_room _room_early _early_in _in_the _the_morning _morning_and _and_there _there_was _was_no _no_blow _blow_dryer _dryer_in _in_the _the_room _room_- _-_had _had_to _to_call _call_the _the_front _front_desk _desk_to _to_obtain _obtain_same _same_. ','_the_front _front_desk _desk_errantly _errantly_provided _provided_a _a_key _key_to _to_our _our_room _room_thereby _thereby_cause _cause_us _us_to _to_be _be_awake _awake_by _by_a _a_new _new_guest _guest_attempt _attempt_to _to_enter _enter_the _the_room _room_early _early_in _in_the _the_morning _morning_and _and_there _there_be _be_no _no_blow _blow_dryer _dryer_in _in_the _the_room _room_- _-_have _have_to _to_call _call_the _the_front _front_desk _desk_to _to_obtain _obtain_same _same_. ','_DT_JJ _JJ_NN _NN_RB _RB_VBD _VBD_DT _DT_NN _NN_IN _IN_PRP$ _PRP$_NN _NN_RB _RB_VBG _VBG_PRP _PRP_TO _TO_VB _VB_VBN _VBN_IN _IN_DT _DT_JJ _JJ_NN _NN_VBG _VBG_TO _TO_VB _VB_DT _DT_NN _NN_RB _RB_IN _IN_DT _DT_NN _NN_CC _CC_EX _EX_VBD _VBD_DT _DT_NN _NN_NN _NN_IN _IN_DT _DT_NN _NN_HYPH _HYPH_VBD _VBD_TO _TO_VB _VB_DT _DT_JJ _JJ_NN _NN_TO _TO_VB _VB_JJ _JJ_. ',false
5631,'generally it was good . ','generally it be good . ','_generally_it _it_was _was_good _good_. ','_generally_it _it_be _be_good _good_. ','_RB_PRP _PRP_VBD _VBD_JJ _JJ_. ',false
5632,'location . ','location . ','_location_. ','_location_. ','_NN_. ',false
5633,'bed quality ','bed quality ','_bed_quality ','_bed_quality ','_VBN_NN ',false
5660,'a bit overpriced during long weekends . ','a bit overpriced during long weekend . ','_a_bit _bit_overpriced _overpriced_during _during_long _long_weekends _weekends_. ','_a_bit _bit_overpriced _overpriced_during _during_long _long_weekend _weekend_. ','_DT_NN _NN_JJ _JJ_IN _IN_JJ _JJ_NNS _NNS_. ',false
5661,'location was good . ','location be good . ','_location_was _was_good _good_. ','_location_be _be_good _good_. ','_NN_VBD _VBD_JJ _JJ_. ',false
5662,'rooms are a bit old . ','room be a bit old . ','_rooms_are _are_a _a_bit _bit_old _old_. ','_room_be _be_a _a_bit _bit_old _old_. ','_NNS_VBP _VBP_DT _DT_NN _NN_JJ _JJ_. ',false
5663,'have to move bad in order to find plugs for your phone . ','have to move bad in order to find plug for your phone . ','_have_to _to_move _move_bad _bad_in _in_order _order_to _to_find _find_plugs _plugs_for _for_your _your_phone _phone_. ','_have_to _to_move _move_bad _bad_in _in_order _order_to _to_find _find_plug _plug_for _for_your _your_phone _phone_. ','_VBP_TO _TO_VB _VB_JJ _JJ_IN _IN_NN _NN_TO _TO_VB _VB_NNS _NNS_IN _IN_PRP$ _PRP$_NN _NN_. ',false
5702,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
5703,'room was a fair size . ','room be a fair size . ','_room_was _was_a _a_fair _fair_size _size_. ','_room_be _be_a _a_fair _fair_size _size_. ','_NNP_VBD _VBD_DT _DT_JJ _JJ_NN _NN_. ',false
5704,'my husband loved the pillows ! ','my husband love the pillow ! ','_my_husband _husband_loved _loved_the _the_pillows _pillows_! ','_my_husband _husband_love _love_the _the_pillow _pillow_! ','_PRP$_NN _NN_VBD _VBD_DT _DT_NNS _NNS_. ',false
5705,'good location ! ','good location ! ','_good_location _location_! ','_good_location _location_! ','_JJ_NN _NN_. ',false
5706,'pool was not open when it said it would be . ','pool be not open when it say it would be . ','_pool_was _was_not _not_open _open_when _when_it _it_said _said_it _it_would _would_be _be_. ','_pool_be _be_not _not_open _open_when _when_it _it_say _say_it _it_would _would_be _be_. ','_NNP_VBD _VBD_RB _RB_JJ _JJ_WRB _WRB_PRP _PRP_VBD _VBD_PRP _PRP_MD _MD_VB _VB_. ',false
5707,'staffing issues with the lifegaurds meant we did nt get to use the pool during our stay . ','staffing issue with the lifegaurds mean we do not get to use the pool during our stay . ','_staffing_issues _issues_with _with_the _the_lifegaurds _lifegaurds_meant _meant_we _we_did _did_nt _nt_get _get_to _to_use _use_the _the_pool _pool_during _during_our _our_stay _stay_. ','_staffing_issue _issue_with _with_the _the_lifegaurds _lifegaurds_mean _mean_we _we_do _do_not _not_get _get_to _to_use _use_the _the_pool _pool_during _during_our _our_stay _stay_. ','_NN_NNS _NNS_IN _IN_DT _DT_NNS _NNS_VBD _VBD_PRP _PRP_VBD _VBD_RB _RB_VB _VB_TO _TO_VB _VB_DT _DT_NN _NN_IN _IN_PRP$ _PRP$_NN _NN_. ',false
5735,'my friends and i have stayed here meany times always a good experience , . ','my friend and i have stay here meany time always a good experience , . ','_my_friends _friends_and _and_i _i_have _have_stayed _stayed_here _here_meany _meany_times _times_always _always_a _a_good _good_experience _experience_, _,_. ','_my_friend _friend_and _and_i _i_have _have_stay _stay_here _here_meany _meany_time _time_always _always_a _a_good _good_experience _experience_, _,_. ','_PRP$_NNS _NNS_CC _CC_PRP _PRP_VBP _VBP_VBN _VBN_RB _RB_JJ _JJ_NNS _NNS_RB _RB_DT _DT_JJ _JJ_NN _NN_, _,_. ',false
5736,'great location . ','great location . ','_great_location _location_. ','_great_location _location_. ','_NNP_NNP _NNP_. ',false
5737,'the pillows could be better and the cleaning staff look like they did not have a check list of what was to be done on a daily biases , it was different each time . ','the pillow could be good and the clean staff look like they do not have a check list of what be to be do on a daily bias , it be different each time . ','_the_pillows _pillows_could _could_be _be_better _better_and _and_the _the_cleaning _cleaning_staff _staff_look _look_like _like_they _they_did _did_not _not_have _have_a _a_check _check_list _list_of _of_what _what_was _was_to _to_be _be_done _done_on _on_a _a_daily _daily_biases _biases_, _,_it _it_was _was_different _different_each _each_time _time_. ','_the_pillow _pillow_could _could_be _be_good _good_and _and_the _the_clean _clean_staff _staff_look _look_like _like_they _they_do _do_not _not_have _have_a _a_check _check_list _list_of _of_what _what_be _be_to _to_be _be_do _do_on _on_a _a_daily _daily_bias _bias_, _,_it _it_be _be_different _different_each _each_time _time_. ','_DT_NNS _NNS_MD _MD_VB _VB_JJR _JJR_CC _CC_DT _DT_VBG _VBG_NN _NN_VB _VB_IN _IN_PRP _PRP_VBD _VBD_RB _RB_VB _VB_DT _DT_NN _NN_NN _NN_IN _IN_WP _WP_VBD _VBD_TO _TO_VB _VB_VBN _VBN_IN _IN_DT _DT_JJ _JJ_NNS _NNS_, _,_PRP _PRP_VBD _VBD_JJ _JJ_DT _DT_NN _NN_. ',false
5769,'pleasant but not luxurious . ','pleasant but not luxurious . ','_pleasant_but _but_not _not_luxurious _luxurious_. ','_pleasant_but _but_not _not_luxurious _luxurious_. ','_JJ_CC _CC_RB _RB_JJ _JJ_. ',false
5770,'great location , friendly staff , comfortable bed . ','great location , friendly staff , comfortable bed . ','_great_location _location_, _,_friendly _friendly_staff _staff_, _,_comfortable _comfortable_bed _bed_. ','_great_location _location_, _,_friendly _friendly_staff _staff_, _,_comfortable _comfortable_bed _bed_. ','_JJ_NN _NN_, _,_JJ _JJ_NN _NN_, _,_JJ _JJ_NN _NN_. ',false
5771,'pool had limited hours opened at 6 pm ! ','pool have limited hour open at 0 pm ! ','_pool_had _had_limited _limited_hours _hours_opened _opened_at _at_6 _6_pm _pm_! ','_pool_have _have_limited _limited_hour _hour_open _open_at _at_0 _0_pm _pm_! ','_NNP_VBD _VBD_JJ _JJ_NNS _NNS_VBD _VBD_IN _IN_CD _CD_NN _NN_. ',false
5772,') and was late in opening . ',') and be late in opening . ','_)_and _and_was _was_late _late_in _in_opening _opening_. ','_)_and _and_be _be_late _late_in _in_opening _opening_. ','_-RRB-_CC _CC_VBD _VBD_JJ _JJ_IN _IN_NN _NN_. ',false
5773,'room was a bit worn -- broken vent covering for example -- and ac was hard to operate . ','room be a bit worn -- break vent cover for example -- and ac be hard to operate . ','_room_was _was_a _a_bit _bit_worn _worn_-- _--_broken _broken_vent _vent_covering _covering_for _for_example _example_-- _--_and _and_ac _ac_was _was_hard _hard_to _to_operate _operate_. ','_room_be _be_a _a_bit _bit_worn _worn_-- _--_break _break_vent _vent_cover _cover_for _for_example _example_-- _--_and _and_ac _ac_be _be_hard _hard_to _to_operate _operate_. ','_NNP_VBD _VBD_DT _DT_NN _NN_JJ _JJ_: _:_VBN _VBN_NN _NN_VBG _VBG_IN _IN_NN _NN_: _:_CC _CC_NNP _NNP_VBD _VBD_JJ _JJ_TO _TO_VB _VB_. ',false
5804,'okay . ','okay . ','_okay_. ','_okay_. ','_UH_. ',false
5805,'great location on a lively square . ','great location on a lively square . ','_great_location _location_on _on_a _a_lively _lively_square _square_. ','_great_location _location_on _on_a _a_lively _lively_square _square_. ','_JJ_NN _NN_IN _IN_DT _DT_JJ _JJ_NN _NN_. ',false
5806,'the hotel has had his days , old , outdated . ','the hotel have have his day , old , outdated . ','_the_hotel _hotel_has _has_had _had_his _his_days _days_, _,_old _old_, _,_outdated _outdated_. ','_the_hotel _hotel_have _have_have _have_his _his_day _day_, _,_old _old_, _,_outdated _outdated_. ','_DT_NN _NN_VBZ _VBZ_VBN _VBN_PRP$ _PRP$_NNS _NNS_, _,_JJ _JJ_, _,_JJ _JJ_. ',false
5807,'needs renovation . ','need renovation . ','_needs_renovation _renovation_. ','_need_renovation _renovation_. ','_NNS_NN _NN_. ',false
5831,'pleasant . ','pleasant . ','_pleasant_. ','_pleasant_. ','_NNP_. ',false
5832,'location and nice staff . ','location and nice staff . ','_location_and _and_nice _nice_staff _staff_. ','_location_and _and_nice _nice_staff _staff_. ','_NNP_CC _CC_JJ _JJ_NN _NN_. ',false
5833,'facilities poor and carpets dirty ','facility poor and carpet dirty ','_facilities_poor _poor_and _and_carpets _carpets_dirty ','_facility_poor _poor_and _and_carpet _carpet_dirty ','_NNS_JJ _JJ_CC _CC_NNS _NNS_JJ ',false
5855,'pleasant . ','pleasant . ','_pleasant_. ','_pleasant_. ','_NNP_. ',false
5856,'waiting time at reception was too long . ','wait time at reception be too long . ','_waiting_time _time_at _at_reception _reception_was _was_too _too_long _long_. ','_wait_time _time_at _at_reception _reception_be _be_too _too_long _long_. ','_VBG_NN _NN_IN _IN_NN _NN_VBD _VBD_RB _RB_JJ _JJ_. ',false
